precinct,office,candidate,votes
Precinct 109,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",99
Precinct 111,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",316
Precinct 111,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",327
Precinct 111,Governor (Democratic),"Gibson, James B.",38
Precinct 111,Governor (Democratic),"McConnell, Leola",2
Precinct 111,Governor (Democratic),None Of These Candidates,13
Precinct 111,Governor (Democratic),"Titus, Dina",83
Precinct 111,Governor (Republican),"Beers, Bob",34
Precinct 111,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",3
Precinct 111,Governor (Republican),"GIBBONS, JIM",120
Precinct 111,Governor (Republican),"Hunt, Lorraine T.",38
Precinct 111,Governor (Republican),"Lusak, Stanleigh Harold",3
Precinct 111,Governor (Republican),None Of These Candidates,4
Precinct 111,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",326
Precinct 111,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",16
Precinct 111,Lieutenant Governor (Democratic),"Montgomery, Bill",27
Precinct 111,Lieutenant Governor (Democratic),None Of These Candidates,41
Precinct 111,Lieutenant Governor (Democratic),"Stupak, Bob",25
Precinct 111,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",24
Precinct 111,Lieutenant Governor (Republican),"Hammargren, Lonnie",28
Precinct 111,Lieutenant Governor (Republican),"Kao, George",5
Precinct 111,Lieutenant Governor (Republican),"Krolicki, Brian",93
Precinct 111,Lieutenant Governor (Republican),"Moncrief, Janet",8
Precinct 111,Lieutenant Governor (Republican),None Of These Candidates,12
Precinct 111,Lieutenant Governor (Republican),"Woollen, Barbara Lee",53
Precinct 111,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",311
Precinct 111,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",85
Precinct 111,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",145
Precinct 111,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",95
Precinct 111,Secretary Of State (Democratic),"Boyd, Roderick",24
Precinct 111,Secretary Of State (Democratic),"Miller, Ross",72
Precinct 111,Secretary Of State (Democratic),None Of These Candidates,30
Precinct 111,Secretary Of State (Republican),None Of These Candidates,32
Precinct 111,Secretary Of State (Republican),"Scroggins, Brian",91
Precinct 111,Secretary Of State (Republican),"Tarkanian, Danny",71
Precinct 111,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",327
Precinct 111,"State Assembly, District 40 (Republican)","WAGNER, JOHN",80
Precinct 111,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",112
Precinct 111,State Treasurer (Democratic),"Marshall, Kate",78
Precinct 111,State Treasurer (Democratic),None Of These Candidates,18
Precinct 111,State Treasurer (Democratic),"VanderPal, Geoffrey",37
Precinct 111,State Treasurer (Republican),"Augustine, Kathy",35
Precinct 111,State Treasurer (Republican),"DeStefano, Mark",87
Precinct 111,State Treasurer (Republican),None Of These Candidates,40
Precinct 111,State Treasurer (Republican),"Pitts, Joseph",33
Precinct 111,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",42
Precinct 111,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",65
Precinct 111,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",144
Precinct 111,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",92
Precinct 111,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",57
Precinct 111,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",106
Precinct 111,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,58
Precinct 111,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",129
Precinct 111,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",116
Precinct 111,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",46
Precinct 111,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",52
Precinct 111,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,58
Precinct 111,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",82
Precinct 111,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",323
Precinct 111,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",63
Precinct 111,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",37
Precinct 111,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 111,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",94
Precinct 111,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",4
Precinct 111,U.S. Senate (Democratic),"Carter, Jack",107
Precinct 111,U.S. Senate (Democratic),None Of These Candidates,15
Precinct 111,U.S. Senate (Democratic),"Tun, Ruby jee",14
Precinct 111,U.S. Senate (Republican),"Ensign, John",167
Precinct 111,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",19
Precinct 111,U.S. Senate (Republican),None Of These Candidates,16
Precinct 111,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",51
Precinct 111,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",184
Precinct 111,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",37
Precinct 111,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",66
Precinct 113,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",422
Precinct 113,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",444
Precinct 113,Governor (Democratic),"Gibson, James B.",49
Precinct 113,Governor (Democratic),"McConnell, Leola",8
Precinct 113,Governor (Democratic),None Of These Candidates,13
Precinct 113,Governor (Democratic),"Titus, Dina",79
Precinct 113,Governor (Republican),"Beers, Bob",77
Precinct 113,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",4
Precinct 113,Governor (Republican),"GIBBONS, JIM",143
Precinct 113,Governor (Republican),"Hunt, Lorraine T.",64
Precinct 113,Governor (Republican),"Lusak, Stanleigh Harold",2
Precinct 113,Governor (Republican),None Of These Candidates,13
Precinct 113,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",431
Precinct 113,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",34
Precinct 113,Lieutenant Governor (Democratic),"Montgomery, Bill",13
Precinct 113,Lieutenant Governor (Democratic),None Of These Candidates,39
Precinct 113,Lieutenant Governor (Democratic),"Stupak, Bob",26
Precinct 113,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",30
Precinct 113,Lieutenant Governor (Republican),"Hammargren, Lonnie",27
Precinct 113,Lieutenant Governor (Republican),"Kao, George",11
Precinct 113,Lieutenant Governor (Republican),"Krolicki, Brian",180
Precinct 113,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 113,Lieutenant Governor (Republican),None Of These Candidates,17
Precinct 113,Lieutenant Governor (Republican),"Woollen, Barbara Lee",64
Precinct 113,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",413
Precinct 113,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",132
Precinct 113,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",169
Precinct 113,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",125
Precinct 113,Secretary Of State (Democratic),"Boyd, Roderick",15
Precinct 113,Secretary Of State (Democratic),"Miller, Ross",98
Precinct 113,Secretary Of State (Democratic),None Of These Candidates,31
Precinct 113,Secretary Of State (Republican),None Of These Candidates,40
Precinct 113,Secretary Of State (Republican),"Scroggins, Brian",146
Precinct 113,Secretary Of State (Republican),"Tarkanian, Danny",111
Precinct 113,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",444
Precinct 113,State Treasurer (Democratic),"Marshall, Kate",98
Precinct 113,State Treasurer (Democratic),None Of These Candidates,25
Precinct 113,State Treasurer (Democratic),"VanderPal, Geoffrey",21
Precinct 113,State Treasurer (Republican),"Augustine, Kathy",42
Precinct 113,State Treasurer (Republican),"DeStefano, Mark",140
Precinct 113,State Treasurer (Republican),None Of These Candidates,58
Precinct 113,State Treasurer (Republican),"Pitts, Joseph",56
Precinct 113,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",40
Precinct 113,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",82
Precinct 113,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",214
Precinct 113,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",131
Precinct 113,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",85
Precinct 113,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",163
Precinct 113,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,83
Precinct 113,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",138
Precinct 113,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",191
Precinct 113,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",55
Precinct 113,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",46
Precinct 113,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,68
Precinct 113,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",115
Precinct 113,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",437
Precinct 113,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",97
Precinct 113,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",37
Precinct 113,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 113,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",156
Precinct 113,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",10
Precinct 113,U.S. Senate (Democratic),"Carter, Jack",114
Precinct 113,U.S. Senate (Democratic),None Of These Candidates,24
Precinct 113,U.S. Senate (Democratic),"Tun, Ruby jee",12
Precinct 113,U.S. Senate (Republican),"Ensign, John",271
Precinct 113,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",10
Precinct 113,U.S. Senate (Republican),None Of These Candidates,24
Precinct 113,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",134
Precinct 113,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",208
Precinct 113,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",30
Precinct 113,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",84
Precinct 201,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",230
Precinct 201,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",237
Precinct 201,Governor (Democratic),"Gibson, James B.",29
Precinct 201,Governor (Democratic),"McConnell, Leola",1
Precinct 201,Governor (Democratic),None Of These Candidates,4
Precinct 201,Governor (Democratic),"Titus, Dina",65
Precinct 201,Governor (Republican),"Beers, Bob",23
Precinct 201,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",3
Precinct 201,Governor (Republican),"GIBBONS, JIM",88
Precinct 201,Governor (Republican),"Hunt, Lorraine T.",20
Precinct 201,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 201,Governor (Republican),None Of These Candidates,3
Precinct 201,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",232
Precinct 201,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",29
Precinct 201,Lieutenant Governor (Democratic),"Montgomery, Bill",7
Precinct 201,Lieutenant Governor (Democratic),None Of These Candidates,23
Precinct 201,Lieutenant Governor (Democratic),"Stupak, Bob",15
Precinct 201,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",21
Precinct 201,Lieutenant Governor (Republican),"Hammargren, Lonnie",14
Precinct 201,Lieutenant Governor (Republican),"Kao, George",1
Precinct 201,Lieutenant Governor (Republican),"Krolicki, Brian",75
Precinct 201,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 201,Lieutenant Governor (Republican),None Of These Candidates,8
Precinct 201,Lieutenant Governor (Republican),"Woollen, Barbara Lee",36
Precinct 201,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",223
Precinct 201,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",58
Precinct 201,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",100
Precinct 201,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",70
Precinct 201,Secretary Of State (Democratic),"Boyd, Roderick",16
Precinct 201,Secretary Of State (Democratic),"Miller, Ross",60
Precinct 201,Secretary Of State (Democratic),None Of These Candidates,20
Precinct 201,Secretary Of State (Republican),None Of These Candidates,21
Precinct 201,Secretary Of State (Republican),"Scroggins, Brian",58
Precinct 201,Secretary Of State (Republican),"Tarkanian, Danny",56
Precinct 201,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",242
Precinct 201,"State Assembly, District 40 (Republican)","WAGNER, JOHN",61
Precinct 201,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",72
Precinct 201,State Treasurer (Democratic),"Marshall, Kate",63
Precinct 201,State Treasurer (Democratic),None Of These Candidates,14
Precinct 201,State Treasurer (Democratic),"VanderPal, Geoffrey",20
Precinct 201,State Treasurer (Republican),"Augustine, Kathy",17
Precinct 201,State Treasurer (Republican),"DeStefano, Mark",62
Precinct 201,State Treasurer (Republican),None Of These Candidates,24
Precinct 201,State Treasurer (Republican),"Pitts, Joseph",27
Precinct 201,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",26
Precinct 201,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",50
Precinct 201,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",113
Precinct 201,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",54
Precinct 201,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",38
Precinct 201,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",80
Precinct 201,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,50
Precinct 201,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",79
Precinct 201,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",93
Precinct 201,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",28
Precinct 201,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",34
Precinct 201,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,34
Precinct 201,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",64
Precinct 201,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",234
Precinct 201,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",45
Precinct 201,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",25
Precinct 201,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 201,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",64
Precinct 201,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",2
Precinct 201,U.S. Senate (Democratic),"Carter, Jack",68
Precinct 201,U.S. Senate (Democratic),None Of These Candidates,12
Precinct 201,U.S. Senate (Democratic),"Tun, Ruby jee",21
Precinct 201,U.S. Senate (Republican),"Ensign, John",125
Precinct 201,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",4
Precinct 201,U.S. Senate (Republican),None Of These Candidates,9
Precinct 201,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",44
Precinct 201,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",118
Precinct 201,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",25
Precinct 201,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",44
Precinct 203,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",312
Precinct 203,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",324
Precinct 203,Governor (Democratic),"Gibson, James B.",43
Precinct 203,Governor (Democratic),"McConnell, Leola",2
Precinct 203,Governor (Democratic),None Of These Candidates,6
Precinct 203,Governor (Democratic),"Titus, Dina",77
Precinct 203,Governor (Republican),"Beers, Bob",47
Precinct 203,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 203,Governor (Republican),"GIBBONS, JIM",115
Precinct 203,Governor (Republican),"Hunt, Lorraine T.",26
Precinct 203,Governor (Republican),"Lusak, Stanleigh Harold",4
Precinct 203,Governor (Republican),None Of These Candidates,5
Precinct 203,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",316
Precinct 203,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",19
Precinct 203,Lieutenant Governor (Democratic),"Montgomery, Bill",12
Precinct 203,Lieutenant Governor (Democratic),None Of These Candidates,34
Precinct 203,Lieutenant Governor (Democratic),"Stupak, Bob",26
Precinct 203,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",26
Precinct 203,Lieutenant Governor (Republican),"Hammargren, Lonnie",17
Precinct 203,Lieutenant Governor (Republican),"Kao, George",6
Precinct 203,Lieutenant Governor (Republican),"Krolicki, Brian",123
Precinct 203,Lieutenant Governor (Republican),"Moncrief, Janet",0
Precinct 203,Lieutenant Governor (Republican),None Of These Candidates,8
Precinct 203,Lieutenant Governor (Republican),"Woollen, Barbara Lee",42
Precinct 203,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",297
Precinct 203,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",87
Precinct 203,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",134
Precinct 203,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",90
Precinct 203,Secretary Of State (Democratic),"Boyd, Roderick",25
Precinct 203,Secretary Of State (Democratic),"Miller, Ross",63
Precinct 203,Secretary Of State (Democratic),None Of These Candidates,33
Precinct 203,Secretary Of State (Republican),None Of These Candidates,19
Precinct 203,Secretary Of State (Republican),"Scroggins, Brian",93
Precinct 203,Secretary Of State (Republican),"Tarkanian, Danny",82
Precinct 203,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",322
Precinct 203,"State Assembly, District 40 (Republican)","WAGNER, JOHN",84
Precinct 203,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",100
Precinct 203,State Treasurer (Democratic),"Marshall, Kate",85
Precinct 203,State Treasurer (Democratic),None Of These Candidates,19
Precinct 203,State Treasurer (Democratic),"VanderPal, Geoffrey",22
Precinct 203,State Treasurer (Republican),"Augustine, Kathy",25
Precinct 203,State Treasurer (Republican),"DeStefano, Mark",92
Precinct 203,State Treasurer (Republican),None Of These Candidates,35
Precinct 203,State Treasurer (Republican),"Pitts, Joseph",39
Precinct 203,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",25
Precinct 203,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",64
Precinct 203,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",149
Precinct 203,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",93
Precinct 203,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",65
Precinct 203,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",102
Precinct 203,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,67
Precinct 203,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",107
Precinct 203,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",133
Precinct 203,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",32
Precinct 203,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",45
Precinct 203,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,49
Precinct 203,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",86
Precinct 203,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",314
Precinct 203,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",63
Precinct 203,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",35
Precinct 203,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 203,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",90
Precinct 203,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",4
Precinct 203,U.S. Senate (Democratic),"Carter, Jack",97
Precinct 203,U.S. Senate (Democratic),None Of These Candidates,18
Precinct 203,U.S. Senate (Democratic),"Tun, Ruby jee",10
Precinct 203,U.S. Senate (Republican),"Ensign, John",174
Precinct 203,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",10
Precinct 203,U.S. Senate (Republican),None Of These Candidates,13
Precinct 203,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",66
Precinct 203,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",197
Precinct 203,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",31
Precinct 203,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",39
Precinct 205,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",279
Precinct 205,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",282
Precinct 205,Governor (Democratic),"Gibson, James B.",33
Precinct 205,Governor (Democratic),"McConnell, Leola",2
Precinct 205,Governor (Democratic),None Of These Candidates,11
Precinct 205,Governor (Democratic),"Titus, Dina",72
Precinct 205,Governor (Republican),"Beers, Bob",44
Precinct 205,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",4
Precinct 205,Governor (Republican),"GIBBONS, JIM",102
Precinct 205,Governor (Republican),"Hunt, Lorraine T.",32
Precinct 205,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 205,Governor (Republican),None Of These Candidates,6
Precinct 205,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",277
Precinct 205,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",21
Precinct 205,Lieutenant Governor (Democratic),"Montgomery, Bill",15
Precinct 205,Lieutenant Governor (Democratic),None Of These Candidates,38
Precinct 205,Lieutenant Governor (Democratic),"Stupak, Bob",19
Precinct 205,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",23
Precinct 205,Lieutenant Governor (Republican),"Hammargren, Lonnie",15
Precinct 205,Lieutenant Governor (Republican),"Kao, George",12
Precinct 205,Lieutenant Governor (Republican),"Krolicki, Brian",98
Precinct 205,Lieutenant Governor (Republican),"Moncrief, Janet",5
Precinct 205,Lieutenant Governor (Republican),None Of These Candidates,4
Precinct 205,Lieutenant Governor (Republican),"Woollen, Barbara Lee",54
Precinct 205,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",275
Precinct 205,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",93
Precinct 205,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",119
Precinct 205,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",72
Precinct 205,Secretary Of State (Democratic),"Boyd, Roderick",12
Precinct 205,Secretary Of State (Democratic),"Miller, Ross",69
Precinct 205,Secretary Of State (Democratic),None Of These Candidates,33
Precinct 205,Secretary Of State (Republican),None Of These Candidates,14
Precinct 205,Secretary Of State (Republican),"Scroggins, Brian",90
Precinct 205,Secretary Of State (Republican),"Tarkanian, Danny",79
Precinct 205,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",283
Precinct 205,"State Assembly, District 40 (Republican)","WAGNER, JOHN",83
Precinct 205,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",94
Precinct 205,State Treasurer (Democratic),"Marshall, Kate",67
Precinct 205,State Treasurer (Democratic),None Of These Candidates,22
Precinct 205,State Treasurer (Democratic),"VanderPal, Geoffrey",26
Precinct 205,State Treasurer (Republican),"Augustine, Kathy",28
Precinct 205,State Treasurer (Republican),"DeStefano, Mark",82
Precinct 205,State Treasurer (Republican),None Of These Candidates,34
Precinct 205,State Treasurer (Republican),"Pitts, Joseph",34
Precinct 205,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",57
Precinct 205,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",56
Precinct 205,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",124
Precinct 205,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",63
Precinct 205,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",53
Precinct 205,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",107
Precinct 205,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,52
Precinct 205,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",97
Precinct 205,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",128
Precinct 205,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",33
Precinct 205,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",32
Precinct 205,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,41
Precinct 205,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",70
Precinct 205,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",282
Precinct 205,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",75
Precinct 205,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",30
Precinct 205,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 205,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",75
Precinct 205,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",4
Precinct 205,U.S. Senate (Democratic),"Carter, Jack",96
Precinct 205,U.S. Senate (Democratic),None Of These Candidates,16
Precinct 205,U.S. Senate (Democratic),"Tun, Ruby jee",7
Precinct 205,U.S. Senate (Republican),"Ensign, John",165
Precinct 205,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",15
Precinct 205,U.S. Senate (Republican),None Of These Candidates,6
Precinct 205,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",54
Precinct 205,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",143
Precinct 205,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",29
Precinct 205,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",74
