precinct,office,candidate,votes
PRECINCT 2,Secretary Of State (Republican),"Scroggins, Brian",57
PRECINCT 2,Secretary Of State (Republican),"Tarkanian, Danny",54
PRECINCT 2,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",47
PRECINCT 2,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",40
PRECINCT 2,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",50
PRECINCT 2,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",12
PRECINCT 2,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",130
PRECINCT 2,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",31
PRECINCT 2,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",47
PRECINCT 2,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",22
PRECINCT 2,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",63
PRECINCT 2,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",25
PRECINCT 2,"State Assembly, District 36 (Republican)","GOEDHART, ED",73
PRECINCT 2,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",25
PRECINCT 2,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",263
PRECINCT 2,State Treasurer (Democratic),"Marshall, Kate",77
PRECINCT 2,State Treasurer (Democratic),None Of These Candidates,39
PRECINCT 2,State Treasurer (Democratic),"VanderPal, Geoffrey",23
PRECINCT 2,State Treasurer (Republican),"Augustine, Kathy",27
PRECINCT 2,State Treasurer (Republican),"DeStefano, Mark",51
PRECINCT 2,State Treasurer (Republican),None Of These Candidates,27
PRECINCT 2,State Treasurer (Republican),"Pitts, Joseph",20
PRECINCT 2,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",29
PRECINCT 2,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",52
PRECINCT 2,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,70
PRECINCT 2,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",152
PRECINCT 2,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",83
PRECINCT 2,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",58
PRECINCT 2,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",44
PRECINCT 2,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,71
PRECINCT 2,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",45
PRECINCT 2,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",27
PRECINCT 2,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",41
PRECINCT 2,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
PRECINCT 2,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",55
PRECINCT 2,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",2
PRECINCT 2,U.S. Senate (Democratic),"Carter, Jack",84
PRECINCT 2,U.S. Senate (Democratic),None Of These Candidates,36
PRECINCT 2,U.S. Senate (Democratic),"Tun, Ruby jee",19
PRECINCT 2,U.S. Senate (Republican),"Ensign, John",109
PRECINCT 2,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",7
PRECINCT 2,U.S. Senate (Republican),None Of These Candidates,10
PRECINCT 3,Governor (Democratic),"Gibson, James B.",25
PRECINCT 3,Governor (Democratic),"McConnell, Leola",4
PRECINCT 3,Governor (Democratic),None Of These Candidates,9
PRECINCT 3,Governor (Democratic),"Titus, Dina",28
PRECINCT 3,Governor (Republican),"Beers, Bob",24
PRECINCT 3,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",2
PRECINCT 3,Governor (Republican),"GIBBONS, JIM",52
PRECINCT 3,Governor (Republican),"Hunt, Lorraine T.",11
PRECINCT 3,Governor (Republican),"Lusak, Stanleigh Harold",0
PRECINCT 3,Governor (Republican),None Of These Candidates,6
PRECINCT 3,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",82
PRECINCT 3,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",79
PRECINCT 3,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",17
PRECINCT 3,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",46
PRECINCT 3,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",18
PRECINCT 3,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",55
PRECINCT 3,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",24
PRECINCT 3,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",37
PRECINCT 3,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",11
PRECINCT 3,Lieutenant Governor (Democratic),"Montgomery, Bill",12
PRECINCT 3,Lieutenant Governor (Democratic),None Of These Candidates,21
PRECINCT 3,Lieutenant Governor (Democratic),"Stupak, Bob",11
PRECINCT 3,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",6
PRECINCT 3,Lieutenant Governor (Republican),"Hammargren, Lonnie",17
PRECINCT 3,Lieutenant Governor (Republican),"Kao, George",5
PRECINCT 3,Lieutenant Governor (Republican),"Krolicki, Brian",25
PRECINCT 3,Lieutenant Governor (Republican),"Moncrief, Janet",4
PRECINCT 3,Lieutenant Governor (Republican),None Of These Candidates,13
PRECINCT 3,Lieutenant Governor (Republican),"Woollen, Barbara Lee",28
PRECINCT 3,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",27
PRECINCT 3,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",63
PRECINCT 3,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",85
PRECINCT 3,Secretary Of State (Democratic),"Boyd, Roderick",18
PRECINCT 3,Secretary Of State (Democratic),"Miller, Ross",26
PRECINCT 3,Secretary Of State (Democratic),None Of These Candidates,18
PRECINCT 3,Secretary Of State (Republican),None Of These Candidates,16
PRECINCT 3,Secretary Of State (Republican),"Scroggins, Brian",37
PRECINCT 3,Secretary Of State (Republican),"Tarkanian, Danny",38
PRECINCT 3,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",11
PRECINCT 3,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",26
PRECINCT 3,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",32
PRECINCT 3,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",15
PRECINCT 3,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",71
PRECINCT 3,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",25
PRECINCT 3,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",23
PRECINCT 3,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",14
PRECINCT 3,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",27
PRECINCT 3,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",19
PRECINCT 3,"State Assembly, District 36 (Republican)","GOEDHART, ED",51
PRECINCT 3,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",16
PRECINCT 3,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",145
PRECINCT 3,State Treasurer (Democratic),"Marshall, Kate",33
PRECINCT 3,State Treasurer (Democratic),None Of These Candidates,17
PRECINCT 3,State Treasurer (Democratic),"VanderPal, Geoffrey",15
PRECINCT 3,State Treasurer (Republican),"Augustine, Kathy",18
PRECINCT 3,State Treasurer (Republican),"DeStefano, Mark",40
PRECINCT 3,State Treasurer (Republican),None Of These Candidates,23
PRECINCT 3,State Treasurer (Republican),"Pitts, Joseph",10
PRECINCT 3,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",26
PRECINCT 3,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",36
PRECINCT 3,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,32
PRECINCT 3,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",73
PRECINCT 3,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",56
PRECINCT 3,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",21
PRECINCT 3,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",29
PRECINCT 3,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,31
PRECINCT 3,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",32
PRECINCT 3,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",33
PRECINCT 3,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",35
PRECINCT 3,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
PRECINCT 3,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",22
PRECINCT 3,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
PRECINCT 3,U.S. Senate (Democratic),"Carter, Jack",45
PRECINCT 3,U.S. Senate (Democratic),None Of These Candidates,15
PRECINCT 3,U.S. Senate (Democratic),"Tun, Ruby jee",7
PRECINCT 3,U.S. Senate (Republican),"Ensign, John",79
PRECINCT 3,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",10
PRECINCT 3,U.S. Senate (Republican),None Of These Candidates,6
PRECINCT 4,Governor (Democratic),"Gibson, James B.",42
PRECINCT 4,Governor (Democratic),"McConnell, Leola",2
PRECINCT 4,Governor (Democratic),None Of These Candidates,8
PRECINCT 4,Governor (Democratic),"Titus, Dina",19
PRECINCT 4,Governor (Republican),"Beers, Bob",6
PRECINCT 4,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
PRECINCT 4,Governor (Republican),"GIBBONS, JIM",31
PRECINCT 4,Governor (Republican),"Hunt, Lorraine T.",8
PRECINCT 4,Governor (Republican),"Lusak, Stanleigh Harold",2
PRECINCT 4,Governor (Republican),None Of These Candidates,2
PRECINCT 4,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",72
PRECINCT 4,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",45
PRECINCT 4,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",18
PRECINCT 4,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",23
PRECINCT 4,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",28
PRECINCT 4,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",35
PRECINCT 4,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",26
PRECINCT 4,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",28
PRECINCT 4,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",20
PRECINCT 4,Lieutenant Governor (Democratic),"Montgomery, Bill",13
PRECINCT 4,Lieutenant Governor (Democratic),None Of These Candidates,21
PRECINCT 4,Lieutenant Governor (Democratic),"Stupak, Bob",7
PRECINCT 4,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",8
PRECINCT 4,Lieutenant Governor (Republican),"Hammargren, Lonnie",6
PRECINCT 4,Lieutenant Governor (Republican),"Kao, George",3
PRECINCT 4,Lieutenant Governor (Republican),"Krolicki, Brian",13
PRECINCT 4,Lieutenant Governor (Republican),"Moncrief, Janet",2
PRECINCT 4,Lieutenant Governor (Republican),None Of These Candidates,10
PRECINCT 4,Lieutenant Governor (Republican),"Woollen, Barbara Lee",13
PRECINCT 4,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",36
PRECINCT 4,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",47
PRECINCT 4,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",49
PRECINCT 4,Secretary Of State (Democratic),"Boyd, Roderick",11
PRECINCT 4,Secretary Of State (Democratic),"Miller, Ross",34
PRECINCT 4,Secretary Of State (Democratic),None Of These Candidates,22
PRECINCT 4,Secretary Of State (Republican),None Of These Candidates,8
PRECINCT 4,Secretary Of State (Republican),"Scroggins, Brian",17
PRECINCT 4,Secretary Of State (Republican),"Tarkanian, Danny",22
PRECINCT 4,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",5
PRECINCT 4,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",36
PRECINCT 4,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",20
PRECINCT 4,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",8
PRECINCT 4,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",56
PRECINCT 4,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",15
PRECINCT 4,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",33
PRECINCT 4,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",10
PRECINCT 4,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",22
PRECINCT 4,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",12
PRECINCT 4,"State Assembly, District 36 (Republican)","GOEDHART, ED",26
PRECINCT 4,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",8
PRECINCT 4,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",115
PRECINCT 4,State Treasurer (Democratic),"Marshall, Kate",49
PRECINCT 4,State Treasurer (Democratic),None Of These Candidates,14
PRECINCT 4,State Treasurer (Democratic),"VanderPal, Geoffrey",8
PRECINCT 4,State Treasurer (Republican),"Augustine, Kathy",15
PRECINCT 4,State Treasurer (Republican),"DeStefano, Mark",14
PRECINCT 4,State Treasurer (Republican),None Of These Candidates,12
PRECINCT 4,State Treasurer (Republican),"Pitts, Joseph",7
PRECINCT 4,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",12
PRECINCT 4,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",24
PRECINCT 4,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,38
PRECINCT 4,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",57
PRECINCT 4,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",45
PRECINCT 4,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",15
PRECINCT 4,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",11
PRECINCT 4,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,41
PRECINCT 4,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",21
PRECINCT 4,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",12
PRECINCT 4,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",20
PRECINCT 4,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
PRECINCT 4,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",10
PRECINCT 4,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
PRECINCT 4,U.S. Senate (Democratic),"Carter, Jack",40
PRECINCT 4,U.S. Senate (Democratic),None Of These Candidates,21
PRECINCT 4,U.S. Senate (Democratic),"Tun, Ruby jee",8
PRECINCT 4,U.S. Senate (Republican),"Ensign, John",40
PRECINCT 4,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",2
PRECINCT 4,U.S. Senate (Republican),None Of These Candidates,4
PRECINCT 5,Governor (Democratic),"Gibson, James B.",40
PRECINCT 5,Governor (Democratic),"McConnell, Leola",11
PRECINCT 5,Governor (Democratic),None Of These Candidates,18
PRECINCT 5,Governor (Democratic),"Titus, Dina",31
PRECINCT 5,Governor (Republican),"Beers, Bob",22
PRECINCT 5,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
PRECINCT 5,Governor (Republican),"GIBBONS, JIM",30
PRECINCT 5,Governor (Republican),"Hunt, Lorraine T.",13
PRECINCT 5,Governor (Republican),"Lusak, Stanleigh Harold",0
PRECINCT 5,Governor (Republican),None Of These Candidates,3
PRECINCT 5,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",69
PRECINCT 5,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",81
PRECINCT 5,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",34
PRECINCT 5,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",29
PRECINCT 5,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",51
PRECINCT 5,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",61
PRECINCT 5,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",24
PRECINCT 5,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",26
PRECINCT 5,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",21
PRECINCT 5,Lieutenant Governor (Democratic),"Montgomery, Bill",17
PRECINCT 5,Lieutenant Governor (Democratic),None Of These Candidates,37
PRECINCT 5,Lieutenant Governor (Democratic),"Stupak, Bob",15
PRECINCT 5,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",9
PRECINCT 5,Lieutenant Governor (Republican),"Hammargren, Lonnie",13
PRECINCT 5,Lieutenant Governor (Republican),"Kao, George",3
PRECINCT 5,Lieutenant Governor (Republican),"Krolicki, Brian",17
PRECINCT 5,Lieutenant Governor (Republican),"Moncrief, Janet",3
PRECINCT 5,Lieutenant Governor (Republican),None Of These Candidates,6
PRECINCT 5,Lieutenant Governor (Republican),"Woollen, Barbara Lee",27
PRECINCT 5,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",65
PRECINCT 5,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",69
PRECINCT 5,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",55
PRECINCT 5,Secretary Of State (Democratic),"Boyd, Roderick",19
PRECINCT 5,Secretary Of State (Democratic),"Miller, Ross",49
PRECINCT 5,Secretary Of State (Democratic),None Of These Candidates,32
PRECINCT 5,Secretary Of State (Republican),None Of These Candidates,9
PRECINCT 5,Secretary Of State (Republican),"Scroggins, Brian",23
PRECINCT 5,Secretary Of State (Republican),"Tarkanian, Danny",37
PRECINCT 5,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",21
PRECINCT 5,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",26
PRECINCT 5,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",31
PRECINCT 5,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",7
PRECINCT 5,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",80
PRECINCT 5,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",27
PRECINCT 5,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",18
PRECINCT 5,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",18
PRECINCT 5,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",58
PRECINCT 5,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",17
PRECINCT 5,"State Assembly, District 36 (Republican)","GOEDHART, ED",43
PRECINCT 5,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",9
PRECINCT 5,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",157
PRECINCT 5,State Treasurer (Democratic),"Marshall, Kate",54
PRECINCT 5,State Treasurer (Democratic),None Of These Candidates,26
PRECINCT 5,State Treasurer (Democratic),"VanderPal, Geoffrey",20
PRECINCT 5,State Treasurer (Republican),"Augustine, Kathy",17
PRECINCT 5,State Treasurer (Republican),"DeStefano, Mark",28
PRECINCT 5,State Treasurer (Republican),None Of These Candidates,14
PRECINCT 5,State Treasurer (Republican),"Pitts, Joseph",10
PRECINCT 5,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",30
PRECINCT 5,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",29
PRECINCT 5,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,42
PRECINCT 5,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",85
PRECINCT 5,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",67
PRECINCT 5,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",22
PRECINCT 5,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",28
PRECINCT 5,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,37
PRECINCT 5,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",30
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",17
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",22
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",26
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
PRECINCT 5,U.S. Senate (Democratic),"Carter, Jack",59
PRECINCT 5,U.S. Senate (Democratic),None Of These Candidates,27
PRECINCT 5,U.S. Senate (Democratic),"Tun, Ruby jee",13
PRECINCT 5,U.S. Senate (Republican),"Ensign, John",58
PRECINCT 5,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",6
PRECINCT 5,U.S. Senate (Republican),None Of These Candidates,6
PRECINCT 6,Governor (Democratic),"Gibson, James B.",56
PRECINCT 6,Governor (Democratic),"McConnell, Leola",5
PRECINCT 6,Governor (Democratic),None Of These Candidates,19
PRECINCT 6,Governor (Democratic),"Titus, Dina",31
PRECINCT 6,Governor (Republican),"Beers, Bob",23
PRECINCT 6,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
PRECINCT 6,Governor (Republican),"GIBBONS, JIM",35
PRECINCT 6,Governor (Republican),"Hunt, Lorraine T.",7
PRECINCT 6,Governor (Republican),"Lusak, Stanleigh Harold",0
PRECINCT 6,Governor (Republican),None Of These Candidates,1
PRECINCT 6,HAWTHORNE Township Constable (Nonpartisan),"SCHAAF, GARY",98
PRECINCT 6,HAWTHORNE Township Constable (Nonpartisan),"STROMMATT, RICHARD H.",92
PRECINCT 6,HAWTHORNE Township Constable (Nonpartisan),"TETERS, SR., TOM",26
PRECINCT 6,HAWTHORNE Township Justice of the Peace (Nonpartisan),"BARTON, WADE",31
PRECINCT 6,HAWTHORNE Township Justice of the Peace (Nonpartisan),"FUNK, GARY A.",37
PRECINCT 6,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUNTER, JAY T.",66
PRECINCT 6,HAWTHORNE Township Justice of the Peace (Nonpartisan),"GUSTAFSON, CATHY",21
PRECINCT 6,HAWTHORNE Township Justice of the Peace (Nonpartisan),"SKVARNA, LEE",61
PRECINCT 6,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",29
PRECINCT 6,Lieutenant Governor (Democratic),"Montgomery, Bill",17
PRECINCT 6,Lieutenant Governor (Democratic),None Of These Candidates,39
PRECINCT 6,Lieutenant Governor (Democratic),"Stupak, Bob",14
PRECINCT 6,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",16
PRECINCT 6,Lieutenant Governor (Republican),"Hammargren, Lonnie",9
PRECINCT 6,Lieutenant Governor (Republican),"Kao, George",4
PRECINCT 6,Lieutenant Governor (Republican),"Krolicki, Brian",21
PRECINCT 6,Lieutenant Governor (Republican),"Moncrief, Janet",3
PRECINCT 6,Lieutenant Governor (Republican),None Of These Candidates,13
PRECINCT 6,Lieutenant Governor (Republican),"Woollen, Barbara Lee",17
PRECINCT 6,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"CLARK, JANEEN D.",47
PRECINCT 6,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"DEMENT, JUNE",98
PRECINCT 6,MINERAL COUNTY School Trustee Seat Hawthorne Seat - (Nonpartisan),"ISOM, COURTNEY",69
PRECINCT 6,Secretary Of State (Democratic),"Boyd, Roderick",26
PRECINCT 6,Secretary Of State (Democratic),"Miller, Ross",51
PRECINCT 6,Secretary Of State (Democratic),None Of These Candidates,36
PRECINCT 6,Secretary Of State (Republican),None Of These Candidates,9
PRECINCT 6,Secretary Of State (Republican),"Scroggins, Brian",26
PRECINCT 6,Secretary Of State (Republican),"Tarkanian, Danny",29
PRECINCT 6,Sheriff - MINERAL - (Nonpartisan),"CORNELL, DAVID",15
PRECINCT 6,Sheriff - MINERAL - (Nonpartisan),"HOFERER, JR., ROBERT L.",32
PRECINCT 6,Sheriff - MINERAL - (Nonpartisan),"MADRASO, JR., JOHN",40
PRECINCT 6,Sheriff - MINERAL - (Nonpartisan),"SHIELDS, MARK J.",12
PRECINCT 6,Sheriff - MINERAL - (Nonpartisan),"SMITH, ED ""SMITTY""",88
PRECINCT 6,Sheriff - MINERAL - (Nonpartisan),"TRDLA, FRED",33
PRECINCT 6,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",40
PRECINCT 6,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",22
PRECINCT 6,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",46
PRECINCT 6,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",16
PRECINCT 6,"State Assembly, District 36 (Republican)","GOEDHART, ED",32
PRECINCT 6,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",15
PRECINCT 6,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",181
PRECINCT 6,State Treasurer (Democratic),"Marshall, Kate",63
PRECINCT 6,State Treasurer (Democratic),None Of These Candidates,30
PRECINCT 6,State Treasurer (Democratic),"VanderPal, Geoffrey",20
PRECINCT 6,State Treasurer (Republican),"Augustine, Kathy",14
PRECINCT 6,State Treasurer (Republican),"DeStefano, Mark",28
PRECINCT 6,State Treasurer (Republican),None Of These Candidates,12
PRECINCT 6,State Treasurer (Republican),"Pitts, Joseph",9
PRECINCT 6,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",31
PRECINCT 6,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",51
PRECINCT 6,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,46
PRECINCT 6,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",80
PRECINCT 6,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",66
PRECINCT 6,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",35
PRECINCT 6,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",32
PRECINCT 6,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,50
