precinct,office,candidate,votes
PRECINCT 5,Justice of the Peace - STOREY - NP (Nonpartisan),"HERRINGTON, EILEEN F.",89
PRECINCT 5,Justice of the Peace - STOREY - NP (Nonpartisan),"MCGUFFEY, JACKIE JACK R. ""JACK""",116
PRECINCT 5,Justice of the Peace - STOREY - NP (Nonpartisan),"REDICAN, THOMAS ""TOM""",47
PRECINCT 5,School Board Trustee Seat 1A (Nonpartisan),"JAMES, CATHYLEE",197
PRECINCT 5,School Board Trustee Seat 1B (Nonpartisan),"CONLEY, COLLEEN",198
PRECINCT 5,School Board Trustee Seat 1C (Nonpartisan),"MILLER, CHRISTINE",204
PRECINCT 5,"State Assembly, District 39 (Republican)","KITE, KELLY",65
PRECINCT 5,"State Assembly, District 39 (Republican)","SCHMIDT, GARY",61
PRECINCT 5,"State Assembly, District 39 (Republican)","WHEELER, JIM",51
PRECINCT 5,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",32
PRECINCT 5,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",18
PRECINCT 5,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",65
PRECINCT 5,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",59
PRECINCT 5,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",46
PRECINCT 5,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",14
PRECINCT 5,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",17
PRECINCT 5,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",13
PRECINCT 5,U.S. Senate (Democratic),"Berkley, Shelley",43
PRECINCT 5,U.S. Senate (Democratic),"Brown, Steve",2
PRECINCT 5,U.S. Senate (Democratic),"Ellsworth, Barry",5
PRECINCT 5,U.S. Senate (Democratic),"Macias, Louis",0
PRECINCT 5,U.S. Senate (Democratic),None Of These Candidates,3
PRECINCT 5,U.S. Senate (Democratic),"Price, Nancy",6
PRECINCT 5,U.S. Senate (Republican),"Brooks, Sherry",4
PRECINCT 5,U.S. Senate (Republican),"Charles, Richard",5
PRECINCT 5,U.S. Senate (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",4
PRECINCT 5,U.S. Senate (Republican),"Heller, Dean",169
PRECINCT 5,U.S. Senate (Republican),None Of These Candidates,6
PRECINCT 5,U.S. Senate (Republican),"Poliak, Carlo ""Nakusa""",1
PRECINCT 5,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",114
PRECINCT 5,"University Board of Regents, District 9 (Nonpartisan)","Mackedon, Michon",55
PRECINCT 5,"University Board of Regents, District 9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",48
PRECINCT 6,Justice of the Peace - STOREY - NP (Nonpartisan),"DUFRESNE, MARIE",13
PRECINCT 6,Justice of the Peace - STOREY - NP (Nonpartisan),"HERRINGTON, EILEEN F.",94
PRECINCT 6,Justice of the Peace - STOREY - NP (Nonpartisan),"MCGUFFEY, JACKIE JACK R. ""JACK""",40
PRECINCT 6,Justice of the Peace - STOREY - NP (Nonpartisan),"REDICAN, THOMAS ""TOM""",37
PRECINCT 6,School Board Trustee Seat 1A (Nonpartisan),"JAMES, CATHYLEE",155
PRECINCT 6,School Board Trustee Seat 1B (Nonpartisan),"CONLEY, COLLEEN",155
PRECINCT 6,School Board Trustee Seat 1C (Nonpartisan),"MILLER, CHRISTINE",161
PRECINCT 6,"State Assembly, District 39 (Republican)","KITE, KELLY",42
PRECINCT 6,"State Assembly, District 39 (Republican)","SCHMIDT, GARY",27
PRECINCT 6,"State Assembly, District 39 (Republican)","WHEELER, JIM",11
PRECINCT 6,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",29
PRECINCT 6,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",21
PRECINCT 6,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",50
PRECINCT 6,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",47
PRECINCT 6,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",16
PRECINCT 6,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",30
PRECINCT 6,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",29
PRECINCT 6,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",16
PRECINCT 6,U.S. Senate (Democratic),"Berkley, Shelley",57
PRECINCT 6,U.S. Senate (Democratic),"Brown, Steve",6
PRECINCT 6,U.S. Senate (Democratic),"Ellsworth, Barry",4
PRECINCT 6,U.S. Senate (Democratic),"Macias, Louis",0
PRECINCT 6,U.S. Senate (Democratic),None Of These Candidates,10
PRECINCT 6,U.S. Senate (Democratic),"Price, Nancy",5
PRECINCT 6,U.S. Senate (Republican),"Brooks, Sherry",4
PRECINCT 6,U.S. Senate (Republican),"Charles, Richard",1
PRECINCT 6,U.S. Senate (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",2
PRECINCT 6,U.S. Senate (Republican),"Heller, Dean",76
PRECINCT 6,U.S. Senate (Republican),None Of These Candidates,1
PRECINCT 6,U.S. Senate (Republican),"Poliak, Carlo ""Nakusa""",1
PRECINCT 6,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",72
PRECINCT 6,"University Board of Regents, District 9 (Nonpartisan)","Mackedon, Michon",56
PRECINCT 6,"University Board of Regents, District 9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",31
PRECINCT 7,Justice of the Peace - STOREY - NP (Nonpartisan),"DUFRESNE, MARIE",0
PRECINCT 7,Justice of the Peace - STOREY - NP (Nonpartisan),"HERRINGTON, EILEEN F.",0
PRECINCT 7,Justice of the Peace - STOREY - NP (Nonpartisan),"MCGUFFEY, JACKIE JACK R. ""JACK""",0
PRECINCT 7,Justice of the Peace - STOREY - NP (Nonpartisan),"REDICAN, THOMAS ""TOM""",0
PRECINCT 7,School Board Trustee Seat 1A (Nonpartisan),"JAMES, CATHYLEE",0
PRECINCT 7,School Board Trustee Seat 1B (Nonpartisan),"CONLEY, COLLEEN",0
PRECINCT 7,School Board Trustee Seat 1C (Nonpartisan),"MILLER, CHRISTINE",0
PRECINCT 7,"State Assembly, District 39 (Republican)","KITE, KELLY",0
PRECINCT 7,"State Assembly, District 39 (Republican)","SCHMIDT, GARY",0
PRECINCT 7,"State Assembly, District 39 (Republican)","WHEELER, JIM",0
PRECINCT 7,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",0
PRECINCT 7,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",0
PRECINCT 7,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",0
PRECINCT 7,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",0
PRECINCT 7,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",0
PRECINCT 7,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",0
PRECINCT 7,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",0
PRECINCT 7,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",0
PRECINCT 7,U.S. Senate (Democratic),"Berkley, Shelley",0
PRECINCT 7,U.S. Senate (Democratic),"Brown, Steve",0
PRECINCT 7,U.S. Senate (Democratic),"Ellsworth, Barry",0
PRECINCT 7,U.S. Senate (Democratic),"Macias, Louis",0
PRECINCT 7,U.S. Senate (Democratic),None Of These Candidates,0
PRECINCT 7,U.S. Senate (Democratic),"Price, Nancy",0
PRECINCT 7,U.S. Senate (Republican),"Brooks, Sherry",0
PRECINCT 7,U.S. Senate (Republican),"Charles, Richard",0
PRECINCT 7,U.S. Senate (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",0
PRECINCT 7,U.S. Senate (Republican),"Heller, Dean",0
PRECINCT 7,U.S. Senate (Republican),None Of These Candidates,0
PRECINCT 7,U.S. Senate (Republican),"Poliak, Carlo ""Nakusa""",0
PRECINCT 7,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",0
PRECINCT 7,"University Board of Regents, District 9 (Nonpartisan)","Mackedon, Michon",0
PRECINCT 7,"University Board of Regents, District 9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",0
PRECINCT 8,Justice of the Peace - STOREY - NP (Nonpartisan),"DUFRESNE, MARIE",
PRECINCT 8,Justice of the Peace - STOREY - NP (Nonpartisan),"HERRINGTON, EILEEN F.",
PRECINCT 8,Justice of the Peace - STOREY - NP (Nonpartisan),"MCGUFFEY, JACKIE JACK R. ""JACK""",
PRECINCT 8,Justice of the Peace - STOREY - NP (Nonpartisan),"REDICAN, THOMAS ""TOM""",
PRECINCT 8,School Board Trustee Seat 1A (Nonpartisan),"JAMES, CATHYLEE",
PRECINCT 8,School Board Trustee Seat 1B (Nonpartisan),"CONLEY, COLLEEN",
PRECINCT 8,School Board Trustee Seat 1C (Nonpartisan),"MILLER, CHRISTINE",
PRECINCT 8,"State Assembly, District 39 (Republican)","KITE, KELLY",
PRECINCT 8,"State Assembly, District 39 (Republican)","SCHMIDT, GARY",
PRECINCT 8,"State Assembly, District 39 (Republican)","WHEELER, JIM",
PRECINCT 8,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",
PRECINCT 8,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",
PRECINCT 8,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",
PRECINCT 8,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",
PRECINCT 8,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",
PRECINCT 8,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",0
PRECINCT 8,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",0
PRECINCT 8,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",0
PRECINCT 8,U.S. Senate (Democratic),"Berkley, Shelley",0
PRECINCT 8,U.S. Senate (Democratic),"Brown, Steve",0
PRECINCT 8,U.S. Senate (Democratic),"Ellsworth, Barry",0
PRECINCT 8,U.S. Senate (Democratic),"Macias, Louis",0
PRECINCT 8,U.S. Senate (Democratic),None Of These Candidates,0
PRECINCT 8,U.S. Senate (Democratic),"Price, Nancy",0
PRECINCT 8,U.S. Senate (Republican),"Brooks, Sherry",
PRECINCT 8,U.S. Senate (Republican),"Charles, Richard",
PRECINCT 8,U.S. Senate (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",
PRECINCT 8,U.S. Senate (Republican),"Heller, Dean",
PRECINCT 8,U.S. Senate (Republican),None Of These Candidates,
PRECINCT 8,U.S. Senate (Republican),"Poliak, Carlo ""Nakusa""",
PRECINCT 8,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",
PRECINCT 8,"University Board of Regents, District 9 (Nonpartisan)","Mackedon, Michon",
PRECINCT 8,"University Board of Regents, District 9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",
PRECINCT 9,Justice of the Peace - STOREY - NP (Nonpartisan),"DUFRESNE, MARIE",0
PRECINCT 9,Justice of the Peace - STOREY - NP (Nonpartisan),"HERRINGTON, EILEEN F.",0
PRECINCT 9,Justice of the Peace - STOREY - NP (Nonpartisan),"MCGUFFEY, JACKIE JACK R. ""JACK""",0
PRECINCT 9,Justice of the Peace - STOREY - NP (Nonpartisan),"REDICAN, THOMAS ""TOM""",0
PRECINCT 9,School Board Trustee Seat 1A (Nonpartisan),"JAMES, CATHYLEE",0
PRECINCT 9,School Board Trustee Seat 1B (Nonpartisan),"CONLEY, COLLEEN",0
PRECINCT 9,School Board Trustee Seat 1C (Nonpartisan),"MILLER, CHRISTINE",0
PRECINCT 9,"State Assembly, District 39 (Republican)","KITE, KELLY",0
PRECINCT 9,"State Assembly, District 39 (Republican)","SCHMIDT, GARY",0
PRECINCT 9,"State Assembly, District 39 (Republican)","WHEELER, JIM",0
PRECINCT 9,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",0
PRECINCT 9,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",0
PRECINCT 9,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",0
PRECINCT 9,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",0
PRECINCT 9,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",0
PRECINCT 9,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",0
PRECINCT 9,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",0
PRECINCT 9,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",0
PRECINCT 9,U.S. Senate (Democratic),"Berkley, Shelley",0
PRECINCT 9,U.S. Senate (Democratic),"Brown, Steve",0
PRECINCT 9,U.S. Senate (Democratic),"Ellsworth, Barry",0
PRECINCT 9,U.S. Senate (Democratic),"Macias, Louis",0
PRECINCT 9,U.S. Senate (Democratic),None Of These Candidates,0
PRECINCT 9,U.S. Senate (Democratic),"Price, Nancy",0
PRECINCT 9,U.S. Senate (Republican),"Brooks, Sherry",0
PRECINCT 9,U.S. Senate (Republican),"Charles, Richard",0
PRECINCT 9,U.S. Senate (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",0
PRECINCT 9,U.S. Senate (Republican),"Heller, Dean",0
PRECINCT 9,U.S. Senate (Republican),None Of These Candidates,0
PRECINCT 9,U.S. Senate (Republican),"Poliak, Carlo ""Nakusa""",0
PRECINCT 9,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",0
PRECINCT 9,"University Board of Regents, District 9 (Nonpartisan)","Mackedon, Michon",0
PRECINCT 9,"University Board of Regents, District 9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",0
PRECINCT 99,U.S. Senate (Democratic),"Berkley, Shelley",0
PRECINCT 99,U.S. Senate (Democratic),"Brown, Steve",0
PRECINCT 99,U.S. Senate (Democratic),"Ellsworth, Barry",0
PRECINCT 99,U.S. Senate (Democratic),"Macias, Louis",0
PRECINCT 99,U.S. Senate (Democratic),None Of These Candidates,0
PRECINCT 99,U.S. Senate (Democratic),"Price, Nancy",0
PRECINCT 99,U.S. Senate (Republican),"Brooks, Sherry",0
PRECINCT 99,U.S. Senate (Republican),"Charles, Richard",0
PRECINCT 99,U.S. Senate (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",0
PRECINCT 99,U.S. Senate (Republican),"Heller, Dean",0
PRECINCT 99,U.S. Senate (Republican),None Of These Candidates,0
PRECINCT 99,U.S. Senate (Republican),"Poliak, Carlo ""Nakusa""",0
