precinct,office,candidate,votes
6686 - County,U.S. Senate (Democratic),"Price, Nancy",1
6691 - County,U.S. Senate (Democratic),"Berkley, Shelley",29
6691 - County,U.S. Senate (Democratic),"Brown, Steve",2
6691 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
6691 - County,U.S. Senate (Democratic),"Macias, Louis",3
6691 - County,U.S. Senate (Democratic),None Of These Candidates,3
6691 - County,U.S. Senate (Democratic),"Price, Nancy",3
6692 - County,U.S. Senate (Democratic),"Berkley, Shelley",33
6692 - County,U.S. Senate (Democratic),"Brown, Steve",2
6692 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6692 - County,U.S. Senate (Democratic),"Macias, Louis",2
6692 - County,U.S. Senate (Democratic),None Of These Candidates,0
6692 - County,U.S. Senate (Democratic),"Price, Nancy",2
6693 - County,U.S. Senate (Democratic),"Berkley, Shelley",42
6693 - County,U.S. Senate (Democratic),"Brown, Steve",4
6693 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
6693 - County,U.S. Senate (Democratic),"Macias, Louis",1
6693 - County,U.S. Senate (Democratic),None Of These Candidates,2
6693 - County,U.S. Senate (Democratic),"Price, Nancy",2
6694 - County,U.S. Senate (Democratic),"Berkley, Shelley",23
6694 - County,U.S. Senate (Democratic),"Brown, Steve",3
6694 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6694 - County,U.S. Senate (Democratic),"Macias, Louis",0
6694 - County,U.S. Senate (Democratic),None Of These Candidates,0
6694 - County,U.S. Senate (Democratic),"Price, Nancy",0
6695 - County,U.S. Senate (Democratic),"Berkley, Shelley",51
6695 - County,U.S. Senate (Democratic),"Brown, Steve",5
6695 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6695 - County,U.S. Senate (Democratic),"Macias, Louis",1
6695 - County,U.S. Senate (Democratic),None Of These Candidates,0
6695 - County,U.S. Senate (Democratic),"Price, Nancy",0
6701 - County,U.S. Senate (Democratic),"Berkley, Shelley",22
6701 - County,U.S. Senate (Democratic),"Brown, Steve",0
6701 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6701 - County,U.S. Senate (Democratic),"Macias, Louis",0
6701 - County,U.S. Senate (Democratic),None Of These Candidates,0
6701 - County,U.S. Senate (Democratic),"Price, Nancy",0
6702 - County,U.S. Senate (Democratic),"Berkley, Shelley",18
6702 - County,U.S. Senate (Democratic),"Brown, Steve",4
6702 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6702 - County,U.S. Senate (Democratic),"Macias, Louis",0
6702 - County,U.S. Senate (Democratic),None Of These Candidates,1
6702 - County,U.S. Senate (Democratic),"Price, Nancy",1
6703 - County,U.S. Senate (Democratic),"Berkley, Shelley",18
6703 - County,U.S. Senate (Democratic),"Brown, Steve",2
6703 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6703 - County,U.S. Senate (Democratic),"Macias, Louis",0
6703 - County,U.S. Senate (Democratic),None Of These Candidates,0
6703 - County,U.S. Senate (Democratic),"Price, Nancy",1
6704 - County,U.S. Senate (Democratic),"Berkley, Shelley",50
6704 - County,U.S. Senate (Democratic),"Brown, Steve",5
6704 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6704 - County,U.S. Senate (Democratic),"Macias, Louis",2
6704 - County,U.S. Senate (Democratic),None Of These Candidates,1
6704 - County,U.S. Senate (Democratic),"Price, Nancy",3
6705 - County,U.S. Senate (Democratic),"Berkley, Shelley",19
6705 - County,U.S. Senate (Democratic),"Brown, Steve",0
6705 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6705 - County,U.S. Senate (Democratic),"Macias, Louis",0
6705 - County,U.S. Senate (Democratic),None Of These Candidates,0
6705 - County,U.S. Senate (Democratic),"Price, Nancy",1
6706 - County,U.S. Senate (Democratic),"Berkley, Shelley",24
6706 - County,U.S. Senate (Democratic),"Brown, Steve",4
6706 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6706 - County,U.S. Senate (Democratic),"Macias, Louis",2
6706 - County,U.S. Senate (Democratic),None Of These Candidates,1
6706 - County,U.S. Senate (Democratic),"Price, Nancy",2
6707 - County,U.S. Senate (Democratic),"Berkley, Shelley",40
6707 - County,U.S. Senate (Democratic),"Brown, Steve",1
6707 - County,U.S. Senate (Democratic),"Ellsworth, Barry",5
6707 - County,U.S. Senate (Democratic),"Macias, Louis",2
6707 - County,U.S. Senate (Democratic),None Of These Candidates,2
6707 - County,U.S. Senate (Democratic),"Price, Nancy",1
6708 - County,U.S. Senate (Democratic),"Berkley, Shelley",46
6708 - County,U.S. Senate (Democratic),"Brown, Steve",1
6708 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6708 - County,U.S. Senate (Democratic),"Macias, Louis",0
6708 - County,U.S. Senate (Democratic),None Of These Candidates,4
6708 - County,U.S. Senate (Democratic),"Price, Nancy",0
6709 - County,U.S. Senate (Democratic),"Berkley, Shelley",17
6709 - County,U.S. Senate (Democratic),"Brown, Steve",2
6709 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6709 - County,U.S. Senate (Democratic),"Macias, Louis",0
6709 - County,U.S. Senate (Democratic),None Of These Candidates,1
6709 - County,U.S. Senate (Democratic),"Price, Nancy",1
6710 - County,U.S. Senate (Democratic),"Berkley, Shelley",72
6710 - County,U.S. Senate (Democratic),"Brown, Steve",8
6710 - County,U.S. Senate (Democratic),"Ellsworth, Barry",3
6710 - County,U.S. Senate (Democratic),"Macias, Louis",3
6710 - County,U.S. Senate (Democratic),None Of These Candidates,3
6710 - County,U.S. Senate (Democratic),"Price, Nancy",4
6711 - LAS,U.S. Senate (Democratic),"Berkley, Shelley",0
6711 - LAS,U.S. Senate (Democratic),"Brown, Steve",0
6711 - LAS,U.S. Senate (Democratic),"Ellsworth, Barry",0
6711 - LAS,U.S. Senate (Democratic),"Macias, Louis",0
6711 - LAS,U.S. Senate (Democratic),None Of These Candidates,0
6711 - LAS,U.S. Senate (Democratic),"Price, Nancy",0
6712 - County,U.S. Senate (Democratic),"Berkley, Shelley",7
6712 - County,U.S. Senate (Democratic),"Brown, Steve",2
6712 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6712 - County,U.S. Senate (Democratic),"Macias, Louis",0
6712 - County,U.S. Senate (Democratic),None Of These Candidates,0
6712 - County,U.S. Senate (Democratic),"Price, Nancy",1
6713 - County,U.S. Senate (Democratic),"Berkley, Shelley",8
6713 - County,U.S. Senate (Democratic),"Brown, Steve",1
6713 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6713 - County,U.S. Senate (Democratic),"Macias, Louis",0
6713 - County,U.S. Senate (Democratic),None Of These Candidates,0
6713 - County,U.S. Senate (Democratic),"Price, Nancy",1
6714 - County,U.S. Senate (Democratic),"Berkley, Shelley",0
6714 - County,U.S. Senate (Democratic),"Brown, Steve",0
6714 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6714 - County,U.S. Senate (Democratic),"Macias, Louis",0
6714 - County,U.S. Senate (Democratic),None Of These Candidates,0
6714 - County,U.S. Senate (Democratic),"Price, Nancy",0
6715 - County,U.S. Senate (Democratic),"Berkley, Shelley",5
6715 - County,U.S. Senate (Democratic),"Brown, Steve",1
6715 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
6715 - County,U.S. Senate (Democratic),"Macias, Louis",2
6715 - County,U.S. Senate (Democratic),None Of These Candidates,0
6715 - County,U.S. Senate (Democratic),"Price, Nancy",0
6719 - County,U.S. Senate (Democratic),"Berkley, Shelley",19
6719 - County,U.S. Senate (Democratic),"Brown, Steve",1
6719 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
6719 - County,U.S. Senate (Democratic),"Macias, Louis",0
6719 - County,U.S. Senate (Democratic),None Of These Candidates,1
6719 - County,U.S. Senate (Democratic),"Price, Nancy",4
6720 - County,U.S. Senate (Democratic),"Berkley, Shelley",13
6720 - County,U.S. Senate (Democratic),"Brown, Steve",2
6720 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6720 - County,U.S. Senate (Democratic),"Macias, Louis",0
6720 - County,U.S. Senate (Democratic),None Of These Candidates,1
6720 - County,U.S. Senate (Democratic),"Price, Nancy",2
6721 - County,U.S. Senate (Democratic),"Berkley, Shelley",32
6721 - County,U.S. Senate (Democratic),"Brown, Steve",1
6721 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6721 - County,U.S. Senate (Democratic),"Macias, Louis",0
6721 - County,U.S. Senate (Democratic),None Of These Candidates,2
6721 - County,U.S. Senate (Democratic),"Price, Nancy",0
6722 - County,U.S. Senate (Democratic),"Berkley, Shelley",0
6722 - County,U.S. Senate (Democratic),"Brown, Steve",0
6722 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6722 - County,U.S. Senate (Democratic),"Macias, Louis",0
6722 - County,U.S. Senate (Democratic),None Of These Candidates,0
6722 - County,U.S. Senate (Democratic),"Price, Nancy",0
6723 - County,U.S. Senate (Democratic),"Berkley, Shelley",28
6723 - County,U.S. Senate (Democratic),"Brown, Steve",1
6723 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6723 - County,U.S. Senate (Democratic),"Macias, Louis",1
6723 - County,U.S. Senate (Democratic),None Of These Candidates,2
6723 - County,U.S. Senate (Democratic),"Price, Nancy",0
6724 - County,U.S. Senate (Democratic),"Berkley, Shelley",32
6724 - County,U.S. Senate (Democratic),"Brown, Steve",2
6724 - County,U.S. Senate (Democratic),"Ellsworth, Barry",3
6724 - County,U.S. Senate (Democratic),"Macias, Louis",1
6724 - County,U.S. Senate (Democratic),None Of These Candidates,2
6724 - County,U.S. Senate (Democratic),"Price, Nancy",1
6725 - County,U.S. Senate (Democratic),"Berkley, Shelley",40
6725 - County,U.S. Senate (Democratic),"Brown, Steve",3
6725 - County,U.S. Senate (Democratic),"Ellsworth, Barry",3
6725 - County,U.S. Senate (Democratic),"Macias, Louis",0
6725 - County,U.S. Senate (Democratic),None Of These Candidates,1
6725 - County,U.S. Senate (Democratic),"Price, Nancy",2
6726 - County,U.S. Senate (Democratic),"Berkley, Shelley",75
6726 - County,U.S. Senate (Democratic),"Brown, Steve",3
6726 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6726 - County,U.S. Senate (Democratic),"Macias, Louis",1
6726 - County,U.S. Senate (Democratic),None Of These Candidates,4
6726 - County,U.S. Senate (Democratic),"Price, Nancy",1
6727 - County,U.S. Senate (Democratic),"Berkley, Shelley",71
6727 - County,U.S. Senate (Democratic),"Brown, Steve",2
6727 - County,U.S. Senate (Democratic),"Ellsworth, Barry",3
6727 - County,U.S. Senate (Democratic),"Macias, Louis",0
6727 - County,U.S. Senate (Democratic),None Of These Candidates,0
6727 - County,U.S. Senate (Democratic),"Price, Nancy",6
6728 - County,U.S. Senate (Democratic),"Berkley, Shelley",52
6728 - County,U.S. Senate (Democratic),"Brown, Steve",2
6728 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6728 - County,U.S. Senate (Democratic),"Macias, Louis",0
6728 - County,U.S. Senate (Democratic),None Of These Candidates,0
6728 - County,U.S. Senate (Democratic),"Price, Nancy",4
6729 - County,U.S. Senate (Democratic),"Berkley, Shelley",23
6729 - County,U.S. Senate (Democratic),"Brown, Steve",1
6729 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6729 - County,U.S. Senate (Democratic),"Macias, Louis",0
6729 - County,U.S. Senate (Democratic),None Of These Candidates,1
6729 - County,U.S. Senate (Democratic),"Price, Nancy",0
6731 - County,U.S. Senate (Democratic),"Berkley, Shelley",36
6731 - County,U.S. Senate (Democratic),"Brown, Steve",1
6731 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6731 - County,U.S. Senate (Democratic),"Macias, Louis",1
6731 - County,U.S. Senate (Democratic),None Of These Candidates,1
6731 - County,U.S. Senate (Democratic),"Price, Nancy",2
6733 - County,U.S. Senate (Democratic),"Berkley, Shelley",35
6733 - County,U.S. Senate (Democratic),"Brown, Steve",1
6733 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6733 - County,U.S. Senate (Democratic),"Macias, Louis",0
6733 - County,U.S. Senate (Democratic),None Of These Candidates,0
6733 - County,U.S. Senate (Democratic),"Price, Nancy",2
6734 - County,U.S. Senate (Democratic),"Berkley, Shelley",40
6734 - County,U.S. Senate (Democratic),"Brown, Steve",1
6734 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
6734 - County,U.S. Senate (Democratic),"Macias, Louis",1
6734 - County,U.S. Senate (Democratic),None Of These Candidates,1
6734 - County,U.S. Senate (Democratic),"Price, Nancy",3
6735 - County,U.S. Senate (Democratic),"Berkley, Shelley",22
6735 - County,U.S. Senate (Democratic),"Brown, Steve",1
6735 - County,U.S. Senate (Democratic),"Ellsworth, Barry",5
6735 - County,U.S. Senate (Democratic),"Macias, Louis",0
6735 - County,U.S. Senate (Democratic),None Of These Candidates,1
6735 - County,U.S. Senate (Democratic),"Price, Nancy",0
6736 - County,U.S. Senate (Democratic),"Berkley, Shelley",36
6736 - County,U.S. Senate (Democratic),"Brown, Steve",1
6736 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6736 - County,U.S. Senate (Democratic),"Macias, Louis",1
6736 - County,U.S. Senate (Democratic),None Of These Candidates,1
6736 - County,U.S. Senate (Democratic),"Price, Nancy",1
6737 - County,U.S. Senate (Democratic),"Berkley, Shelley",
6737 - County,U.S. Senate (Democratic),"Brown, Steve",
6737 - County,U.S. Senate (Democratic),"Ellsworth, Barry",
6737 - County,U.S. Senate (Democratic),"Macias, Louis",
6737 - County,U.S. Senate (Democratic),None Of These Candidates,
6737 - County,U.S. Senate (Democratic),"Price, Nancy",
6738 - County,U.S. Senate (Democratic),"Berkley, Shelley",23
6738 - County,U.S. Senate (Democratic),"Brown, Steve",2
6738 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
6738 - County,U.S. Senate (Democratic),"Macias, Louis",0
6738 - County,U.S. Senate (Democratic),None Of These Candidates,0
6738 - County,U.S. Senate (Democratic),"Price, Nancy",0
6751 - County,U.S. Senate (Democratic),"Berkley, Shelley",16
6751 - County,U.S. Senate (Democratic),"Brown, Steve",0
6751 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
6751 - County,U.S. Senate (Democratic),"Macias, Louis",1
6751 - County,U.S. Senate (Democratic),None Of These Candidates,4
6751 - County,U.S. Senate (Democratic),"Price, Nancy",0
6752 - County,U.S. Senate (Democratic),"Berkley, Shelley",25
6752 - County,U.S. Senate (Democratic),"Brown, Steve",1
6752 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
6752 - County,U.S. Senate (Democratic),"Macias, Louis",0
6752 - County,U.S. Senate (Democratic),None Of These Candidates,1
6752 - County,U.S. Senate (Democratic),"Price, Nancy",2
7012 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",33
7012 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7012 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",1
7012 - HEN,U.S. Senate (Democratic),"Macias, Louis",2
7012 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7012 - HEN,U.S. Senate (Democratic),"Price, Nancy",2
7047 - County,U.S. Senate (Democratic),"Berkley, Shelley",51
7047 - County,U.S. Senate (Democratic),"Brown, Steve",3
7047 - County,U.S. Senate (Democratic),"Ellsworth, Barry",5
7047 - County,U.S. Senate (Democratic),"Macias, Louis",1
7047 - County,U.S. Senate (Democratic),None Of These Candidates,2
7047 - County,U.S. Senate (Democratic),"Price, Nancy",1
7048 - County,U.S. Senate (Democratic),"Berkley, Shelley",66
7048 - County,U.S. Senate (Democratic),"Brown, Steve",5
7048 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
7048 - County,U.S. Senate (Democratic),"Macias, Louis",0
7048 - County,U.S. Senate (Democratic),None Of These Candidates,0
7048 - County,U.S. Senate (Democratic),"Price, Nancy",5
7049 - County,U.S. Senate (Democratic),"Berkley, Shelley",51
7049 - County,U.S. Senate (Democratic),"Brown, Steve",0
7049 - County,U.S. Senate (Democratic),"Ellsworth, Barry",3
7049 - County,U.S. Senate (Democratic),"Macias, Louis",1
7049 - County,U.S. Senate (Democratic),None Of These Candidates,1
7049 - County,U.S. Senate (Democratic),"Price, Nancy",1
7050 - County,U.S. Senate (Democratic),"Berkley, Shelley",50
7050 - County,U.S. Senate (Democratic),"Brown, Steve",5
7050 - County,U.S. Senate (Democratic),"Ellsworth, Barry",2
7050 - County,U.S. Senate (Democratic),"Macias, Louis",1
7050 - County,U.S. Senate (Democratic),None Of These Candidates,5
7050 - County,U.S. Senate (Democratic),"Price, Nancy",4
7054 - County,U.S. Senate (Democratic),"Berkley, Shelley",31
7054 - County,U.S. Senate (Democratic),"Brown, Steve",2
7054 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
7054 - County,U.S. Senate (Democratic),"Macias, Louis",1
7054 - County,U.S. Senate (Democratic),None Of These Candidates,0
7054 - County,U.S. Senate (Democratic),"Price, Nancy",1
7079 - County,U.S. Senate (Democratic),"Berkley, Shelley",50
7079 - County,U.S. Senate (Democratic),"Brown, Steve",3
7079 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
7079 - County,U.S. Senate (Democratic),"Macias, Louis",3
7079 - County,U.S. Senate (Democratic),None Of These Candidates,5
7079 - County,U.S. Senate (Democratic),"Price, Nancy",6
7097 - County,U.S. Senate (Democratic),"Berkley, Shelley",63
7097 - County,U.S. Senate (Democratic),"Brown, Steve",3
7097 - County,U.S. Senate (Democratic),"Ellsworth, Barry",5
7097 - County,U.S. Senate (Democratic),"Macias, Louis",3
7097 - County,U.S. Senate (Democratic),None Of These Candidates,1
7097 - County,U.S. Senate (Democratic),"Price, Nancy",3
7311 - County,U.S. Senate (Democratic),"Berkley, Shelley",29
7311 - County,U.S. Senate (Democratic),"Brown, Steve",1
7311 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
7311 - County,U.S. Senate (Democratic),"Macias, Louis",2
7311 - County,U.S. Senate (Democratic),None Of These Candidates,1
7311 - County,U.S. Senate (Democratic),"Price, Nancy",2
7312 - County,U.S. Senate (Democratic),"Berkley, Shelley",58
7312 - County,U.S. Senate (Democratic),"Brown, Steve",2
7312 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
7312 - County,U.S. Senate (Democratic),"Macias, Louis",1
7312 - County,U.S. Senate (Democratic),None Of These Candidates,3
7312 - County,U.S. Senate (Democratic),"Price, Nancy",2
7332 - County,U.S. Senate (Democratic),"Berkley, Shelley",36
7332 - County,U.S. Senate (Democratic),"Brown, Steve",2
7332 - County,U.S. Senate (Democratic),"Ellsworth, Barry",1
7332 - County,U.S. Senate (Democratic),"Macias, Louis",1
7332 - County,U.S. Senate (Democratic),None Of These Candidates,1
7332 - County,U.S. Senate (Democratic),"Price, Nancy",1
7334 - County,U.S. Senate (Democratic),"Berkley, Shelley",
7334 - County,U.S. Senate (Democratic),"Brown, Steve",
7334 - County,U.S. Senate (Democratic),"Ellsworth, Barry",
7334 - County,U.S. Senate (Democratic),"Macias, Louis",
7334 - County,U.S. Senate (Democratic),None Of These Candidates,
7334 - County,U.S. Senate (Democratic),"Price, Nancy",
7341 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",20
7341 - HEN,U.S. Senate (Democratic),"Brown, Steve",1
7341 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",1
7341 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7341 - HEN,U.S. Senate (Democratic),None Of These Candidates,1
7341 - HEN,U.S. Senate (Democratic),"Price, Nancy",0
7351 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",40
7351 - HEN,U.S. Senate (Democratic),"Brown, Steve",3
7351 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7351 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7351 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7351 - HEN,U.S. Senate (Democratic),"Price, Nancy",0
7352 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",97
7352 - HEN,U.S. Senate (Democratic),"Brown, Steve",10
7352 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",1
7352 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7352 - HEN,U.S. Senate (Democratic),None Of These Candidates,9
7352 - HEN,U.S. Senate (Democratic),"Price, Nancy",5
7354 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",52
7354 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7354 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",4
7354 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7354 - HEN,U.S. Senate (Democratic),None Of These Candidates,1
7354 - HEN,U.S. Senate (Democratic),"Price, Nancy",8
7355 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",49
7355 - HEN,U.S. Senate (Democratic),"Brown, Steve",6
7355 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",4
7355 - HEN,U.S. Senate (Democratic),"Macias, Louis",2
7355 - HEN,U.S. Senate (Democratic),None Of These Candidates,3
7355 - HEN,U.S. Senate (Democratic),"Price, Nancy",3
7356 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",40
7356 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7356 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",4
7356 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7356 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7356 - HEN,U.S. Senate (Democratic),"Price, Nancy",0
7357 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",60
7357 - HEN,U.S. Senate (Democratic),"Brown, Steve",3
7357 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7357 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7357 - HEN,U.S. Senate (Democratic),None Of These Candidates,6
7357 - HEN,U.S. Senate (Democratic),"Price, Nancy",6
7358 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",22
7358 - HEN,U.S. Senate (Democratic),"Brown, Steve",1
7358 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7358 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7358 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7358 - HEN,U.S. Senate (Democratic),"Price, Nancy",0
7359 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",55
7359 - HEN,U.S. Senate (Democratic),"Brown, Steve",7
7359 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",1
7359 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7359 - HEN,U.S. Senate (Democratic),None Of These Candidates,6
7359 - HEN,U.S. Senate (Democratic),"Price, Nancy",5
7360 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",25
7360 - HEN,U.S. Senate (Democratic),"Brown, Steve",1
7360 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7360 - HEN,U.S. Senate (Democratic),"Macias, Louis",4
7360 - HEN,U.S. Senate (Democratic),None Of These Candidates,4
7360 - HEN,U.S. Senate (Democratic),"Price, Nancy",0
7361 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",18
7361 - HEN,U.S. Senate (Democratic),"Brown, Steve",0
7361 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",0
7361 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7361 - HEN,U.S. Senate (Democratic),None Of These Candidates,1
7361 - HEN,U.S. Senate (Democratic),"Price, Nancy",1
7366 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",6
7366 - HEN,U.S. Senate (Democratic),"Brown, Steve",1
7366 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7366 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7366 - HEN,U.S. Senate (Democratic),None Of These Candidates,0
7366 - HEN,U.S. Senate (Democratic),"Price, Nancy",2
7387 - County,U.S. Senate (Democratic),"Berkley, Shelley",43
7387 - County,U.S. Senate (Democratic),"Brown, Steve",3
7387 - County,U.S. Senate (Democratic),"Ellsworth, Barry",0
7387 - County,U.S. Senate (Democratic),"Macias, Louis",2
7387 - County,U.S. Senate (Democratic),None Of These Candidates,0
7387 - County,U.S. Senate (Democratic),"Price, Nancy",5
7395 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",39
7395 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7395 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7395 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7395 - HEN,U.S. Senate (Democratic),None Of These Candidates,0
7395 - HEN,U.S. Senate (Democratic),"Price, Nancy",2
7402 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",45
7402 - HEN,U.S. Senate (Democratic),"Brown, Steve",1
7402 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",4
7402 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7402 - HEN,U.S. Senate (Democratic),None Of These Candidates,0
7402 - HEN,U.S. Senate (Democratic),"Price, Nancy",2
7403 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",69
7403 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7403 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",4
7403 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7403 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7403 - HEN,U.S. Senate (Democratic),"Price, Nancy",4
7405 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",38
7405 - HEN,U.S. Senate (Democratic),"Brown, Steve",4
7405 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",1
7405 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7405 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7405 - HEN,U.S. Senate (Democratic),"Price, Nancy",1
7410 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",34
7410 - HEN,U.S. Senate (Democratic),"Brown, Steve",1
7410 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",3
7410 - HEN,U.S. Senate (Democratic),"Macias, Louis",0
7410 - HEN,U.S. Senate (Democratic),None Of These Candidates,1
7410 - HEN,U.S. Senate (Democratic),"Price, Nancy",3
7411 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",67
7411 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7411 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7411 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7411 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7411 - HEN,U.S. Senate (Democratic),"Price, Nancy",1
7413 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",33
7413 - HEN,U.S. Senate (Democratic),"Brown, Steve",2
7413 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7413 - HEN,U.S. Senate (Democratic),"Macias, Louis",2
7413 - HEN,U.S. Senate (Democratic),None Of These Candidates,1
7413 - HEN,U.S. Senate (Democratic),"Price, Nancy",1
7414 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",61
7414 - HEN,U.S. Senate (Democratic),"Brown, Steve",3
7414 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",1
7414 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7414 - HEN,U.S. Senate (Democratic),None Of These Candidates,1
7414 - HEN,U.S. Senate (Democratic),"Price, Nancy",4
7415 - HEN,U.S. Senate (Democratic),"Berkley, Shelley",58
7415 - HEN,U.S. Senate (Democratic),"Brown, Steve",4
7415 - HEN,U.S. Senate (Democratic),"Ellsworth, Barry",2
7415 - HEN,U.S. Senate (Democratic),"Macias, Louis",1
7415 - HEN,U.S. Senate (Democratic),None Of These Candidates,2
7415 - HEN,U.S. Senate (Democratic),"Price, Nancy",0
