precinct,office,candidate,votes
PRECINCT 6,"State Assembly, District 32","Hansen, Ira",89
PRECINCT 6,"State Assembly, District 32","Sampaga, John Sharp",58
PRECINCT 6,State Controller,"Jones, Tom",22
PRECINCT 6,State Controller,"Knecht, Ron",72
PRECINCT 6,State Controller,"Martin, Andrew",55
PRECINCT 6,State Controller,None Of These Candidates,19
PRECINCT 6,"State Senate, District 14","Gustavson, Don",91
PRECINCT 6,"State Senate, District 14","Hunt, Joe",72
PRECINCT 6,State Treasurer,"Cave, Kress K",11
PRECINCT 6,State Treasurer,None Of These Candidates,17
PRECINCT 6,State Treasurer,"Schwartz, Dan",73
PRECINCT 6,State Treasurer,"Wallin, Kim",66
PRECINCT 6,"Supreme Court Justice, Seat B",None Of These Candidates,41
PRECINCT 6,"Supreme Court Justice, Seat B","Pickering, Kristina",115
PRECINCT 6,"Supreme Court Justice, Seat D","Gibbons, Mark",118
PRECINCT 6,"Supreme Court Justice, Seat D",None Of These Candidates,35
PRECINCT 6,"U.S. Representative in Congress, District 4","Best, Russell",11
PRECINCT 6,"U.S. Representative in Congress, District 4","Brown, Steve",5
PRECINCT 6,"U.S. Representative in Congress, District 4","Hardy, Cresent",69
PRECINCT 6,"U.S. Representative in Congress, District 4","Horsford, Steven A.",75
PRECINCT 7,Assessor,"CHISUM, KEVIN",21
PRECINCT 7,Assessor,"FOWLER, DOROTHY J.",25
PRECINCT 7,Attorney General,"Hansen, Jonathan J",5
PRECINCT 7,Attorney General,"Laxalt, Adam Paul",27
PRECINCT 7,Attorney General,"Miller, Ross",15
PRECINCT 7,Attorney General,None Of These Candidates,2
PRECINCT 7,Clerk/Treasurer,"HAIGHT, LORRAINE",26
PRECINCT 7,Clerk/Treasurer,"NEPPER, CHRISTOPHER",21
PRECINCT 7,County Commissioner Seat C,"TIPTON, JERRIE C.",32
PRECINCT 7,DISTRICT ATTORNEY,"ROWE, SEAN",39
PRECINCT 7,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",11
PRECINCT 7,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",28
PRECINCT 7,Governor,"Goodman, Robert ""Bob""",11
PRECINCT 7,Governor,None Of These Candidates,1
PRECINCT 7,Governor,"Sandoval, Brian",35
PRECINCT 7,Governor,"VanDerBeek, David Lory",3
PRECINCT 7,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",22
PRECINCT 7,HAWTHORNE Township Constable,"SCHAAF, GARY",20
PRECINCT 7,Lieutenant Governor,"Flores, Lucy",10
PRECINCT 7,Lieutenant Governor,"Hutchison, Mark",33
PRECINCT 7,Lieutenant Governor,"Little, Mike",4
PRECINCT 7,Lieutenant Governor,None Of These Candidates,3
PRECINCT 7,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",36
PRECINCT 7,Recorder/Auditor,"HOFERER, CHRISTINE",42
PRECINCT 7,Secretary Of State,"Cegavske, Barbara K",28
PRECINCT 7,Secretary Of State,"Marshall, Kate",19
PRECINCT 7,Secretary Of State,None Of These Candidates,2
PRECINCT 7,Sheriff,"ADAMS, RANDALL ""RANDY""",20
PRECINCT 7,Sheriff,"HANDTE, STEWART",24
PRECINCT 7,"State Assembly, District 32","Gabriel, Louis ""Wedge""",5
PRECINCT 7,"State Assembly, District 32","Hansen, Ira",30
PRECINCT 7,"State Assembly, District 32","Sampaga, John Sharp",11
PRECINCT 7,State Controller,"Jones, Tom",2
PRECINCT 7,State Controller,"Knecht, Ron",31
PRECINCT 7,State Controller,"Martin, Andrew",12
PRECINCT 7,State Controller,None Of These Candidates,4
PRECINCT 7,"State Senate, District 14","Gustavson, Don",32
PRECINCT 7,"State Senate, District 14","Hunt, Joe",14
PRECINCT 7,State Treasurer,"Cave, Kress K",3
PRECINCT 7,State Treasurer,None Of These Candidates,5
PRECINCT 7,State Treasurer,"Schwartz, Dan",26
PRECINCT 7,State Treasurer,"Wallin, Kim",15
PRECINCT 7,"Supreme Court Justice, Seat B",None Of These Candidates,15
PRECINCT 7,"Supreme Court Justice, Seat B","Pickering, Kristina",26
PRECINCT 7,"Supreme Court Justice, Seat D","Gibbons, Mark",30
PRECINCT 7,"Supreme Court Justice, Seat D",None Of These Candidates,10
PRECINCT 7,"U.S. Representative in Congress, District 4","Best, Russell",3
PRECINCT 7,"U.S. Representative in Congress, District 4","Brown, Steve",3
PRECINCT 7,"U.S. Representative in Congress, District 4","Hardy, Cresent",23
PRECINCT 7,"U.S. Representative in Congress, District 4","Horsford, Steven A.",18
PRECINCT 8,Assessor,"CHISUM, KEVIN",6
PRECINCT 8,Assessor,"FOWLER, DOROTHY J.",11
PRECINCT 8,Attorney General,"Hansen, Jonathan J",3
PRECINCT 8,Attorney General,"Laxalt, Adam Paul",10
PRECINCT 8,Attorney General,"Miller, Ross",6
PRECINCT 8,Attorney General,None Of These Candidates,0
PRECINCT 8,Clerk/Treasurer,"HAIGHT, LORRAINE",13
PRECINCT 8,Clerk/Treasurer,"NEPPER, CHRISTOPHER",6
PRECINCT 8,County Commissioner Seat C,"TIPTON, JERRIE C.",14
PRECINCT 8,DISTRICT ATTORNEY,"ROWE, SEAN",17
PRECINCT 8,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",4
PRECINCT 8,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",12
PRECINCT 8,Governor,"Goodman, Robert ""Bob""",3
PRECINCT 8,Governor,None Of These Candidates,1
PRECINCT 8,Governor,"Sandoval, Brian",15
PRECINCT 8,Governor,"VanDerBeek, David Lory",0
PRECINCT 8,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",6
PRECINCT 8,HAWTHORNE Township Constable,"SCHAAF, GARY",11
PRECINCT 8,Lieutenant Governor,"Flores, Lucy",7
PRECINCT 8,Lieutenant Governor,"Hutchison, Mark",11
PRECINCT 8,Lieutenant Governor,"Little, Mike",0
PRECINCT 8,Lieutenant Governor,None Of These Candidates,1
PRECINCT 8,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",16
PRECINCT 8,Recorder/Auditor,"HOFERER, CHRISTINE",17
PRECINCT 8,Secretary Of State,"Cegavske, Barbara K",8
PRECINCT 8,Secretary Of State,"Marshall, Kate",11
PRECINCT 8,Secretary Of State,None Of These Candidates,0
PRECINCT 8,Sheriff,"ADAMS, RANDALL ""RANDY""",9
PRECINCT 8,Sheriff,"HANDTE, STEWART",9
PRECINCT 8,"State Assembly, District 32","Gabriel, Louis ""Wedge""",2
PRECINCT 8,"State Assembly, District 32","Hansen, Ira",12
PRECINCT 8,"State Assembly, District 32","Sampaga, John Sharp",5
PRECINCT 8,State Controller,"Jones, Tom",1
PRECINCT 8,State Controller,"Knecht, Ron",9
PRECINCT 8,State Controller,"Martin, Andrew",7
PRECINCT 8,State Controller,None Of These Candidates,1
PRECINCT 8,"State Senate, District 14","Gustavson, Don",11
PRECINCT 8,"State Senate, District 14","Hunt, Joe",7
PRECINCT 8,State Treasurer,"Cave, Kress K",0
PRECINCT 8,State Treasurer,None Of These Candidates,0
PRECINCT 8,State Treasurer,"Schwartz, Dan",10
PRECINCT 8,State Treasurer,"Wallin, Kim",9
PRECINCT 8,"Supreme Court Justice, Seat B",None Of These Candidates,4
PRECINCT 8,"Supreme Court Justice, Seat B","Pickering, Kristina",12
PRECINCT 8,"Supreme Court Justice, Seat D","Gibbons, Mark",13
PRECINCT 8,"Supreme Court Justice, Seat D",None Of These Candidates,4
PRECINCT 8,"U.S. Representative in Congress, District 4","Best, Russell",0
PRECINCT 8,"U.S. Representative in Congress, District 4","Brown, Steve",0
PRECINCT 8,"U.S. Representative in Congress, District 4","Hardy, Cresent",10
PRECINCT 8,"U.S. Representative in Congress, District 4","Horsford, Steven A.",8
PRECINCT 9,Assessor,"CHISUM, KEVIN",28
PRECINCT 9,Assessor,"FOWLER, DOROTHY J.",57
PRECINCT 9,Attorney General,"Hansen, Jonathan J",12
PRECINCT 9,Attorney General,"Laxalt, Adam Paul",55
PRECINCT 9,Attorney General,"Miller, Ross",14
PRECINCT 9,Attorney General,None Of These Candidates,7
PRECINCT 9,Clerk/Treasurer,"HAIGHT, LORRAINE",57
PRECINCT 9,Clerk/Treasurer,"NEPPER, CHRISTOPHER",29
PRECINCT 9,County Commissioner Seat C,"TIPTON, JERRIE C.",37
PRECINCT 9,DISTRICT ATTORNEY,"ROWE, SEAN",55
PRECINCT 9,"District Court Judge, District 5, Department 2","DONOHUE, LILLIAN JO ""LIL""",19
PRECINCT 9,"District Court Judge, District 5, Department 2","LANE, ROBERT W.",56
PRECINCT 9,Governor,"Goodman, Robert ""Bob""",4
PRECINCT 9,Governor,None Of These Candidates,4
PRECINCT 9,Governor,"Sandoval, Brian",76
PRECINCT 9,Governor,"VanDerBeek, David Lory",4
PRECINCT 9,HAWTHORNE Township Constable,"MCINTOSH, OLLIE",25
PRECINCT 9,HAWTHORNE Township Constable,"SCHAAF, GARY",52
PRECINCT 9,Lieutenant Governor,"Flores, Lucy",8
PRECINCT 9,Lieutenant Governor,"Hutchison, Mark",63
PRECINCT 9,Lieutenant Governor,"Little, Mike",9
PRECINCT 9,Lieutenant Governor,None Of These Candidates,7
PRECINCT 9,PUBLIC ADMINISTRATOR,"CICHOWLAZ, BETH",57
PRECINCT 9,Recorder/Auditor,"HOFERER, CHRISTINE",74
PRECINCT 9,Secretary Of State,"Cegavske, Barbara K",52
PRECINCT 9,Secretary Of State,"Marshall, Kate",30
PRECINCT 9,Secretary Of State,None Of These Candidates,5
PRECINCT 9,Sheriff,"ADAMS, RANDALL ""RANDY""",63
PRECINCT 9,Sheriff,"HANDTE, STEWART",18
PRECINCT 9,"State Assembly, District 32","Gabriel, Louis ""Wedge""",7
PRECINCT 9,"State Assembly, District 32","Hansen, Ira",67
PRECINCT 9,"State Assembly, District 32","Sampaga, John Sharp",10
PRECINCT 9,State Controller,"Jones, Tom",15
PRECINCT 9,State Controller,"Knecht, Ron",52
PRECINCT 9,State Controller,"Martin, Andrew",12
PRECINCT 9,State Controller,None Of These Candidates,7
PRECINCT 9,"State Senate, District 14","Gustavson, Don",63
PRECINCT 9,"State Senate, District 14","Hunt, Joe",19
PRECINCT 9,State Treasurer,"Cave, Kress K",8
PRECINCT 9,State Treasurer,None Of These Candidates,7
PRECINCT 9,State Treasurer,"Schwartz, Dan",54
PRECINCT 9,State Treasurer,"Wallin, Kim",16
PRECINCT 9,"Supreme Court Justice, Seat B",None Of These Candidates,34
PRECINCT 9,"Supreme Court Justice, Seat B","Pickering, Kristina",42
PRECINCT 9,"Supreme Court Justice, Seat D","Gibbons, Mark",49
PRECINCT 9,"Supreme Court Justice, Seat D",None Of These Candidates,23
PRECINCT 9,"U.S. Representative in Congress, District 4","Best, Russell",4
PRECINCT 9,"U.S. Representative in Congress, District 4","Brown, Steve",7
PRECINCT 9,"U.S. Representative in Congress, District 4","Hardy, Cresent",58
PRECINCT 9,"U.S. Representative in Congress, District 4","Horsford, Steven A.",12
PRECINCT 99,"U.S. Representative in Congress, District 4","Best, Russell",0
PRECINCT 99,"U.S. Representative in Congress, District 4","Brown, Steve",0
PRECINCT 99,"U.S. Representative in Congress, District 4","Hardy, Cresent",0
PRECINCT 99,"U.S. Representative in Congress, District 4","Horsford, Steven A.",0
