precinct,office,candidate,votes
Fernley 7,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"COBON, DENNIS L.",34
Fernley 7,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"DARLING-ZECH, JANICE",60
Fernley 7,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"HANNA, MARTY",55
Fernley 7,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"MURPHY, PAUL C.",62
Fernley 7,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"SNYDER, WILLIAM G., JR.",30
Fernley 7,Governor (Democratic),"Chang, Charles ""Charlie""",6
Fernley 7,Governor (Democratic),"Conquest, Frederick L.",2
Fernley 7,Governor (Democratic),"Frye, Stephen H.",12
Fernley 7,Governor (Democratic),"Goodman, Robert ""Bob""",11
Fernley 7,Governor (Democratic),"Hyepock, Chris",3
Fernley 7,Governor (Democratic),None Of These Candidates,22
Fernley 7,Governor (Democratic),"Rheinhart, Allen",8
Fernley 7,Governor (Democratic),"Rutledge, John",3
Fernley 7,Governor (Democratic),"Shabazz, Abdul H.",1
Fernley 7,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
Fernley 7,Governor (Republican),"Marinch, Gary",2
Fernley 7,Governor (Republican),None Of These Candidates,6
Fernley 7,Governor (Republican),"Sandoval, Brian",95
Fernley 7,Governor (Republican),"Tarbell, William",0
Fernley 7,Governor (Republican),"Tighe, Thomas J.",5
Fernley 7,Lieutenant Governor (Democratic),"Flores, Lucy",46
Fernley 7,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",8
Fernley 7,Lieutenant Governor (Democratic),None Of These Candidates,15
Fernley 7,Lieutenant Governor (Republican),"Dyer, Chris",7
Fernley 7,Lieutenant Governor (Republican),"Hutchison, Mark",47
Fernley 7,Lieutenant Governor (Republican),"Lowden, Sue",44
Fernley 7,Lieutenant Governor (Republican),None Of These Candidates,11
Fernley 7,Mayor FERNLEY (Nonpartisan),"BORSO, MARGARET",30
Fernley 7,Mayor FERNLEY (Nonpartisan),"EDGINGTON, ROY",85
Fernley 7,Mayor FERNLEY (Nonpartisan),"FELIX, JEFFREY",20
Fernley 7,Mayor FERNLEY (Nonpartisan),"HODGES, JAN NEWCOMBE",36
Fernley 7,Mayor FERNLEY (Nonpartisan),"LACY, ""RAY""",31
Fernley 7,Mayor FERNLEY (Nonpartisan),"ORSLEY, KATHLEEN",12
Fernley 7,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",183
Fernley 7,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",178
Fernley 7,Sheriff (Nonpartisan),"ADAMS, STEVE",22
Fernley 7,Sheriff (Nonpartisan),"KANTZ, GREG",16
Fernley 7,Sheriff (Nonpartisan),"MCNEIL, AL",95
Fernley 7,Sheriff (Nonpartisan),"TORRES, ALBERT D.",77
Fernley 7,"State Assembly, District 38 (Republican)","FREY, NORM",42
Fernley 7,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",60
Fernley 7,State Controller (Republican),"Arlint, Cort R.",8
Fernley 7,State Controller (Republican),"Herr, Barry",14
Fernley 7,State Controller (Republican),"Knecht, Ron",68
Fernley 7,State Controller (Republican),None Of These Candidates,13
Fernley 7,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",12
Fernley 7,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",18
Fernley 7,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",4
Fernley 7,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",30
Fernley 8,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",34
Fernley 8,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",40
Fernley 8,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",2
Fernley 8,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",4
Fernley 8,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",105
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"BRUMAGE, ERIN C.",19
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"CLEGG, WILLIAM B.",51
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"COBON, DENNIS L.",11
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"DARLING-ZECH, JANICE",29
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"HANNA, MARTY",30
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"MURPHY, PAUL C.",29
Fernley 8,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"SNYDER, WILLIAM G., JR.",20
Fernley 8,Governor (Democratic),"Chang, Charles ""Charlie""",1
Fernley 8,Governor (Democratic),"Conquest, Frederick L.",0
Fernley 8,Governor (Democratic),"Frye, Stephen H.",1
Fernley 8,Governor (Democratic),"Goodman, Robert ""Bob""",2
Fernley 8,Governor (Democratic),"Hyepock, Chris",0
Fernley 8,Governor (Democratic),None Of These Candidates,10
Fernley 8,Governor (Democratic),"Rheinhart, Allen",1
Fernley 8,Governor (Democratic),"Rutledge, John",3
Fernley 8,Governor (Democratic),"Shabazz, Abdul H.",2
Fernley 8,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
Fernley 8,Governor (Republican),"Marinch, Gary",2
Fernley 8,Governor (Republican),None Of These Candidates,1
Fernley 8,Governor (Republican),"Sandoval, Brian",82
Fernley 8,Governor (Republican),"Tarbell, William",0
Fernley 8,Governor (Republican),"Tighe, Thomas J.",0
Fernley 8,Lieutenant Governor (Democratic),"Flores, Lucy",9
Fernley 8,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",2
Fernley 8,Lieutenant Governor (Democratic),None Of These Candidates,9
Fernley 8,Lieutenant Governor (Republican),"Dyer, Chris",4
Fernley 8,Lieutenant Governor (Republican),"Hutchison, Mark",56
Fernley 8,Lieutenant Governor (Republican),"Lowden, Sue",21
Fernley 8,Lieutenant Governor (Republican),None Of These Candidates,3
Fernley 8,Mayor FERNLEY (Nonpartisan),"BORSO, MARGARET",21
Fernley 8,Mayor FERNLEY (Nonpartisan),"EDGINGTON, ROY",59
Fernley 8,Mayor FERNLEY (Nonpartisan),"FELIX, JEFFREY",6
Fernley 8,Mayor FERNLEY (Nonpartisan),"HODGES, JAN NEWCOMBE",10
Fernley 8,Mayor FERNLEY (Nonpartisan),"LACY, ""RAY""",14
Fernley 8,Mayor FERNLEY (Nonpartisan),"ORSLEY, KATHLEEN",5
Fernley 8,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",102
Fernley 8,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",99
Fernley 8,Sheriff (Nonpartisan),"ADAMS, STEVE",33
Fernley 8,Sheriff (Nonpartisan),"KANTZ, GREG",2
Fernley 8,Sheriff (Nonpartisan),"MCNEIL, AL",28
Fernley 8,Sheriff (Nonpartisan),"TORRES, ALBERT D.",53
Fernley 8,"State Assembly, District 38 (Republican)","FREY, NORM",34
Fernley 8,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",49
Fernley 8,State Controller (Republican),"Arlint, Cort R.",6
Fernley 8,State Controller (Republican),"Herr, Barry",8
Fernley 8,State Controller (Republican),"Knecht, Ron",50
Fernley 8,State Controller (Republican),None Of These Candidates,17
Fernley 8,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",3
Fernley 8,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",4
Fernley 8,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",2
Fernley 8,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",9
Fernley 9,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",10
Fernley 9,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",16
Fernley 9,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",3
Fernley 9,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",3
Fernley 9,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",54
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"BRUMAGE, ERIN C.",8
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"CLEGG, WILLIAM B.",8
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"COBON, DENNIS L.",10
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"DARLING-ZECH, JANICE",20
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"HANNA, MARTY",19
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"MURPHY, PAUL C.",15
Fernley 9,Fernley Swimming Pool Gen Imp Dst (Nonpartisan),"SNYDER, WILLIAM G., JR.",16
Fernley 9,Governor (Democratic),"Chang, Charles ""Charlie""",4
Fernley 9,Governor (Democratic),"Conquest, Frederick L.",0
Fernley 9,Governor (Democratic),"Frye, Stephen H.",3
Fernley 9,Governor (Democratic),"Goodman, Robert ""Bob""",1
Fernley 9,Governor (Democratic),"Hyepock, Chris",0
Fernley 9,Governor (Democratic),None Of These Candidates,1
Fernley 9,Governor (Democratic),"Rheinhart, Allen",1
Fernley 9,Governor (Democratic),"Rutledge, John",0
Fernley 9,Governor (Democratic),"Shabazz, Abdul H.",0
Fernley 9,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
Fernley 9,Governor (Republican),"Marinch, Gary",2
Fernley 9,Governor (Republican),None Of These Candidates,0
Fernley 9,Governor (Republican),"Sandoval, Brian",30
Fernley 9,Governor (Republican),"Tarbell, William",0
Fernley 9,Governor (Republican),"Tighe, Thomas J.",1
Fernley 9,Lieutenant Governor (Democratic),"Flores, Lucy",9
Fernley 9,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",1
Fernley 9,Lieutenant Governor (Democratic),None Of These Candidates,0
Fernley 9,Lieutenant Governor (Republican),"Dyer, Chris",3
Fernley 9,Lieutenant Governor (Republican),"Hutchison, Mark",19
Fernley 9,Lieutenant Governor (Republican),"Lowden, Sue",8
Fernley 9,Lieutenant Governor (Republican),None Of These Candidates,4
Fernley 9,Mayor FERNLEY (Nonpartisan),"BORSO, MARGARET",11
Fernley 9,Mayor FERNLEY (Nonpartisan),"EDGINGTON, ROY",24
Fernley 9,Mayor FERNLEY (Nonpartisan),"FELIX, JEFFREY",4
Fernley 9,Mayor FERNLEY (Nonpartisan),"HODGES, JAN NEWCOMBE",7
Fernley 9,Mayor FERNLEY (Nonpartisan),"LACY, ""RAY""",9
Fernley 9,Mayor FERNLEY (Nonpartisan),"ORSLEY, KATHLEEN",6
Fernley 9,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",54
Fernley 9,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",53
Fernley 9,Sheriff (Nonpartisan),"ADAMS, STEVE",5
Fernley 9,Sheriff (Nonpartisan),"KANTZ, GREG",8
Fernley 9,Sheriff (Nonpartisan),"MCNEIL, AL",16
Fernley 9,Sheriff (Nonpartisan),"TORRES, ALBERT D.",32
Fernley 9,"State Assembly, District 38 (Republican)","FREY, NORM",22
Fernley 9,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",11
Fernley 9,State Controller (Republican),"Arlint, Cort R.",6
Fernley 9,State Controller (Republican),"Herr, Barry",8
Fernley 9,State Controller (Republican),"Knecht, Ron",15
Fernley 9,State Controller (Republican),None Of These Candidates,4
Fernley 9,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",0
Fernley 9,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",2
Fernley 9,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",3
Fernley 9,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",5
Mound House 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",21
Mound House 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",19
Mound House 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",0
Mound House 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",3
Mound House 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",63
Mound House 1,Governor (Democratic),"Chang, Charles ""Charlie""",2
Mound House 1,Governor (Democratic),"Conquest, Frederick L.",0
Mound House 1,Governor (Democratic),"Frye, Stephen H.",2
Mound House 1,Governor (Democratic),"Goodman, Robert ""Bob""",2
Mound House 1,Governor (Democratic),"Hyepock, Chris",1
Mound House 1,Governor (Democratic),None Of These Candidates,8
Mound House 1,Governor (Democratic),"Rheinhart, Allen",3
Mound House 1,Governor (Democratic),"Rutledge, John",3
Mound House 1,Governor (Democratic),"Shabazz, Abdul H.",0
Mound House 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",2
Mound House 1,Governor (Republican),"Marinch, Gary",0
Mound House 1,Governor (Republican),None Of These Candidates,5
Mound House 1,Governor (Republican),"Sandoval, Brian",41
Mound House 1,Governor (Republican),"Tarbell, William",0
Mound House 1,Governor (Republican),"Tighe, Thomas J.",0
Mound House 1,Lieutenant Governor (Democratic),"Flores, Lucy",13
Mound House 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",2
Mound House 1,Lieutenant Governor (Democratic),None Of These Candidates,6
Mound House 1,Lieutenant Governor (Republican),"Dyer, Chris",3
Mound House 1,Lieutenant Governor (Republican),"Hutchison, Mark",30
Mound House 1,Lieutenant Governor (Republican),"Lowden, Sue",10
Mound House 1,Lieutenant Governor (Republican),None Of These Candidates,4
Mound House 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",65
Mound House 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",65
Mound House 1,Sheriff (Nonpartisan),"ADAMS, STEVE",15
Mound House 1,Sheriff (Nonpartisan),"KANTZ, GREG",9
Mound House 1,Sheriff (Nonpartisan),"MCNEIL, AL",16
Mound House 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",34
Mound House 1,"State Assembly, District 39 (Republican)","REEDY, ROBIN",15
Mound House 1,"State Assembly, District 39 (Republican)","WHEELER, JIM",29
Mound House 1,State Controller (Republican),"Arlint, Cort R.",6
Mound House 1,State Controller (Republican),"Herr, Barry",5
Mound House 1,State Controller (Republican),"Knecht, Ron",27
Mound House 1,State Controller (Republican),None Of These Candidates,8
Mound House 1,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",0
Mound House 1,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",10
Mound House 1,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",4
Mound House 1,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",3
Mound House 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",22
Mound House 2,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",13
Mound House 2,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",5
Mound House 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",6
Mound House 2,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",73
Mound House 2,Governor (Democratic),"Chang, Charles ""Charlie""",2
Mound House 2,Governor (Democratic),"Conquest, Frederick L.",0
Mound House 2,Governor (Democratic),"Frye, Stephen H.",2
Mound House 2,Governor (Democratic),"Goodman, Robert ""Bob""",5
Mound House 2,Governor (Democratic),"Hyepock, Chris",1
Mound House 2,Governor (Democratic),None Of These Candidates,8
Mound House 2,Governor (Democratic),"Rheinhart, Allen",0
Mound House 2,Governor (Democratic),"Rutledge, John",1
Mound House 2,Governor (Democratic),"Shabazz, Abdul H.",0
Mound House 2,Governor (Republican),"Hamilton, Eddie ""In Liberty""",3
Mound House 2,Governor (Republican),"Marinch, Gary",1
Mound House 2,Governor (Republican),None Of These Candidates,2
Mound House 2,Governor (Republican),"Sandoval, Brian",39
Mound House 2,Governor (Republican),"Tarbell, William",2
Mound House 2,Governor (Republican),"Tighe, Thomas J.",0
Mound House 2,Lieutenant Governor (Democratic),"Flores, Lucy",12
Mound House 2,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
Mound House 2,Lieutenant Governor (Democratic),None Of These Candidates,2
Mound House 2,Lieutenant Governor (Republican),"Dyer, Chris",7
Mound House 2,Lieutenant Governor (Republican),"Hutchison, Mark",25
Mound House 2,Lieutenant Governor (Republican),"Lowden, Sue",9
Mound House 2,Lieutenant Governor (Republican),None Of These Candidates,4
Mound House 2,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",75
Mound House 2,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",76
Mound House 2,Sheriff (Nonpartisan),"ADAMS, STEVE",37
Mound House 2,Sheriff (Nonpartisan),"KANTZ, GREG",9
Mound House 2,Sheriff (Nonpartisan),"MCNEIL, AL",14
Mound House 2,Sheriff (Nonpartisan),"TORRES, ALBERT D.",19
Mound House 2,"State Assembly, District 39 (Republican)","REEDY, ROBIN",16
Mound House 2,"State Assembly, District 39 (Republican)","WHEELER, JIM",29
Mound House 2,State Controller (Republican),"Arlint, Cort R.",4
Mound House 2,State Controller (Republican),"Herr, Barry",7
Mound House 2,State Controller (Republican),"Knecht, Ron",32
Mound House 2,State Controller (Republican),None Of These Candidates,3
Mound House 2,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
Mound House 2,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",6
Mound House 2,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",2
Mound House 2,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",5
North Dayton 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",50
North Dayton 1,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",49
North Dayton 1,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",6
North Dayton 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",19
North Dayton 1,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",180
North Dayton 1,Governor (Democratic),"Chang, Charles ""Charlie""",2
North Dayton 1,Governor (Democratic),"Conquest, Frederick L.",2
North Dayton 1,Governor (Democratic),"Frye, Stephen H.",5
North Dayton 1,Governor (Democratic),"Goodman, Robert ""Bob""",5
North Dayton 1,Governor (Democratic),"Hyepock, Chris",0
North Dayton 1,Governor (Democratic),None Of These Candidates,18
North Dayton 1,Governor (Democratic),"Rheinhart, Allen",4
North Dayton 1,Governor (Democratic),"Rutledge, John",5
North Dayton 1,Governor (Democratic),"Shabazz, Abdul H.",2
North Dayton 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",3
North Dayton 1,Governor (Republican),"Marinch, Gary",2
North Dayton 1,Governor (Republican),None Of These Candidates,7
North Dayton 1,Governor (Republican),"Sandoval, Brian",111
North Dayton 1,Governor (Republican),"Tarbell, William",3
North Dayton 1,Governor (Republican),"Tighe, Thomas J.",3
North Dayton 1,Lieutenant Governor (Democratic),"Flores, Lucy",27
North Dayton 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",6
North Dayton 1,Lieutenant Governor (Democratic),None Of These Candidates,9
North Dayton 1,Lieutenant Governor (Republican),"Dyer, Chris",15
North Dayton 1,Lieutenant Governor (Republican),"Hutchison, Mark",78
North Dayton 1,Lieutenant Governor (Republican),"Lowden, Sue",29
North Dayton 1,Lieutenant Governor (Republican),None Of These Candidates,7
North Dayton 1,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",179
North Dayton 1,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",180
North Dayton 1,Sheriff (Nonpartisan),"ADAMS, STEVE",53
North Dayton 1,Sheriff (Nonpartisan),"KANTZ, GREG",31
North Dayton 1,Sheriff (Nonpartisan),"MCNEIL, AL",47
North Dayton 1,Sheriff (Nonpartisan),"TORRES, ALBERT D.",70
North Dayton 1,"State Assembly, District 38 (Republican)","FREY, NORM",48
North Dayton 1,"State Assembly, District 38 (Republican)","TITUS, ROBIN L.",72
North Dayton 1,State Controller (Republican),"Arlint, Cort R.",10
North Dayton 1,State Controller (Republican),"Herr, Barry",10
North Dayton 1,State Controller (Republican),"Knecht, Ron",87
North Dayton 1,State Controller (Republican),None Of These Candidates,15
North Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
North Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",20
North Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",4
North Dayton 1,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",10
North Dayton 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",72
North Dayton 2,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",67
North Dayton 2,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",5
North Dayton 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",16
North Dayton 2,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",199
North Dayton 2,Governor (Democratic),"Chang, Charles ""Charlie""",1
North Dayton 2,Governor (Democratic),"Conquest, Frederick L.",1
North Dayton 2,Governor (Democratic),"Frye, Stephen H.",2
North Dayton 2,Governor (Democratic),"Goodman, Robert ""Bob""",6
North Dayton 2,Governor (Democratic),"Hyepock, Chris",4
North Dayton 2,Governor (Democratic),None Of These Candidates,19
North Dayton 2,Governor (Democratic),"Rheinhart, Allen",5
North Dayton 2,Governor (Democratic),"Rutledge, John",1
North Dayton 2,Governor (Democratic),"Shabazz, Abdul H.",0
North Dayton 2,Governor (Republican),"Hamilton, Eddie ""In Liberty""",13
North Dayton 2,Governor (Republican),"Marinch, Gary",0
North Dayton 2,Governor (Republican),None Of These Candidates,2
North Dayton 2,Governor (Republican),"Sandoval, Brian",152
North Dayton 2,Governor (Republican),"Tarbell, William",1
North Dayton 2,Governor (Republican),"Tighe, Thomas J.",0
North Dayton 2,Lieutenant Governor (Democratic),"Flores, Lucy",28
North Dayton 2,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
North Dayton 2,Lieutenant Governor (Democratic),None Of These Candidates,4
North Dayton 2,Lieutenant Governor (Republican),"Dyer, Chris",9
North Dayton 2,Lieutenant Governor (Republican),"Hutchison, Mark",96
North Dayton 2,Lieutenant Governor (Republican),"Lowden, Sue",52
North Dayton 2,Lieutenant Governor (Republican),None Of These Candidates,10
North Dayton 2,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",197
North Dayton 2,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",198
North Dayton 2,Sheriff (Nonpartisan),"ADAMS, STEVE",90
North Dayton 2,Sheriff (Nonpartisan),"KANTZ, GREG",17
North Dayton 2,Sheriff (Nonpartisan),"MCNEIL, AL",47
North Dayton 2,Sheriff (Nonpartisan),"TORRES, ALBERT D.",80
North Dayton 2,"State Assembly, District 39 (Republican)","REEDY, ROBIN",75
North Dayton 2,"State Assembly, District 39 (Republican)","WHEELER, JIM",90
North Dayton 2,State Controller (Republican),"Arlint, Cort R.",23
North Dayton 2,State Controller (Republican),"Herr, Barry",9
North Dayton 2,State Controller (Republican),"Knecht, Ron",110
North Dayton 2,State Controller (Republican),None Of These Candidates,14
North Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",5
North Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",11
North Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",1
North Dayton 2,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",17
North Dayton 3,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",42
North Dayton 3,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",29
North Dayton 3,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",1
North Dayton 3,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",5
North Dayton 3,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",122
North Dayton 3,Governor (Democratic),"Chang, Charles ""Charlie""",3
North Dayton 3,Governor (Democratic),"Conquest, Frederick L.",1
North Dayton 3,Governor (Democratic),"Frye, Stephen H.",4
North Dayton 3,Governor (Democratic),"Goodman, Robert ""Bob""",3
North Dayton 3,Governor (Democratic),"Hyepock, Chris",0
North Dayton 3,Governor (Democratic),None Of These Candidates,17
North Dayton 3,Governor (Democratic),"Rheinhart, Allen",3
North Dayton 3,Governor (Democratic),"Rutledge, John",5
North Dayton 3,Governor (Democratic),"Shabazz, Abdul H.",0
North Dayton 3,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
North Dayton 3,Governor (Republican),"Marinch, Gary",5
North Dayton 3,Governor (Republican),None Of These Candidates,2
North Dayton 3,Governor (Republican),"Sandoval, Brian",64
North Dayton 3,Governor (Republican),"Tarbell, William",4
North Dayton 3,Governor (Republican),"Tighe, Thomas J.",4
North Dayton 3,Lieutenant Governor (Democratic),"Flores, Lucy",19
North Dayton 3,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",4
North Dayton 3,Lieutenant Governor (Democratic),None Of These Candidates,11
North Dayton 3,Lieutenant Governor (Republican),"Dyer, Chris",9
North Dayton 3,Lieutenant Governor (Republican),"Hutchison, Mark",50
North Dayton 3,Lieutenant Governor (Republican),"Lowden, Sue",19
North Dayton 3,Lieutenant Governor (Republican),None Of These Candidates,1
North Dayton 3,School Dist Trustee Dist 2 (Nonpartisan),"MCINTYRE, NEAL E.",122
North Dayton 3,School Dist Trustee Dist 4 (Nonpartisan),"SHIRLEY, CHARLES W.",118
North Dayton 3,Sheriff (Nonpartisan),"ADAMS, STEVE",50
North Dayton 3,Sheriff (Nonpartisan),"KANTZ, GREG",17
North Dayton 3,Sheriff (Nonpartisan),"MCNEIL, AL",38
North Dayton 3,Sheriff (Nonpartisan),"TORRES, ALBERT D.",30
North Dayton 3,"State Assembly, District 39 (Republican)","REEDY, ROBIN",26
North Dayton 3,"State Assembly, District 39 (Republican)","WHEELER, JIM",52
North Dayton 3,State Controller (Republican),"Arlint, Cort R.",4
North Dayton 3,State Controller (Republican),"Herr, Barry",12
North Dayton 3,State Controller (Republican),"Knecht, Ron",55
North Dayton 3,State Controller (Republican),None Of These Candidates,7
North Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",8
North Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",16
North Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",3
North Dayton 3,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",8
North Dayton 4,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",41
North Dayton 4,County Comm Dist. 5 (CW) (Republican),"HUNEWILL, GREG A.",42
North Dayton 4,County Comm Dist. 5 (CW) (Republican),"LUPORI, ED",10
North Dayton 4,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A., JR.",11
North Dayton 4,"District Court Judge, District 3, Department 2 (Nonpartisan)","ABERASTURI, LEON",144
North Dayton 4,Governor (Democratic),"Chang, Charles ""Charlie""",4
North Dayton 4,Governor (Democratic),"Conquest, Frederick L.",1
