precinct,office,candidate,votes
Fernley 14,Governor,"VanDerBeek, David Lory",18
Fernley 14,Lieutenant Governor,"Flores, Lucy",70
Fernley 14,Lieutenant Governor,"Hutchison, Mark",219
Fernley 14,Lieutenant Governor,"Little, Mike",29
Fernley 14,Lieutenant Governor,None Of These Candidates,12
Fernley 14,Mayor FERNLEY,"BORSO, MARGARET",152
Fernley 14,Mayor FERNLEY,"EDGINGTON, ROY",166
Fernley 14,North Lyon Co Fire Pro District Directors,"JENNE, JIM",145
Fernley 14,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",162
Fernley 14,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",172
Fernley 14,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",127
Fernley 14,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",165
Fernley 14,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",90
Fernley 14,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",189
Fernley 14,Secretary Of State,"Cegavske, Barbara K",164
Fernley 14,Secretary Of State,"Marshall, Kate",142
Fernley 14,Secretary Of State,None Of These Candidates,21
Fernley 14,Sheriff,"MCNEIL, AL",161
Fernley 14,Sheriff,"TORRES, ALBERT D.",158
Fernley 14,"State Assembly, District 38","FASANO, TIM",58
Fernley 14,"State Assembly, District 38","O'CONNOR, JOHN",33
Fernley 14,"State Assembly, District 38","TITUS, ROBIN L.",216
Fernley 14,State Controller,"Jones, Tom",41
Fernley 14,State Controller,"Knecht, Ron",182
Fernley 14,State Controller,"Martin, Andrew",85
Fernley 14,State Controller,None Of These Candidates,16
Fernley 14,"State Senate, District 17","SETTELMEYER, JAMES A.",290
Fernley 14,State Treasurer,"Cave, Kress K",26
Fernley 14,State Treasurer,None Of These Candidates,12
Fernley 14,State Treasurer,"Schwartz, Dan",179
Fernley 14,State Treasurer,"Wallin, Kim",105
Fernley 14,"Supreme Court Justice, Seat B",None Of These Candidates,49
Fernley 14,"Supreme Court Justice, Seat B","Pickering, Kristina",252
Fernley 14,"Supreme Court Justice, Seat D","Gibbons, Mark",262
Fernley 14,"Supreme Court Justice, Seat D",None Of These Candidates,40
Fernley 14,"U.S. Representative in Congress, District 2","Amodei, Mark E.",228
Fernley 14,"U.S. Representative in Congress, District 2","HANSEN, JANINE",33
Fernley 14,"U.S. Representative in Congress, District 2","Spees, Kristen",68
Fernley 2,Attorney General,"Hansen, Jonathan J",18
Fernley 2,Attorney General,"Laxalt, Adam Paul",136
Fernley 2,Attorney General,"Miller, Ross",75
Fernley 2,Attorney General,None Of These Candidates,8
Fernley 2,COUNTY ASSESSOR,"VILLINES, TROY R",199
Fernley 2,County Clerk-Treasurer,"BRYAN, NIKKI",209
Fernley 2,County Comm Dist. 2 (CW),"ALT, DON",119
Fernley 2,County Comm Dist. 2 (CW),"KELLER, VIDA D.",90
Fernley 2,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",173
Fernley 2,County Comm Dist. 5 (CW),"ROEMER, JOHN",45
Fernley 2,COUNTY RECORDER,"WARR, DAWNA L",198
Fernley 2,DISTRICT ATTORNEY,"RYE, STEPHEN B.",201
Fernley 2,"District Court Judge, District 3, Department 1","KENNEDY, JACK",116
Fernley 2,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",108
Fernley 2,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",86
Fernley 2,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",60
Fernley 2,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",85
Fernley 2,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",99
Fernley 2,Governor,"Goodman, Robert ""Bob""",17
Fernley 2,Governor,None Of These Candidates,7
Fernley 2,Governor,"Sandoval, Brian",211
Fernley 2,Governor,"VanDerBeek, David Lory",5
Fernley 2,Lieutenant Governor,"Flores, Lucy",35
Fernley 2,Lieutenant Governor,"Hutchison, Mark",187
Fernley 2,Lieutenant Governor,"Little, Mike",8
Fernley 2,Lieutenant Governor,None Of These Candidates,10
Fernley 2,Mayor FERNLEY,"BORSO, MARGARET",105
Fernley 2,Mayor FERNLEY,"EDGINGTON, ROY",124
Fernley 2,North Lyon Co Fire Pro District Directors,"JENNE, JIM",77
Fernley 2,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",80
Fernley 2,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",130
Fernley 2,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",68
Fernley 2,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",117
Fernley 2,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",57
Fernley 2,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",113
Fernley 2,Secretary Of State,"Cegavske, Barbara K",152
Fernley 2,Secretary Of State,"Marshall, Kate",73
Fernley 2,Secretary Of State,None Of These Candidates,11
Fernley 2,Sheriff,"MCNEIL, AL",103
Fernley 2,Sheriff,"TORRES, ALBERT D.",128
Fernley 2,"State Assembly, District 38","FASANO, TIM",25
Fernley 2,"State Assembly, District 38","O'CONNOR, JOHN",20
Fernley 2,"State Assembly, District 38","TITUS, ROBIN L.",183
Fernley 2,State Controller,"Jones, Tom",16
Fernley 2,State Controller,"Knecht, Ron",157
Fernley 2,State Controller,"Martin, Andrew",49
Fernley 2,State Controller,None Of These Candidates,13
Fernley 2,"State Senate, District 17","SETTELMEYER, JAMES A.",209
Fernley 2,State Treasurer,"Cave, Kress K",16
Fernley 2,State Treasurer,None Of These Candidates,11
Fernley 2,State Treasurer,"Schwartz, Dan",146
Fernley 2,State Treasurer,"Wallin, Kim",61
Fernley 2,"Supreme Court Justice, Seat B",None Of These Candidates,41
Fernley 2,"Supreme Court Justice, Seat B","Pickering, Kristina",162
Fernley 2,"Supreme Court Justice, Seat D","Gibbons, Mark",169
Fernley 2,"Supreme Court Justice, Seat D",None Of These Candidates,38
Fernley 2,"U.S. Representative in Congress, District 2","Amodei, Mark E.",182
Fernley 2,"U.S. Representative in Congress, District 2","HANSEN, JANINE",11
Fernley 2,"U.S. Representative in Congress, District 2","Spees, Kristen",46
Fernley 3,Attorney General,"Hansen, Jonathan J",12
Fernley 3,Attorney General,"Laxalt, Adam Paul",115
Fernley 3,Attorney General,"Miller, Ross",38
Fernley 3,Attorney General,None Of These Candidates,4
Fernley 3,COUNTY ASSESSOR,"VILLINES, TROY R",145
Fernley 3,County Clerk-Treasurer,"BRYAN, NIKKI",149
Fernley 3,County Comm Dist. 2 (CW),"ALT, DON",76
Fernley 3,County Comm Dist. 2 (CW),"KELLER, VIDA D.",70
Fernley 3,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",122
Fernley 3,County Comm Dist. 5 (CW),"ROEMER, JOHN",31
Fernley 3,COUNTY RECORDER,"WARR, DAWNA L",148
Fernley 3,DISTRICT ATTORNEY,"RYE, STEPHEN B.",148
Fernley 3,"District Court Judge, District 3, Department 1","KENNEDY, JACK",80
Fernley 3,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",70
Fernley 3,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",61
Fernley 3,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",56
Fernley 3,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",53
Fernley 3,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",63
Fernley 3,Governor,"Goodman, Robert ""Bob""",18
Fernley 3,Governor,None Of These Candidates,4
Fernley 3,Governor,"Sandoval, Brian",140
Fernley 3,Governor,"VanDerBeek, David Lory",6
Fernley 3,Lieutenant Governor,"Flores, Lucy",29
Fernley 3,Lieutenant Governor,"Hutchison, Mark",132
Fernley 3,Lieutenant Governor,"Little, Mike",6
Fernley 3,Lieutenant Governor,None Of These Candidates,1
Fernley 3,Mayor FERNLEY,"BORSO, MARGARET",79
Fernley 3,Mayor FERNLEY,"EDGINGTON, ROY",81
Fernley 3,North Lyon Co Fire Pro District Directors,"JENNE, JIM",65
Fernley 3,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",73
Fernley 3,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",88
Fernley 3,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",52
Fernley 3,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",83
Fernley 3,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",57
Fernley 3,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",71
Fernley 3,Secretary Of State,"Cegavske, Barbara K",115
Fernley 3,Secretary Of State,"Marshall, Kate",52
Fernley 3,Secretary Of State,None Of These Candidates,2
Fernley 3,Sheriff,"MCNEIL, AL",74
Fernley 3,Sheriff,"TORRES, ALBERT D.",85
Fernley 3,"State Assembly, District 38","FASANO, TIM",12
Fernley 3,"State Assembly, District 38","O'CONNOR, JOHN",9
Fernley 3,"State Assembly, District 38","TITUS, ROBIN L.",137
Fernley 3,State Controller,"Jones, Tom",7
Fernley 3,State Controller,"Knecht, Ron",121
Fernley 3,State Controller,"Martin, Andrew",34
Fernley 3,State Controller,None Of These Candidates,6
Fernley 3,"State Senate, District 17","SETTELMEYER, JAMES A.",151
Fernley 3,State Treasurer,"Cave, Kress K",8
Fernley 3,State Treasurer,None Of These Candidates,4
Fernley 3,State Treasurer,"Schwartz, Dan",112
Fernley 3,State Treasurer,"Wallin, Kim",44
Fernley 3,"Supreme Court Justice, Seat B",None Of These Candidates,22
Fernley 3,"Supreme Court Justice, Seat B","Pickering, Kristina",127
Fernley 3,"Supreme Court Justice, Seat D","Gibbons, Mark",126
Fernley 3,"Supreme Court Justice, Seat D",None Of These Candidates,23
Fernley 3,"U.S. Representative in Congress, District 2","Amodei, Mark E.",127
Fernley 3,"U.S. Representative in Congress, District 2","HANSEN, JANINE",8
Fernley 3,"U.S. Representative in Congress, District 2","Spees, Kristen",33
Fernley 4,Attorney General,"Hansen, Jonathan J",32
Fernley 4,Attorney General,"Laxalt, Adam Paul",187
Fernley 4,Attorney General,"Miller, Ross",88
Fernley 4,Attorney General,None Of These Candidates,19
Fernley 4,COUNTY ASSESSOR,"VILLINES, TROY R",282
Fernley 4,County Clerk-Treasurer,"BRYAN, NIKKI",291
Fernley 4,County Comm Dist. 2 (CW),"ALT, DON",172
Fernley 4,County Comm Dist. 2 (CW),"KELLER, VIDA D.",121
Fernley 4,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",218
Fernley 4,County Comm Dist. 5 (CW),"ROEMER, JOHN",86
Fernley 4,COUNTY RECORDER,"WARR, DAWNA L",280
Fernley 4,DISTRICT ATTORNEY,"RYE, STEPHEN B.",283
Fernley 4,"District Court Judge, District 3, Department 1","KENNEDY, JACK",153
Fernley 4,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",131
Fernley 4,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",106
Fernley 4,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",99
Fernley 4,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",106
Fernley 4,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",136
Fernley 4,Governor,"Goodman, Robert ""Bob""",46
Fernley 4,Governor,None Of These Candidates,13
Fernley 4,Governor,"Sandoval, Brian",259
Fernley 4,Governor,"VanDerBeek, David Lory",12
Fernley 4,Lieutenant Governor,"Flores, Lucy",57
Fernley 4,Lieutenant Governor,"Hutchison, Mark",229
Fernley 4,Lieutenant Governor,"Little, Mike",25
Fernley 4,Lieutenant Governor,None Of These Candidates,19
Fernley 4,Mayor FERNLEY,"BORSO, MARGARET",163
Fernley 4,Mayor FERNLEY,"EDGINGTON, ROY",143
Fernley 4,North Lyon Co Fire Pro District Directors,"JENNE, JIM",114
Fernley 4,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",134
Fernley 4,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",181
Fernley 4,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",102
Fernley 4,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",167
Fernley 4,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",104
Fernley 4,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",152
Fernley 4,Secretary Of State,"Cegavske, Barbara K",205
Fernley 4,Secretary Of State,"Marshall, Kate",105
Fernley 4,Secretary Of State,None Of These Candidates,18
Fernley 4,Sheriff,"MCNEIL, AL",147
Fernley 4,Sheriff,"TORRES, ALBERT D.",156
Fernley 4,"State Assembly, District 38","FASANO, TIM",49
Fernley 4,"State Assembly, District 38","O'CONNOR, JOHN",35
Fernley 4,"State Assembly, District 38","TITUS, ROBIN L.",229
Fernley 4,State Controller,"Jones, Tom",27
Fernley 4,State Controller,"Knecht, Ron",199
Fernley 4,State Controller,"Martin, Andrew",67
Fernley 4,State Controller,None Of These Candidates,30
Fernley 4,"State Senate, District 17","SETTELMEYER, JAMES A.",285
Fernley 4,State Treasurer,"Cave, Kress K",20
Fernley 4,State Treasurer,None Of These Candidates,22
Fernley 4,State Treasurer,"Schwartz, Dan",208
Fernley 4,State Treasurer,"Wallin, Kim",76
Fernley 4,"Supreme Court Justice, Seat B",None Of These Candidates,56
Fernley 4,"Supreme Court Justice, Seat B","Pickering, Kristina",228
Fernley 4,"Supreme Court Justice, Seat D","Gibbons, Mark",238
Fernley 4,"Supreme Court Justice, Seat D",None Of These Candidates,47
Fernley 4,"U.S. Representative in Congress, District 2","Amodei, Mark E.",246
Fernley 4,"U.S. Representative in Congress, District 2","HANSEN, JANINE",19
Fernley 4,"U.S. Representative in Congress, District 2","Spees, Kristen",62
Fernley 5,Attorney General,"Hansen, Jonathan J",27
Fernley 5,Attorney General,"Laxalt, Adam Paul",177
Fernley 5,Attorney General,"Miller, Ross",59
Fernley 5,Attorney General,None Of These Candidates,12
Fernley 5,"City Council Ward 3, City of Fernley","LAU, STAN",138
Fernley 5,"City Council Ward 3, City of Fernley","SORIANO, KIDDLE ""KASEY""",102
Fernley 5,COUNTY ASSESSOR,"VILLINES, TROY R",238
Fernley 5,County Clerk-Treasurer,"BRYAN, NIKKI",249
Fernley 5,County Comm Dist. 2 (CW),"ALT, DON",136
Fernley 5,County Comm Dist. 2 (CW),"KELLER, VIDA D.",107
Fernley 5,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",202
Fernley 5,County Comm Dist. 5 (CW),"ROEMER, JOHN",54
Fernley 5,COUNTY RECORDER,"WARR, DAWNA L",238
Fernley 5,DISTRICT ATTORNEY,"RYE, STEPHEN B.",239
Fernley 5,"District Court Judge, District 3, Department 1","KENNEDY, JACK",129
Fernley 5,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",116
Fernley 5,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",89
Fernley 5,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",94
Fernley 5,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",94
Fernley 5,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",115
Fernley 5,Governor,"Goodman, Robert ""Bob""",22
Fernley 5,Governor,None Of These Candidates,7
Fernley 5,Governor,"Sandoval, Brian",238
Fernley 5,Governor,"VanDerBeek, David Lory",11
Fernley 5,Lieutenant Governor,"Flores, Lucy",40
Fernley 5,Lieutenant Governor,"Hutchison, Mark",203
Fernley 5,Lieutenant Governor,"Little, Mike",23
Fernley 5,Lieutenant Governor,None Of These Candidates,7
Fernley 5,Mayor FERNLEY,"BORSO, MARGARET",136
Fernley 5,Mayor FERNLEY,"EDGINGTON, ROY",127
Fernley 5,North Lyon Co Fire Pro District Directors,"JENNE, JIM",91
Fernley 5,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",130
Fernley 5,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",134
Fernley 5,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",108
Fernley 5,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",121
Fernley 5,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",95
Fernley 5,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",119
Fernley 5,Secretary Of State,"Cegavske, Barbara K",176
Fernley 5,Secretary Of State,"Marshall, Kate",83
Fernley 5,Secretary Of State,None Of These Candidates,16
Fernley 5,Sheriff,"MCNEIL, AL",123
Fernley 5,Sheriff,"TORRES, ALBERT D.",139
Fernley 5,"State Assembly, District 38","FASANO, TIM",35
Fernley 5,"State Assembly, District 38","O'CONNOR, JOHN",28
Fernley 5,"State Assembly, District 38","TITUS, ROBIN L.",202
Fernley 5,State Controller,"Jones, Tom",28
Fernley 5,State Controller,"Knecht, Ron",181
Fernley 5,State Controller,"Martin, Andrew",53
Fernley 5,State Controller,None Of These Candidates,11
Fernley 5,"State Senate, District 17","SETTELMEYER, JAMES A.",242
Fernley 5,State Treasurer,"Cave, Kress K",16
Fernley 5,State Treasurer,None Of These Candidates,12
Fernley 5,State Treasurer,"Schwartz, Dan",189
Fernley 5,State Treasurer,"Wallin, Kim",58
Fernley 5,"Supreme Court Justice, Seat B",None Of These Candidates,52
Fernley 5,"Supreme Court Justice, Seat B","Pickering, Kristina",199
Fernley 5,"Supreme Court Justice, Seat D","Gibbons, Mark",204
Fernley 5,"Supreme Court Justice, Seat D",None Of These Candidates,46
Fernley 5,"U.S. Representative in Congress, District 2","Amodei, Mark E.",216
Fernley 5,"U.S. Representative in Congress, District 2","HANSEN, JANINE",22
Fernley 5,"U.S. Representative in Congress, District 2","Spees, Kristen",40
Fernley 6,Attorney General,"Hansen, Jonathan J",40
Fernley 6,Attorney General,"Laxalt, Adam Paul",166
Fernley 6,Attorney General,"Miller, Ross",115
Fernley 6,Attorney General,None Of These Candidates,14
Fernley 6,COUNTY ASSESSOR,"VILLINES, TROY R",278
Fernley 6,County Clerk-Treasurer,"BRYAN, NIKKI",285
Fernley 6,County Comm Dist. 2 (CW),"ALT, DON",146
Fernley 6,County Comm Dist. 2 (CW),"KELLER, VIDA D.",137
Fernley 6,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",207
Fernley 6,County Comm Dist. 5 (CW),"ROEMER, JOHN",96
Fernley 6,COUNTY RECORDER,"WARR, DAWNA L",267
Fernley 6,DISTRICT ATTORNEY,"RYE, STEPHEN B.",279
Fernley 6,"District Court Judge, District 3, Department 1","KENNEDY, JACK",183
Fernley 6,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",116
Fernley 6,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",109
Fernley 6,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",122
Fernley 6,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",119
Fernley 6,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",130
Fernley 6,Governor,"Goodman, Robert ""Bob""",56
Fernley 6,Governor,None Of These Candidates,5
Fernley 6,Governor,"Sandoval, Brian",260
Fernley 6,Governor,"VanDerBeek, David Lory",15
Fernley 6,Lieutenant Governor,"Flores, Lucy",71
Fernley 6,Lieutenant Governor,"Hutchison, Mark",214
Fernley 6,Lieutenant Governor,"Little, Mike",32
Fernley 6,Lieutenant Governor,None Of These Candidates,18
Fernley 6,Mayor FERNLEY,"BORSO, MARGARET",163
Fernley 6,Mayor FERNLEY,"EDGINGTON, ROY",150
Fernley 6,North Lyon Co Fire Pro District Directors,"JENNE, JIM",134
Fernley 6,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",146
Fernley 6,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",183
Fernley 6,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",138
Fernley 6,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",145
Fernley 6,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",101
Fernley 6,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",168
Fernley 6,Secretary Of State,"Cegavske, Barbara K",173
Fernley 6,Secretary Of State,"Marshall, Kate",146
Fernley 6,Secretary Of State,None Of These Candidates,16
Fernley 6,Sheriff,"MCNEIL, AL",130
Fernley 6,Sheriff,"TORRES, ALBERT D.",183
Fernley 6,"State Assembly, District 38","FASANO, TIM",55
Fernley 6,"State Assembly, District 38","O'CONNOR, JOHN",36
Fernley 6,"State Assembly, District 38","TITUS, ROBIN L.",221
Fernley 6,State Controller,"Jones, Tom",34
Fernley 6,State Controller,"Knecht, Ron",181
Fernley 6,State Controller,"Martin, Andrew",96
Fernley 6,State Controller,None Of These Candidates,22
Fernley 6,"State Senate, District 17","SETTELMEYER, JAMES A.",281
Fernley 6,State Treasurer,"Cave, Kress K",30
Fernley 6,State Treasurer,None Of These Candidates,17
Fernley 6,State Treasurer,"Schwartz, Dan",177
Fernley 6,State Treasurer,"Wallin, Kim",108
Fernley 6,"Supreme Court Justice, Seat B",None Of These Candidates,60
Fernley 6,"Supreme Court Justice, Seat B","Pickering, Kristina",240
Fernley 6,"Supreme Court Justice, Seat D","Gibbons, Mark",243
Fernley 6,"Supreme Court Justice, Seat D",None Of These Candidates,60
Fernley 6,"U.S. Representative in Congress, District 2","Amodei, Mark E.",211
Fernley 6,"U.S. Representative in Congress, District 2","HANSEN, JANINE",35
Fernley 6,"U.S. Representative in Congress, District 2","Spees, Kristen",87
Fernley 7,Attorney General,"Hansen, Jonathan J",39
Fernley 7,Attorney General,"Laxalt, Adam Paul",237
Fernley 7,Attorney General,"Miller, Ross",151
Fernley 7,Attorney General,None Of These Candidates,8
Fernley 7,"City Council Ward 3, City of Fernley","LAU, STAN",212
Fernley 7,"City Council Ward 3, City of Fernley","SORIANO, KIDDLE ""KASEY""",183
Fernley 7,COUNTY ASSESSOR,"VILLINES, TROY R",377
Fernley 7,County Clerk-Treasurer,"BRYAN, NIKKI",392
Fernley 7,County Comm Dist. 2 (CW),"ALT, DON",218
Fernley 7,County Comm Dist. 2 (CW),"KELLER, VIDA D.",173
Fernley 7,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",295
Fernley 7,County Comm Dist. 5 (CW),"ROEMER, JOHN",113
Fernley 7,COUNTY RECORDER,"WARR, DAWNA L",380
Fernley 7,DISTRICT ATTORNEY,"RYE, STEPHEN B.",386
Fernley 7,"District Court Judge, District 3, Department 1","KENNEDY, JACK",238
Fernley 7,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",167
Fernley 7,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",166
Fernley 7,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",134
Fernley 7,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",176
Fernley 7,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",190
Fernley 7,Governor,"Goodman, Robert ""Bob""",64
Fernley 7,Governor,None Of These Candidates,11
Fernley 7,Governor,"Sandoval, Brian",346
Fernley 7,Governor,"VanDerBeek, David Lory",15
Fernley 7,Lieutenant Governor,"Flores, Lucy",98
Fernley 7,Lieutenant Governor,"Hutchison, Mark",285
Fernley 7,Lieutenant Governor,"Little, Mike",34
Fernley 7,Lieutenant Governor,None Of These Candidates,16
Fernley 7,Mayor FERNLEY,"BORSO, MARGARET",196
Fernley 7,Mayor FERNLEY,"EDGINGTON, ROY",222
Fernley 7,North Lyon Co Fire Pro District Directors,"JENNE, JIM",170
Fernley 7,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",198
Fernley 7,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",263
Fernley 7,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",155
Fernley 7,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",222
Fernley 7,School Dist Trustee District VI Dayton #2,"COOPER, MELANIE ""SNIDER""",145
Fernley 7,School Dist Trustee District VI Dayton #2,"PETERSON, BRIDGET",218
Fernley 7,Secretary Of State,"Cegavske, Barbara K",231
Fernley 7,Secretary Of State,"Marshall, Kate",185
Fernley 7,Secretary Of State,None Of These Candidates,18
Fernley 7,Sheriff,"MCNEIL, AL",217
Fernley 7,Sheriff,"TORRES, ALBERT D.",204
Fernley 7,"State Assembly, District 38","FASANO, TIM",73
Fernley 7,"State Assembly, District 38","O'CONNOR, JOHN",60
Fernley 7,"State Assembly, District 38","TITUS, ROBIN L.",287
Fernley 7,State Controller,"Jones, Tom",57
Fernley 7,State Controller,"Knecht, Ron",245
Fernley 7,State Controller,"Martin, Andrew",116
Fernley 7,State Controller,None Of These Candidates,13
Fernley 7,"State Senate, District 17","SETTELMEYER, JAMES A.",378
Fernley 7,State Treasurer,"Cave, Kress K",39
Fernley 7,State Treasurer,None Of These Candidates,12
Fernley 7,State Treasurer,"Schwartz, Dan",238
Fernley 7,State Treasurer,"Wallin, Kim",143
Fernley 7,"Supreme Court Justice, Seat B",None Of These Candidates,88
Fernley 7,"Supreme Court Justice, Seat B","Pickering, Kristina",313
Fernley 7,"Supreme Court Justice, Seat D","Gibbons, Mark",331
Fernley 7,"Supreme Court Justice, Seat D",None Of These Candidates,71
Fernley 7,"U.S. Representative in Congress, District 2","Amodei, Mark E.",281
Fernley 7,"U.S. Representative in Congress, District 2","HANSEN, JANINE",39
Fernley 7,"U.S. Representative in Congress, District 2","Spees, Kristen",116
Fernley 8,Attorney General,"Hansen, Jonathan J",7
Fernley 8,Attorney General,"Laxalt, Adam Paul",108
Fernley 8,Attorney General,"Miller, Ross",49
Fernley 8,Attorney General,None Of These Candidates,1
Fernley 8,COUNTY ASSESSOR,"VILLINES, TROY R",148
Fernley 8,County Clerk-Treasurer,"BRYAN, NIKKI",152
Fernley 8,County Comm Dist. 2 (CW),"ALT, DON",79
Fernley 8,County Comm Dist. 2 (CW),"KELLER, VIDA D.",71
Fernley 8,County Comm Dist. 5 (CW),"HUNEWILL, GREG A",123
Fernley 8,County Comm Dist. 5 (CW),"ROEMER, JOHN",30
Fernley 8,COUNTY RECORDER,"WARR, DAWNA L",143
Fernley 8,DISTRICT ATTORNEY,"RYE, STEPHEN B.",149
Fernley 8,"District Court Judge, District 3, Department 1","KENNEDY, JACK",76
Fernley 8,"District Court Judge, District 3, Department 1","SCHLEGELMILCH, JOHN ""JP""",74
Fernley 8,Fernley Swimming Pool GID District Trustees,"CLEGG, WILLIAM B.",81
Fernley 8,Fernley Swimming Pool GID District Trustees,"DARLING-ZECH, JANICE",46
Fernley 8,Fernley Swimming Pool GID District Trustees,"HANNA, MARTY",67
Fernley 8,Fernley Swimming Pool GID District Trustees,"MURPHY, PAUL C.",55
Fernley 8,Governor,"Goodman, Robert ""Bob""",9
Fernley 8,Governor,None Of These Candidates,3
Fernley 8,Governor,"Sandoval, Brian",150
Fernley 8,Governor,"VanDerBeek, David Lory",3
Fernley 8,Lieutenant Governor,"Flores, Lucy",25
Fernley 8,Lieutenant Governor,"Hutchison, Mark",131
Fernley 8,Lieutenant Governor,"Little, Mike",4
Fernley 8,Lieutenant Governor,None Of These Candidates,4
Fernley 8,Mayor FERNLEY,"BORSO, MARGARET",70
Fernley 8,Mayor FERNLEY,"EDGINGTON, ROY",86
Fernley 8,North Lyon Co Fire Pro District Directors,"JENNE, JIM",70
Fernley 8,North Lyon Co Fire Pro District Directors,"OSBORN, JON K",84
Fernley 8,North Lyon Co Fire Pro District Directors,"WALKER, SCOTT",84
Fernley 8,PUBLIC ADMINISTRATOR,"MUNRO, DELORES A",56
Fernley 8,PUBLIC ADMINISTRATOR,"PELLEGRINI, AARON A",79
