precinct,office,candidate,votes
Precinct 7,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",2
Precinct 7,"WHITE PINE Hospital Dist Trustee, Seat 1 (Nonpartisan)","GIANOLI, JULIE",75
Precinct 8,COUNTY CLERK (Republican),"BALDWIN, NICHOLE",29
Precinct 8,COUNTY CLERK (Republican),"LYTLE, PATRICE",54
Precinct 8,COUNTY CLERK (Republican),"ROSE, ELIZABETH ""BETH""",14
Precinct 8,County Commissioner Seat 5 (Democratic),"CHACHAS, GEORGE",4
Precinct 8,County Commissioner Seat 5 (Democratic),"LEMICH, MIKE",7
Precinct 8,County Commissioner Seat 5 (Democratic),"PEREA, GARY",18
Precinct 8,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",121
Precinct 8,"District Court Judge, District 7, Department  2 (Nonpartisan)","FAIRMAN, GARY D.",112
Precinct 8,Governor (Democratic),"Chang, Charles ""Charlie""",1
Precinct 8,Governor (Democratic),"Conquest, Frederick L.",0
Precinct 8,Governor (Democratic),"Frye, Stephen H.",1
Precinct 8,Governor (Democratic),"Goodman, Robert ""Bob""",6
Precinct 8,Governor (Democratic),"Hyepock, Chris",2
Precinct 8,Governor (Democratic),None Of These Candidates,11
Precinct 8,Governor (Democratic),"Rheinhart, Allen",1
Precinct 8,Governor (Democratic),"Rutledge, John",4
Precinct 8,Governor (Democratic),"Shabazz, Abdul H.",1
Precinct 8,Governor (Republican),"Hamilton, Eddie ""In Liberty""",10
Precinct 8,Governor (Republican),"Marinch, Gary",3
Precinct 8,Governor (Republican),None Of These Candidates,4
Precinct 8,Governor (Republican),"Sandoval, Brian",69
Precinct 8,Governor (Republican),"Tarbell, William",1
Precinct 8,Governor (Republican),"Tighe, Thomas J.",3
Precinct 8,Lieutenant Governor (Democratic),"Flores, Lucy",15
Precinct 8,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
Precinct 8,Lieutenant Governor (Democratic),None Of These Candidates,5
Precinct 8,Lieutenant Governor (Republican),"Dyer, Chris",7
Precinct 8,Lieutenant Governor (Republican),"Hutchison, Mark",49
Precinct 8,Lieutenant Governor (Republican),"Lowden, Sue",30
Precinct 8,Lieutenant Governor (Republican),None Of These Candidates,7
Precinct 8,School Board Trustee Seat A (Nonpartisan),"HUNT, LORI",126
Precinct 8,School Board Trustee Seat B (Nonpartisan),"MANGUM, PETE",124
Precinct 8,School Board Trustee Seat E (Nonpartisan),"HIBBS, MATT",123
Precinct 8,Sheriff (Nonpartisan),"MARQUEZ, STEVE",29
Precinct 8,Sheriff (Nonpartisan),"ROBISON, PENNY JO",62
Precinct 8,Sheriff (Nonpartisan),"WATTS, DAN",52
Precinct 8,Soil Conservation Seat EE (Nonpartisan),"URBANOWITZ, SETH",124
Precinct 8,State Controller (Republican),"Arlint, Cort R.",15
Precinct 8,State Controller (Republican),"Herr, Barry",9
Precinct 8,State Controller (Republican),"Knecht, Ron",33
Precinct 8,State Controller (Republican),None Of These Candidates,26
Precinct 8,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",3
Precinct 8,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",19
Precinct 8,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",1
Precinct 8,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",41
Precinct 8,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",25
Precinct 8,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",21
Precinct 8,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
Precinct 8,"WHITE PINE Hospital Dist Trustee, Seat 1 (Nonpartisan)","GIANOLI, JULIE",121
Precinct 9,COUNTY CLERK (Republican),"BALDWIN, NICHOLE",3
Precinct 9,COUNTY CLERK (Republican),"LYTLE, PATRICE",6
Precinct 9,COUNTY CLERK (Republican),"ROSE, ELIZABETH ""BETH""",12
Precinct 9,County Commissioner Seat 5 (Democratic),"CHACHAS, GEORGE",0
Precinct 9,County Commissioner Seat 5 (Democratic),"LEMICH, MIKE",0
Precinct 9,County Commissioner Seat 5 (Democratic),"PEREA, GARY",24
Precinct 9,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",57
Precinct 9,"District Court Judge, District 7, Department  2 (Nonpartisan)","FAIRMAN, GARY D.",48
Precinct 9,Governor (Democratic),"Chang, Charles ""Charlie""",0
Precinct 9,Governor (Democratic),"Conquest, Frederick L.",0
Precinct 9,Governor (Democratic),"Frye, Stephen H.",2
Precinct 9,Governor (Democratic),"Goodman, Robert ""Bob""",0
Precinct 9,Governor (Democratic),"Hyepock, Chris",2
Precinct 9,Governor (Democratic),None Of These Candidates,5
Precinct 9,Governor (Democratic),"Rheinhart, Allen",2
Precinct 9,Governor (Democratic),"Rutledge, John",3
Precinct 9,Governor (Democratic),"Shabazz, Abdul H.",4
Precinct 9,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
Precinct 9,Governor (Republican),"Marinch, Gary",0
Precinct 9,Governor (Republican),None Of These Candidates,2
Precinct 9,Governor (Republican),"Sandoval, Brian",18
Precinct 9,Governor (Republican),"Tarbell, William",3
Precinct 9,Governor (Republican),"Tighe, Thomas J.",0
Precinct 9,Lieutenant Governor (Democratic),"Flores, Lucy",12
Precinct 9,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",4
Precinct 9,Lieutenant Governor (Democratic),None Of These Candidates,4
Precinct 9,Lieutenant Governor (Republican),"Dyer, Chris",0
Precinct 9,Lieutenant Governor (Republican),"Hutchison, Mark",10
Precinct 9,Lieutenant Governor (Republican),"Lowden, Sue",11
Precinct 9,Lieutenant Governor (Republican),None Of These Candidates,3
Precinct 9,School Board Trustee Seat A (Nonpartisan),"HUNT, LORI",51
Precinct 9,School Board Trustee Seat B (Nonpartisan),"MANGUM, PETE",51
Precinct 9,School Board Trustee Seat E (Nonpartisan),"HIBBS, MATT",45
Precinct 9,Sheriff (Nonpartisan),"MARQUEZ, STEVE",17
Precinct 9,Sheriff (Nonpartisan),"ROBISON, PENNY JO",18
Precinct 9,Sheriff (Nonpartisan),"WATTS, DAN",24
Precinct 9,Soil Conservation Seat EE (Nonpartisan),"URBANOWITZ, SETH",44
Precinct 9,State Controller (Republican),"Arlint, Cort R.",3
Precinct 9,State Controller (Republican),"Herr, Barry",4
Precinct 9,State Controller (Republican),"Knecht, Ron",6
Precinct 9,State Controller (Republican),None Of These Candidates,9
Precinct 9,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",2
Precinct 9,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",17
Precinct 9,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",2
Precinct 9,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",2
Precinct 9,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",9
Precinct 9,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",11
Precinct 9,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
Precinct 9,"WHITE PINE Hospital Dist Trustee, Seat 1 (Nonpartisan)","GIANOLI, JULIE",52
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",0
Precinct 99,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",0
Precinct 99,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
