precinct,office,candidate,votes
PAHRUMP 16,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",5
PAHRUMP 16,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",88
PAHRUMP 16,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",2
PAHRUMP 16,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",19
PAHRUMP 16,District Attorney (Democratic),"KUNZI, BRIAN T.",66
PAHRUMP 16,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",253
PAHRUMP 16,Governor (Democratic),"Chang, Charles ""Charlie""",2
PAHRUMP 16,Governor (Democratic),"Conquest, Frederick L.",1
PAHRUMP 16,Governor (Democratic),"Frye, Stephen H.",9
PAHRUMP 16,Governor (Democratic),"Goodman, Robert ""Bob""",16
PAHRUMP 16,Governor (Democratic),"Hyepock, Chris",13
PAHRUMP 16,Governor (Democratic),None Of These Candidates,39
PAHRUMP 16,Governor (Democratic),"Rheinhart, Allen",4
PAHRUMP 16,Governor (Democratic),"Rutledge, John",5
PAHRUMP 16,Governor (Democratic),"Shabazz, Abdul H.",2
PAHRUMP 16,Governor (Republican),"Hamilton, Eddie ""In Liberty""",3
PAHRUMP 16,Governor (Republican),"Marinch, Gary",1
PAHRUMP 16,Governor (Republican),None Of These Candidates,8
PAHRUMP 16,Governor (Republican),"Sandoval, Brian",133
PAHRUMP 16,Governor (Republican),"Tarbell, William",4
PAHRUMP 16,Governor (Republican),"Tighe, Thomas J.",0
PAHRUMP 16,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",33
PAHRUMP 16,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",177
PAHRUMP 16,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",65
PAHRUMP 16,Lieutenant Governor (Democratic),"Flores, Lucy",44
PAHRUMP 16,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",26
PAHRUMP 16,Lieutenant Governor (Democratic),None Of These Candidates,22
PAHRUMP 16,Lieutenant Governor (Republican),"Dyer, Chris",10
PAHRUMP 16,Lieutenant Governor (Republican),"Hutchison, Mark",50
PAHRUMP 16,Lieutenant Governor (Republican),"Lowden, Sue",80
PAHRUMP 16,Lieutenant Governor (Republican),None Of These Candidates,10
PAHRUMP 16,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",43
PAHRUMP 16,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",62
PAHRUMP 16,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",33
PAHRUMP 16,School Board Trustee Area III (Nonpartisan),"FLOYD, MIKE",245
PAHRUMP 16,State Controller (Republican),"Arlint, Cort R.",18
PAHRUMP 16,State Controller (Republican),"Herr, Barry",19
PAHRUMP 16,State Controller (Republican),"Knecht, Ron",71
PAHRUMP 16,State Controller (Republican),None Of These Candidates,34
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",6
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",70
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",16
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",43
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",48
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",43
PAHRUMP 16,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",6
PAHRUMP 17,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",13
PAHRUMP 17,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",6
PAHRUMP 17,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",26
PAHRUMP 17,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",35
PAHRUMP 17,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",78
PAHRUMP 17,County Commissioner District V (Republican),"CAUDLE, DAVID E.",25
PAHRUMP 17,County Commissioner District V (Republican),"DOLAN, BILL",26
PAHRUMP 17,County Commissioner District V (Republican),"GRUDZINSKI, WALT",15
PAHRUMP 17,County Commissioner District V (Republican),"SCHINHOFEN, DAN",93
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",49
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",0
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",51
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",13
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",36
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",44
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",2
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",3
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",77
PAHRUMP 17,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",13
PAHRUMP 17,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",14
PAHRUMP 17,District Attorney (Democratic),"KUNZI, BRIAN T.",74
PAHRUMP 17,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",267
PAHRUMP 17,Governor (Democratic),"Chang, Charles ""Charlie""",6
PAHRUMP 17,Governor (Democratic),"Conquest, Frederick L.",3
PAHRUMP 17,Governor (Democratic),"Frye, Stephen H.",11
PAHRUMP 17,Governor (Democratic),"Goodman, Robert ""Bob""",17
PAHRUMP 17,Governor (Democratic),"Hyepock, Chris",13
PAHRUMP 17,Governor (Democratic),None Of These Candidates,29
PAHRUMP 17,Governor (Democratic),"Rheinhart, Allen",3
PAHRUMP 17,Governor (Democratic),"Rutledge, John",4
PAHRUMP 17,Governor (Democratic),"Shabazz, Abdul H.",0
PAHRUMP 17,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
PAHRUMP 17,Governor (Republican),"Marinch, Gary",0
PAHRUMP 17,Governor (Republican),None Of These Candidates,7
PAHRUMP 17,Governor (Republican),"Sandoval, Brian",143
PAHRUMP 17,Governor (Republican),"Tarbell, William",3
PAHRUMP 17,Governor (Republican),"Tighe, Thomas J.",4
PAHRUMP 17,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",23
PAHRUMP 17,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",188
PAHRUMP 17,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",63
PAHRUMP 17,Lieutenant Governor (Democratic),"Flores, Lucy",48
PAHRUMP 17,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",26
PAHRUMP 17,Lieutenant Governor (Democratic),None Of These Candidates,15
PAHRUMP 17,Lieutenant Governor (Republican),"Dyer, Chris",4
PAHRUMP 17,Lieutenant Governor (Republican),"Hutchison, Mark",55
PAHRUMP 17,Lieutenant Governor (Republican),"Lowden, Sue",89
PAHRUMP 17,Lieutenant Governor (Republican),None Of These Candidates,11
PAHRUMP 17,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",27
PAHRUMP 17,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",72
PAHRUMP 17,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",47
PAHRUMP 17,School Board Trustee Area VII (Nonpartisan),"SUTTON, TIM",262
PAHRUMP 17,State Controller (Republican),"Arlint, Cort R.",29
PAHRUMP 17,State Controller (Republican),"Herr, Barry",17
PAHRUMP 17,State Controller (Republican),"Knecht, Ron",79
PAHRUMP 17,State Controller (Republican),None Of These Candidates,29
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",8
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",74
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",6
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",49
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",76
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",27
PAHRUMP 17,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",2
PAHRUMP 19,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",41
PAHRUMP 19,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",14
PAHRUMP 19,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",27
PAHRUMP 19,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",92
PAHRUMP 19,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",135
PAHRUMP 19,County Commissioner District V (Republican),"CAUDLE, DAVID E.",66
PAHRUMP 19,County Commissioner District V (Republican),"DOLAN, BILL",57
PAHRUMP 19,County Commissioner District V (Republican),"GRUDZINSKI, WALT",72
PAHRUMP 19,County Commissioner District V (Republican),"SCHINHOFEN, DAN",117
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",95
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",3
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",145
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",22
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",55
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",66
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",17
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",1
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",114
PAHRUMP 19,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",13
PAHRUMP 19,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",30
PAHRUMP 19,District Attorney (Democratic),"KUNZI, BRIAN T.",92
PAHRUMP 19,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",477
PAHRUMP 19,Governor (Democratic),"Chang, Charles ""Charlie""",7
PAHRUMP 19,Governor (Democratic),"Conquest, Frederick L.",3
PAHRUMP 19,Governor (Democratic),"Frye, Stephen H.",8
PAHRUMP 19,Governor (Democratic),"Goodman, Robert ""Bob""",30
PAHRUMP 19,Governor (Democratic),"Hyepock, Chris",9
PAHRUMP 19,Governor (Democratic),None Of These Candidates,39
PAHRUMP 19,Governor (Democratic),"Rheinhart, Allen",9
PAHRUMP 19,Governor (Democratic),"Rutledge, John",10
PAHRUMP 19,Governor (Democratic),"Shabazz, Abdul H.",0
PAHRUMP 19,Governor (Republican),"Hamilton, Eddie ""In Liberty""",11
PAHRUMP 19,Governor (Republican),"Marinch, Gary",6
PAHRUMP 19,Governor (Republican),None Of These Candidates,18
PAHRUMP 19,Governor (Republican),"Sandoval, Brian",279
PAHRUMP 19,Governor (Republican),"Tarbell, William",2
PAHRUMP 19,Governor (Republican),"Tighe, Thomas J.",1
PAHRUMP 19,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",67
PAHRUMP 19,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",314
PAHRUMP 19,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",124
PAHRUMP 19,Lieutenant Governor (Democratic),"Flores, Lucy",78
PAHRUMP 19,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",27
PAHRUMP 19,Lieutenant Governor (Democratic),None Of These Candidates,17
PAHRUMP 19,Lieutenant Governor (Republican),"Dyer, Chris",14
PAHRUMP 19,Lieutenant Governor (Republican),"Hutchison, Mark",126
PAHRUMP 19,Lieutenant Governor (Republican),"Lowden, Sue",158
PAHRUMP 19,Lieutenant Governor (Republican),None Of These Candidates,15
PAHRUMP 19,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",67
PAHRUMP 19,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",125
PAHRUMP 19,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",98
PAHRUMP 19,State Controller (Republican),"Arlint, Cort R.",38
PAHRUMP 19,State Controller (Republican),"Herr, Barry",36
PAHRUMP 19,State Controller (Republican),"Knecht, Ron",162
PAHRUMP 19,State Controller (Republican),None Of These Candidates,65
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",14
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",100
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",8
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",102
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",107
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",73
PAHRUMP 19,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",5
PAHRUMP 20,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",13
PAHRUMP 20,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",4
PAHRUMP 20,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",7
PAHRUMP 20,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",26
PAHRUMP 20,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",38
PAHRUMP 20,County Commissioner District V (Republican),"CAUDLE, DAVID E.",35
PAHRUMP 20,County Commissioner District V (Republican),"DOLAN, BILL",13
PAHRUMP 20,County Commissioner District V (Republican),"GRUDZINSKI, WALT",11
PAHRUMP 20,County Commissioner District V (Republican),"SCHINHOFEN, DAN",30
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",25
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",0
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",22
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",18
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",23
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",25
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",6
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",1
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",31
PAHRUMP 20,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",2
PAHRUMP 20,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",19
PAHRUMP 20,District Attorney (Democratic),"KUNZI, BRIAN T.",14
PAHRUMP 20,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",134
PAHRUMP 20,Governor (Democratic),"Chang, Charles ""Charlie""",5
PAHRUMP 20,Governor (Democratic),"Conquest, Frederick L.",0
PAHRUMP 20,Governor (Democratic),"Frye, Stephen H.",2
PAHRUMP 20,Governor (Democratic),"Goodman, Robert ""Bob""",12
PAHRUMP 20,Governor (Democratic),"Hyepock, Chris",3
PAHRUMP 20,Governor (Democratic),None Of These Candidates,9
PAHRUMP 20,Governor (Democratic),"Rheinhart, Allen",2
PAHRUMP 20,Governor (Democratic),"Rutledge, John",0
PAHRUMP 20,Governor (Democratic),"Shabazz, Abdul H.",1
PAHRUMP 20,Governor (Republican),"Hamilton, Eddie ""In Liberty""",8
PAHRUMP 20,Governor (Republican),"Marinch, Gary",0
PAHRUMP 20,Governor (Republican),None Of These Candidates,6
PAHRUMP 20,Governor (Republican),"Sandoval, Brian",70
PAHRUMP 20,Governor (Republican),"Tarbell, William",3
PAHRUMP 20,Governor (Republican),"Tighe, Thomas J.",4
PAHRUMP 20,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",16
PAHRUMP 20,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",88
PAHRUMP 20,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",38
PAHRUMP 20,Lieutenant Governor (Democratic),"Flores, Lucy",21
PAHRUMP 20,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",6
PAHRUMP 20,Lieutenant Governor (Democratic),None Of These Candidates,8
PAHRUMP 20,Lieutenant Governor (Republican),"Dyer, Chris",9
PAHRUMP 20,Lieutenant Governor (Republican),"Hutchison, Mark",26
PAHRUMP 20,Lieutenant Governor (Republican),"Lowden, Sue",48
PAHRUMP 20,Lieutenant Governor (Republican),None Of These Candidates,6
PAHRUMP 20,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",20
PAHRUMP 20,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",44
PAHRUMP 20,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",15
PAHRUMP 20,School Board Trustee Area VII (Nonpartisan),"SUTTON, TIM",129
PAHRUMP 20,State Controller (Republican),"Arlint, Cort R.",8
PAHRUMP 20,State Controller (Republican),"Herr, Barry",26
PAHRUMP 20,State Controller (Republican),"Knecht, Ron",35
PAHRUMP 20,State Controller (Republican),None Of These Candidates,14
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",5
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",21
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",6
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",25
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",37
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",16
PAHRUMP 20,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",3
PAHRUMP 21,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",21
PAHRUMP 21,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",6
PAHRUMP 21,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",30
PAHRUMP 21,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",50
PAHRUMP 21,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",79
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",45
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",6
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",62
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",45
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",37
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",39
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",20
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",4
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",79
PAHRUMP 21,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",20
PAHRUMP 21,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",43
PAHRUMP 21,District Attorney (Democratic),"KUNZI, BRIAN T.",68
PAHRUMP 21,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",316
PAHRUMP 21,Governor (Democratic),"Chang, Charles ""Charlie""",3
PAHRUMP 21,Governor (Democratic),"Conquest, Frederick L.",2
PAHRUMP 21,Governor (Democratic),"Frye, Stephen H.",8
PAHRUMP 21,Governor (Democratic),"Goodman, Robert ""Bob""",23
PAHRUMP 21,Governor (Democratic),"Hyepock, Chris",11
PAHRUMP 21,Governor (Democratic),None Of These Candidates,46
PAHRUMP 21,Governor (Democratic),"Rheinhart, Allen",9
PAHRUMP 21,Governor (Democratic),"Rutledge, John",6
PAHRUMP 21,Governor (Democratic),"Shabazz, Abdul H.",2
PAHRUMP 21,Governor (Republican),"Hamilton, Eddie ""In Liberty""",7
PAHRUMP 21,Governor (Republican),"Marinch, Gary",5
PAHRUMP 21,Governor (Republican),None Of These Candidates,8
PAHRUMP 21,Governor (Republican),"Sandoval, Brian",159
PAHRUMP 21,Governor (Republican),"Tarbell, William",7
PAHRUMP 21,Governor (Republican),"Tighe, Thomas J.",4
PAHRUMP 21,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",41
PAHRUMP 21,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",235
PAHRUMP 21,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",74
PAHRUMP 21,Lieutenant Governor (Democratic),"Flores, Lucy",57
PAHRUMP 21,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",35
PAHRUMP 21,Lieutenant Governor (Democratic),None Of These Candidates,19
PAHRUMP 21,Lieutenant Governor (Republican),"Dyer, Chris",20
PAHRUMP 21,Lieutenant Governor (Republican),"Hutchison, Mark",72
PAHRUMP 21,Lieutenant Governor (Republican),"Lowden, Sue",88
PAHRUMP 21,Lieutenant Governor (Republican),None Of These Candidates,10
PAHRUMP 21,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",66
PAHRUMP 21,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",72
PAHRUMP 21,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",40
PAHRUMP 21,State Controller (Republican),"Arlint, Cort R.",27
PAHRUMP 21,State Controller (Republican),"Herr, Barry",35
PAHRUMP 21,State Controller (Republican),"Knecht, Ron",82
PAHRUMP 21,State Controller (Republican),None Of These Candidates,38
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",10
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",82
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",18
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",53
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",68
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",58
PAHRUMP 21,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",1
PAHRUMP 22,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",14
PAHRUMP 22,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",5
PAHRUMP 22,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",13
PAHRUMP 22,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",22
PAHRUMP 22,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",45
PAHRUMP 22,County Commissioner District V (Republican),"CAUDLE, DAVID E.",22
PAHRUMP 22,County Commissioner District V (Republican),"DOLAN, BILL",14
PAHRUMP 22,County Commissioner District V (Republican),"GRUDZINSKI, WALT",16
PAHRUMP 22,County Commissioner District V (Republican),"SCHINHOFEN, DAN",45
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",32
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",1
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",28
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",20
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",21
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",26
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",5
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",1
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",51
PAHRUMP 22,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",11
PAHRUMP 22,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",23
PAHRUMP 22,District Attorney (Democratic),"KUNZI, BRIAN T.",41
PAHRUMP 22,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",174
PAHRUMP 22,Governor (Democratic),"Chang, Charles ""Charlie""",0
PAHRUMP 22,Governor (Democratic),"Conquest, Frederick L.",0
PAHRUMP 22,Governor (Democratic),"Frye, Stephen H.",6
PAHRUMP 22,Governor (Democratic),"Goodman, Robert ""Bob""",19
PAHRUMP 22,Governor (Democratic),"Hyepock, Chris",10
PAHRUMP 22,Governor (Democratic),None Of These Candidates,22
PAHRUMP 22,Governor (Democratic),"Rheinhart, Allen",7
PAHRUMP 22,Governor (Democratic),"Rutledge, John",0
PAHRUMP 22,Governor (Democratic),"Shabazz, Abdul H.",0
PAHRUMP 22,Governor (Republican),"Hamilton, Eddie ""In Liberty""",6
PAHRUMP 22,Governor (Republican),"Marinch, Gary",1
PAHRUMP 22,Governor (Republican),None Of These Candidates,3
PAHRUMP 22,Governor (Republican),"Sandoval, Brian",84
PAHRUMP 22,Governor (Republican),"Tarbell, William",4
PAHRUMP 22,Governor (Republican),"Tighe, Thomas J.",1
PAHRUMP 22,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","GENT, NATHAN",27
PAHRUMP 22,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","JASPERSON, KENT",120
PAHRUMP 22,"Justice of the Peace, PAHRUMP, Dept. 2 (Nonpartisan)","SPRINGS, ANITA M.",41
PAHRUMP 22,Lieutenant Governor (Democratic),"Flores, Lucy",31
PAHRUMP 22,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",19
PAHRUMP 22,Lieutenant Governor (Democratic),None Of These Candidates,14
PAHRUMP 22,Lieutenant Governor (Republican),"Dyer, Chris",6
