precinct,office,candidate,votes
Precinct 407,"Supreme Court Justice, Seat E",None Of These Candidates,121
Precinct 407,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",437
Precinct 407,"Supreme Court Justice, Seat F","Douglas, Michael L.",401
Precinct 407,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",276
Precinct 407,"Supreme Court Justice, Seat F",None Of These Candidates,191
Precinct 407,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",213
Precinct 407,"U.S. Representative in Congress, District 2","GIBBONS, JIM",626
Precinct 407,"U.S. Representative in Congress, District 2","HANSEN, JANINE",43
Precinct 407,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",11
Precinct 407,U.S. Senate,"HURST, THOMAS L.",10
Precinct 407,U.S. Senate,"MARINCH, GARY",3
Precinct 407,U.S. Senate,None Of These Candidates,10
Precinct 407,U.S. Senate,"REID, HARRY",487
Precinct 407,U.S. Senate,"SCHUMANN, DAVID K.",8
Precinct 407,U.S. Senate,"ZISER, RICHARD",387
Precinct 409,Mayor CARSON CITY,"MASAYKO, RAY",512
Precinct 409,Mayor CARSON CITY,"TEIXEIRA, MARV",519
Precinct 409,President,"BADNARIK, MICHAEL",6
Precinct 409,President,"BUSH, GEORGE W.",538
Precinct 409,President,"COBB, DAVID",1
Precinct 409,President,"KERRY, JOHN F.",524
Precinct 409,President,"NADER, RALPH",9
Precinct 409,President,None Of These Candidates,6
Precinct 409,President,"PEROUTKA, MICHAEL A.",2
Precinct 409,School Trustee District 5,"COHEN, KIM",365
Precinct 409,School Trustee District 5,"MCKENNA, JOHN",553
Precinct 409,School Trustee District 7,"DAILEY, DEBBY",335
Precinct 409,School Trustee District 7,"WILSON, JOANNA",545
Precinct 409,"State Assembly, District 40","KNECHT, RON",433
Precinct 409,"State Assembly, District 40","PARNELL, BONNIE",600
Precinct 409,"State Assembly, District 40","YOCHUMO, MERRITT. K.",22
Precinct 409,"State Board of Education, District 9","COOK, DAVE",446
Precinct 409,"State Board of Education, District 9","MYERS, BARBARA J.",511
Precinct 409,Supervisor Ward 2,"ALDEAN, SHELLY",563
Precinct 409,Supervisor Ward 2,"BEISENSTEINE, REBECCA",383
Precinct 409,"Supreme Court Justice, Seat A","HARDESTY, JIM",624
Precinct 409,"Supreme Court Justice, Seat A",None Of These Candidates,133
Precinct 409,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",265
Precinct 409,"Supreme Court Justice, Seat E","MASON, JOHN E.",313
Precinct 409,"Supreme Court Justice, Seat E",None Of These Candidates,148
Precinct 409,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",552
Precinct 409,"Supreme Court Justice, Seat F","Douglas, Michael L.",472
Precinct 409,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",283
Precinct 409,"Supreme Court Justice, Seat F",None Of These Candidates,233
Precinct 409,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",301
Precinct 409,"U.S. Representative in Congress, District 2","GIBBONS, JIM",677
Precinct 409,"U.S. Representative in Congress, District 2","HANSEN, JANINE",40
Precinct 409,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",24
Precinct 409,U.S. Senate,"HURST, THOMAS L.",7
Precinct 409,U.S. Senate,"MARINCH, GARY",2
Precinct 409,U.S. Senate,None Of These Candidates,14
Precinct 409,U.S. Senate,"REID, HARRY",640
Precinct 409,U.S. Senate,"SCHUMANN, DAVID K.",8
Precinct 409,U.S. Senate,"ZISER, RICHARD",400
Precinct 411,Mayor CARSON CITY,"MASAYKO, RAY",343
Precinct 411,Mayor CARSON CITY,"TEIXEIRA, MARV",272
Precinct 411,President,"BADNARIK, MICHAEL",0
Precinct 411,President,"BUSH, GEORGE W.",407
Precinct 411,President,"COBB, DAVID",0
Precinct 411,President,"KERRY, JOHN F.",212
Precinct 411,President,"NADER, RALPH",7
Precinct 411,President,None Of These Candidates,8
Precinct 411,President,"PEROUTKA, MICHAEL A.",0
Precinct 411,School Trustee District 5,"COHEN, KIM",260
Precinct 411,School Trustee District 5,"MCKENNA, JOHN",288
Precinct 411,School Trustee District 7,"DAILEY, DEBBY",209
Precinct 411,School Trustee District 7,"WILSON, JOANNA",315
Precinct 411,"State Assembly, District 38","GOMEZ, DENNIS C.",17
Precinct 411,"State Assembly, District 38","Grady, Tom",378
Precinct 411,"State Assembly, District 38","JAMES, CATHYLEE",216
Precinct 411,"State Board of Education, District 9","COOK, DAVE",271
Precinct 411,"State Board of Education, District 9","MYERS, BARBARA J.",292
Precinct 411,Supervisor Ward 2,"ALDEAN, SHELLY",346
Precinct 411,Supervisor Ward 2,"BEISENSTEINE, REBECCA",213
Precinct 411,"Supreme Court Justice, Seat A","HARDESTY, JIM",396
Precinct 411,"Supreme Court Justice, Seat A",None Of These Candidates,65
Precinct 411,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",148
Precinct 411,"Supreme Court Justice, Seat E","MASON, JOHN E.",200
Precinct 411,"Supreme Court Justice, Seat E",None Of These Candidates,63
Precinct 411,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",347
Precinct 411,"Supreme Court Justice, Seat F","Douglas, Michael L.",260
Precinct 411,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",202
Precinct 411,"Supreme Court Justice, Seat F",None Of These Candidates,123
Precinct 411,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",125
Precinct 411,"U.S. Representative in Congress, District 2","GIBBONS, JIM",463
Precinct 411,"U.S. Representative in Congress, District 2","HANSEN, JANINE",27
Precinct 411,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",3
Precinct 411,U.S. Senate,"HURST, THOMAS L.",6
Precinct 411,U.S. Senate,"MARINCH, GARY",1
Precinct 411,U.S. Senate,None Of These Candidates,7
Precinct 411,U.S. Senate,"REID, HARRY",297
Precinct 411,U.S. Senate,"SCHUMANN, DAVID K.",4
Precinct 411,U.S. Senate,"ZISER, RICHARD",316
Precinct 998,President,"BADNARIK, MICHAEL",0
Precinct 998,President,"BUSH, GEORGE W.",24
Precinct 998,President,"COBB, DAVID",0
Precinct 998,President,"KERRY, JOHN F.",9
Precinct 998,President,"NADER, RALPH",0
Precinct 998,President,None Of These Candidates,0
Precinct 998,President,"PEROUTKA, MICHAEL A.",0
Precinct 999,President,"BADNARIK, MICHAEL",
Precinct 999,President,"BUSH, GEORGE W.",
Precinct 999,President,"COBB, DAVID",
Precinct 999,President,"KERRY, JOHN F.",
Precinct 999,President,"NADER, RALPH",
Precinct 999,President,None Of These Candidates,
Precinct 999,President,"PEROUTKA, MICHAEL A.",
Precinct 999,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",
Precinct 999,"U.S. Representative in Congress, District 2","GIBBONS, JIM",
Precinct 999,"U.S. Representative in Congress, District 2","HANSEN, JANINE",
Precinct 999,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",
Precinct 999,U.S. Senate,"HURST, THOMAS L.",
Precinct 999,U.S. Senate,"MARINCH, GARY",
Precinct 999,U.S. Senate,None Of These Candidates,
Precinct 999,U.S. Senate,"REID, HARRY",
Precinct 999,U.S. Senate,"SCHUMANN, DAVID K.",
Precinct 999,U.S. Senate,"ZISER, RICHARD",
