precinct,office,candidate,votes
Precinct 20,Council Member Seat 3 and 4,"PILLMORE, JUSTIN S.",72
Precinct 20,Council Member Seat 3 and 4,"WEYLAND, SCOTT G.",179
Precinct 20,County Comm Dist. 1 (CW),"DAHL, DEMAR",204
Precinct 20,County Comm Dist. 1 (CW),"NEFF, DAVID E.",190
Precinct 20,County Comm Dist. 3 (CW),"ELLISON, JOHN",362
Precinct 20,County Comm Dist. 5 (CW),"RUSSELL, WARREN",242
Precinct 20,County Comm Dist. 5 (CW),"WEEKS, ZEB",115
Precinct 20,"District Court Judge, District 4, Department  1","MEMEO, MIKE",238
Precinct 20,"District Court Judge, District 4, Department  1","TORVINEN, MARK",152
Precinct 20,Mayor WEST WENDOVER,"ANDERSEN, DONNIE",234
Precinct 20,Mayor WEST WENDOVER,"CARTER, EMILY",100
Precinct 20,Mayor WEST WENDOVER,"THAUT, JOEY",89
Precinct 20,President and Vice President of the United States,"Baldwin, Chuck",5
Precinct 20,President and Vice President of the United States,"Barr, Bob",5
Precinct 20,President and Vice President of the United States,"McCain, John",217
Precinct 20,President and Vice President of the United States,"McKinney, Cynthia",1
Precinct 20,President and Vice President of the United States,"NADER, RALPH",5
Precinct 20,President and Vice President of the United States,None Of These Candidates,7
Precinct 20,President and Vice President of the United States,"Obama, Barack",192
Precinct 20,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",198
Precinct 20,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",165
Precinct 20,"State Assembly, District 33","CARPENTER, JOHN C.",247
Precinct 20,"State Assembly, District 33","TRIGGS, ZACHARY",151
Precinct 20,"State Senate, Rural Senatorial District","HANSEN, JANINE",188
Precinct 20,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",215
Precinct 20,"Supreme Court Justice, Seat B",None Of These Candidates,106
Precinct 20,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",165
Precinct 20,"Supreme Court Justice, Seat B","Schumacher, Deborah",123
Precinct 20,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",100
Precinct 20,"Supreme Court Justice, Seat D","Gibbons, Mark",196
Precinct 20,"Supreme Court Justice, Seat D",None Of These Candidates,98
Precinct 20,"U.S. Representative in Congress, District 2","Bergland, Craig",6
Precinct 20,"U.S. Representative in Congress, District 2","DERBY, JILL",144
Precinct 20,"U.S. Representative in Congress, District 2","Everhart, John",48
Precinct 20,"U.S. Representative in Congress, District 2","HELLER, DEAN",199
Precinct 20,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",11
Precinct 20,WEST WENDOVER REC BOARD 2,"CORONA, GARY",303
Precinct 20,WEST WENDOVER REC BOARD 2,"SODERQUIST, RANDALL G.",98
Precinct 21,Council Member Seat 3 and 4,"BLAKE, BRYANT",81
Precinct 21,Council Member Seat 3 and 4,"GORUM, JOHNNY",78
Precinct 21,Council Member Seat 3 and 4,"PILLMORE, JUSTIN S.",31
Precinct 21,Council Member Seat 3 and 4,"WEYLAND, SCOTT G.",64
Precinct 21,County Comm Dist. 1 (CW),"DAHL, DEMAR",81
Precinct 21,County Comm Dist. 1 (CW),"NEFF, DAVID E.",63
Precinct 21,County Comm Dist. 3 (CW),"ELLISON, JOHN",134
Precinct 21,County Comm Dist. 5 (CW),"RUSSELL, WARREN",90
Precinct 21,County Comm Dist. 5 (CW),"WEEKS, ZEB",41
Precinct 21,"District Court Judge, District 4, Department  1","MEMEO, MIKE",75
Precinct 21,"District Court Judge, District 4, Department  1","TORVINEN, MARK",62
Precinct 21,Mayor WEST WENDOVER,"ANDERSEN, DONNIE",97
Precinct 21,Mayor WEST WENDOVER,"CARTER, EMILY",33
Precinct 21,Mayor WEST WENDOVER,"THAUT, JOEY",29
Precinct 21,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 21,President and Vice President of the United States,"Barr, Bob",6
Precinct 21,President and Vice President of the United States,"McCain, John",67
Precinct 21,President and Vice President of the United States,"McKinney, Cynthia",1
Precinct 21,President and Vice President of the United States,"NADER, RALPH",3
Precinct 21,President and Vice President of the United States,None Of These Candidates,1
Precinct 21,President and Vice President of the United States,"Obama, Barack",80
Precinct 21,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",70
Precinct 21,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",58
Precinct 21,"State Assembly, District 33","CARPENTER, JOHN C.",87
Precinct 21,"State Assembly, District 33","TRIGGS, ZACHARY",55
Precinct 21,"State Senate, Rural Senatorial District","HANSEN, JANINE",67
Precinct 21,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",78
Precinct 21,"Supreme Court Justice, Seat B",None Of These Candidates,41
Precinct 21,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",60
Precinct 21,"Supreme Court Justice, Seat B","Schumacher, Deborah",45
Precinct 21,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",44
Precinct 21,"Supreme Court Justice, Seat D","Gibbons, Mark",62
Precinct 21,"Supreme Court Justice, Seat D",None Of These Candidates,42
Precinct 21,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 21,"U.S. Representative in Congress, District 2","DERBY, JILL",68
Precinct 21,"U.S. Representative in Congress, District 2","Everhart, John",11
Precinct 21,"U.S. Representative in Congress, District 2","HELLER, DEAN",59
Precinct 21,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",4
Precinct 21,WEST WENDOVER REC BOARD 2,"CORONA, GARY",105
Precinct 21,WEST WENDOVER REC BOARD 2,"SODERQUIST, RANDALL G.",41
Precinct 22,County Comm Dist. 1 (CW),"DAHL, DEMAR",612
Precinct 22,County Comm Dist. 1 (CW),"NEFF, DAVID E.",283
Precinct 22,County Comm Dist. 3 (CW),"ELLISON, JOHN",827
Precinct 22,County Comm Dist. 5 (CW),"RUSSELL, WARREN",622
Precinct 22,County Comm Dist. 5 (CW),"WEEKS, ZEB",234
Precinct 22,"District Court Judge, District 4, Department  1","MEMEO, MIKE",468
Precinct 22,"District Court Judge, District 4, Department  1","TORVINEN, MARK",439
Precinct 22,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",355
Precinct 22,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",443
Precinct 22,President and Vice President of the United States,"Baldwin, Chuck",7
Precinct 22,President and Vice President of the United States,"Barr, Bob",4
Precinct 22,President and Vice President of the United States,"McCain, John",695
Precinct 22,President and Vice President of the United States,"McKinney, Cynthia",2
Precinct 22,President and Vice President of the United States,"NADER, RALPH",4
Precinct 22,President and Vice President of the United States,None Of These Candidates,5
Precinct 22,President and Vice President of the United States,"Obama, Barack",235
Precinct 22,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",345
Precinct 22,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",491
Precinct 22,"State Assembly, District 33","CARPENTER, JOHN C.",628
Precinct 22,"State Assembly, District 33","TRIGGS, ZACHARY",279
Precinct 22,"State Senate, Rural Senatorial District","HANSEN, JANINE",320
Precinct 22,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",594
Precinct 22,"Supreme Court Justice, Seat B",None Of These Candidates,173
Precinct 22,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",458
Precinct 22,"Supreme Court Justice, Seat B","Schumacher, Deborah",267
Precinct 22,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",241
Precinct 22,"Supreme Court Justice, Seat D","Gibbons, Mark",395
Precinct 22,"Supreme Court Justice, Seat D",None Of These Candidates,237
Precinct 22,"U.S. Representative in Congress, District 2","Bergland, Craig",8
Precinct 22,"U.S. Representative in Congress, District 2","DERBY, JILL",227
Precinct 22,"U.S. Representative in Congress, District 2","Everhart, John",42
Precinct 22,"U.S. Representative in Congress, District 2","HELLER, DEAN",649
Precinct 22,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",8
Precinct 23,County Comm Dist. 1 (CW),"DAHL, DEMAR",614
Precinct 23,County Comm Dist. 1 (CW),"NEFF, DAVID E.",304
Precinct 23,County Comm Dist. 3 (CW),"ELLISON, JOHN",821
Precinct 23,County Comm Dist. 5 (CW),"RUSSELL, WARREN",577
Precinct 23,County Comm Dist. 5 (CW),"WEEKS, ZEB",297
Precinct 23,"District Court Judge, District 4, Department  1","MEMEO, MIKE",483
Precinct 23,"District Court Judge, District 4, Department  1","TORVINEN, MARK",434
Precinct 23,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",371
Precinct 23,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",445
Precinct 23,President and Vice President of the United States,"Baldwin, Chuck",10
Precinct 23,President and Vice President of the United States,"Barr, Bob",2
Precinct 23,President and Vice President of the United States,"McCain, John",707
Precinct 23,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 23,President and Vice President of the United States,"NADER, RALPH",3
Precinct 23,President and Vice President of the United States,None Of These Candidates,4
Precinct 23,President and Vice President of the United States,"Obama, Barack",239
Precinct 23,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",331
Precinct 23,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",536
Precinct 23,"State Assembly, District 33","CARPENTER, JOHN C.",662
Precinct 23,"State Assembly, District 33","TRIGGS, ZACHARY",261
Precinct 23,"State Senate, Rural Senatorial District","HANSEN, JANINE",319
Precinct 23,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",604
Precinct 23,"Supreme Court Justice, Seat B",None Of These Candidates,202
Precinct 23,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",427
Precinct 23,"Supreme Court Justice, Seat B","Schumacher, Deborah",270
Precinct 23,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",224
Precinct 23,"Supreme Court Justice, Seat D","Gibbons, Mark",427
Precinct 23,"Supreme Court Justice, Seat D",None Of These Candidates,221
Precinct 23,"U.S. Representative in Congress, District 2","Bergland, Craig",2
Precinct 23,"U.S. Representative in Congress, District 2","DERBY, JILL",233
Precinct 23,"U.S. Representative in Congress, District 2","Everhart, John",51
Precinct 23,"U.S. Representative in Congress, District 2","HELLER, DEAN",649
Precinct 23,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",9
Precinct 24,County Comm Dist. 1 (CW),"DAHL, DEMAR",438
Precinct 24,County Comm Dist. 1 (CW),"NEFF, DAVID E.",228
Precinct 24,County Comm Dist. 3 (CW),"ELLISON, JOHN",607
Precinct 24,County Comm Dist. 5 (CW),"RUSSELL, WARREN",430
Precinct 24,County Comm Dist. 5 (CW),"WEEKS, ZEB",211
Precinct 24,"District Court Judge, District 4, Department  1","MEMEO, MIKE",376
Precinct 24,"District Court Judge, District 4, Department  1","TORVINEN, MARK",289
Precinct 24,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",294
Precinct 24,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",319
Precinct 24,President and Vice President of the United States,"Baldwin, Chuck",12
Precinct 24,President and Vice President of the United States,"Barr, Bob",3
Precinct 24,President and Vice President of the United States,"McCain, John",495
Precinct 24,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 24,President and Vice President of the United States,"NADER, RALPH",5
Precinct 24,President and Vice President of the United States,None Of These Candidates,4
Precinct 24,President and Vice President of the United States,"Obama, Barack",171
Precinct 24,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",221
Precinct 24,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",410
Precinct 24,"State Assembly, District 33","CARPENTER, JOHN C.",443
Precinct 24,"State Assembly, District 33","TRIGGS, ZACHARY",229
Precinct 24,"State Senate, Rural Senatorial District","HANSEN, JANINE",254
Precinct 24,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",413
Precinct 24,"Supreme Court Justice, Seat B",None Of These Candidates,115
Precinct 24,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",360
Precinct 24,"Supreme Court Justice, Seat B","Schumacher, Deborah",185
Precinct 24,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",179
Precinct 24,"Supreme Court Justice, Seat D","Gibbons, Mark",340
Precinct 24,"Supreme Court Justice, Seat D",None Of These Candidates,140
Precinct 24,"U.S. Representative in Congress, District 2","Bergland, Craig",5
Precinct 24,"U.S. Representative in Congress, District 2","DERBY, JILL",170
Precinct 24,"U.S. Representative in Congress, District 2","Everhart, John",44
Precinct 24,"U.S. Representative in Congress, District 2","HELLER, DEAN",443
Precinct 24,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",10
Precinct 25,County Comm Dist. 1 (CW),"DAHL, DEMAR",417
Precinct 25,County Comm Dist. 1 (CW),"NEFF, DAVID E.",186
Precinct 25,County Comm Dist. 3 (CW),"ELLISON, JOHN",541
Precinct 25,County Comm Dist. 5 (CW),"RUSSELL, WARREN",410
Precinct 25,County Comm Dist. 5 (CW),"WEEKS, ZEB",164
Precinct 25,"District Court Judge, District 4, Department  1","MEMEO, MIKE",328
Precinct 25,"District Court Judge, District 4, Department  1","TORVINEN, MARK",272
Precinct 25,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",279
Precinct 25,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",295
Precinct 25,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 25,President and Vice President of the United States,"Barr, Bob",5
Precinct 25,President and Vice President of the United States,"McCain, John",459
Precinct 25,President and Vice President of the United States,"McKinney, Cynthia",3
Precinct 25,President and Vice President of the United States,"NADER, RALPH",4
Precinct 25,President and Vice President of the United States,None Of These Candidates,6
Precinct 25,President and Vice President of the United States,"Obama, Barack",141
Precinct 25,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",226
Precinct 25,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",350
Precinct 25,"State Assembly, District 33","CARPENTER, JOHN C.",397
Precinct 25,"State Assembly, District 33","TRIGGS, ZACHARY",204
Precinct 25,"State Senate, Rural Senatorial District","HANSEN, JANINE",225
Precinct 25,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",383
Precinct 25,"Supreme Court Justice, Seat B",None Of These Candidates,101
Precinct 25,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",300
Precinct 25,"Supreme Court Justice, Seat B","Schumacher, Deborah",200
Precinct 25,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",161
Precinct 25,"Supreme Court Justice, Seat D","Gibbons, Mark",331
Precinct 25,"Supreme Court Justice, Seat D",None Of These Candidates,108
Precinct 25,"U.S. Representative in Congress, District 2","Bergland, Craig",7
Precinct 25,"U.S. Representative in Congress, District 2","DERBY, JILL",162
Precinct 25,"U.S. Representative in Congress, District 2","Everhart, John",35
Precinct 25,"U.S. Representative in Congress, District 2","HELLER, DEAN",396
Precinct 25,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",13
Precinct 26,County Comm Dist. 1 (CW),"DAHL, DEMAR",361
Precinct 26,County Comm Dist. 1 (CW),"NEFF, DAVID E.",109
Precinct 26,County Comm Dist. 3 (CW),"ELLISON, JOHN",416
Precinct 26,County Comm Dist. 5 (CW),"RUSSELL, WARREN",307
Precinct 26,County Comm Dist. 5 (CW),"WEEKS, ZEB",140
Precinct 26,"District Court Judge, District 4, Department  1","MEMEO, MIKE",242
Precinct 26,"District Court Judge, District 4, Department  1","TORVINEN, MARK",233
Precinct 26,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",149
Precinct 26,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",266
Precinct 26,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 26,President and Vice President of the United States,"Barr, Bob",3
Precinct 26,President and Vice President of the United States,"McCain, John",376
Precinct 26,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 26,President and Vice President of the United States,"NADER, RALPH",4
Precinct 26,President and Vice President of the United States,None Of These Candidates,3
Precinct 26,President and Vice President of the United States,"Obama, Barack",103
Precinct 26,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",185
Precinct 26,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",251
Precinct 26,"State Assembly, District 33","CARPENTER, JOHN C.",344
Precinct 26,"State Assembly, District 33","TRIGGS, ZACHARY",128
Precinct 26,"State Senate, Rural Senatorial District","HANSEN, JANINE",149
Precinct 26,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",323
Precinct 26,"Supreme Court Justice, Seat B",None Of These Candidates,65
Precinct 26,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",248
Precinct 26,"Supreme Court Justice, Seat B","Schumacher, Deborah",149
Precinct 26,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",91
Precinct 26,"Supreme Court Justice, Seat D","Gibbons, Mark",245
Precinct 26,"Supreme Court Justice, Seat D",None Of These Candidates,111
Precinct 26,"U.S. Representative in Congress, District 2","Bergland, Craig",2
Precinct 26,"U.S. Representative in Congress, District 2","DERBY, JILL",98
Precinct 26,"U.S. Representative in Congress, District 2","Everhart, John",20
Precinct 26,"U.S. Representative in Congress, District 2","HELLER, DEAN",358
Precinct 26,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",4
Precinct 27,County Comm Dist. 1 (CW),"DAHL, DEMAR",192
Precinct 27,County Comm Dist. 1 (CW),"NEFF, DAVID E.",64
Precinct 27,County Comm Dist. 3 (CW),"ELLISON, JOHN",220
Precinct 27,County Comm Dist. 5 (CW),"RUSSELL, WARREN",172
Precinct 27,County Comm Dist. 5 (CW),"WEEKS, ZEB",70
Precinct 27,"District Court Judge, District 4, Department  1","MEMEO, MIKE",145
Precinct 27,"District Court Judge, District 4, Department  1","TORVINEN, MARK",106
Precinct 27,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",87
Precinct 27,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",148
Precinct 27,President and Vice President of the United States,"Baldwin, Chuck",4
Precinct 27,President and Vice President of the United States,"Barr, Bob",0
Precinct 27,President and Vice President of the United States,"McCain, John",200
Precinct 27,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 27,President and Vice President of the United States,"NADER, RALPH",3
Precinct 27,President and Vice President of the United States,None Of These Candidates,0
Precinct 27,President and Vice President of the United States,"Obama, Barack",55
Precinct 27,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",105
Precinct 27,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",138
Precinct 27,"State Assembly, District 33","CARPENTER, JOHN C.",191
Precinct 27,"State Assembly, District 33","TRIGGS, ZACHARY",64
Precinct 27,"State Senate, Rural Senatorial District","HANSEN, JANINE",79
Precinct 27,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",179
Precinct 27,"Supreme Court Justice, Seat B",None Of These Candidates,46
Precinct 27,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",125
Precinct 27,"Supreme Court Justice, Seat B","Schumacher, Deborah",81
Precinct 27,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",65
Precinct 27,"Supreme Court Justice, Seat D","Gibbons, Mark",121
Precinct 27,"Supreme Court Justice, Seat D",None Of These Candidates,61
Precinct 27,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 27,"U.S. Representative in Congress, District 2","DERBY, JILL",56
Precinct 27,"U.S. Representative in Congress, District 2","Everhart, John",10
Precinct 27,"U.S. Representative in Congress, District 2","HELLER, DEAN",186
Precinct 27,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",2
Precinct 28,County Comm Dist. 1 (CW),"DAHL, DEMAR",61
Precinct 28,County Comm Dist. 1 (CW),"NEFF, DAVID E.",17
Precinct 28,County Comm Dist. 3 (CW),"ELLISON, JOHN",63
Precinct 28,County Comm Dist. 5 (CW),"RUSSELL, WARREN",51
Precinct 28,County Comm Dist. 5 (CW),"WEEKS, ZEB",19
Precinct 28,"District Court Judge, District 4, Department  1","MEMEO, MIKE",28
Precinct 28,"District Court Judge, District 4, Department  1","TORVINEN, MARK",48
Precinct 28,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",22
Precinct 28,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",39
Precinct 28,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 28,President and Vice President of the United States,"Barr, Bob",0
Precinct 28,President and Vice President of the United States,"McCain, John",64
Precinct 28,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 28,President and Vice President of the United States,"NADER, RALPH",0
Precinct 28,President and Vice President of the United States,None Of These Candidates,3
Precinct 28,President and Vice President of the United States,"Obama, Barack",14
Precinct 28,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",37
Precinct 28,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",32
Precinct 28,"State Assembly, District 33","CARPENTER, JOHN C.",64
Precinct 28,"State Assembly, District 33","TRIGGS, ZACHARY",15
Precinct 28,"State Senate, Rural Senatorial District","HANSEN, JANINE",24
Precinct 28,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",55
Precinct 28,"Supreme Court Justice, Seat B",None Of These Candidates,15
Precinct 28,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",35
Precinct 28,"Supreme Court Justice, Seat B","Schumacher, Deborah",23
Precinct 28,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",15
Precinct 28,"Supreme Court Justice, Seat D","Gibbons, Mark",31
Precinct 28,"Supreme Court Justice, Seat D",None Of These Candidates,23
Precinct 28,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 28,"U.S. Representative in Congress, District 2","DERBY, JILL",16
Precinct 3,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",231
Precinct 3,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",254
Precinct 3,"State Assembly, District 33","CARPENTER, JOHN C.",390
Precinct 3,"State Assembly, District 33","TRIGGS, ZACHARY",128
Precinct 3,"State Senate, Rural Senatorial District","HANSEN, JANINE",147
Precinct 3,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",374
Precinct 3,"Supreme Court Justice, Seat B",None Of These Candidates,84
Precinct 3,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",257
Precinct 3,"Supreme Court Justice, Seat B","Schumacher, Deborah",173
Precinct 3,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",113
Precinct 3,"Supreme Court Justice, Seat D","Gibbons, Mark",270
Precinct 3,"Supreme Court Justice, Seat D",None Of These Candidates,113
Precinct 3,"U.S. Representative in Congress, District 2","Bergland, Craig",2
Precinct 3,"U.S. Representative in Congress, District 2","DERBY, JILL",171
Precinct 3,"U.S. Representative in Congress, District 2","Everhart, John",24
Precinct 3,"U.S. Representative in Congress, District 2","HELLER, DEAN",331
Precinct 3,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",6
Precinct 30,County Comm Dist. 1 (CW),"DAHL, DEMAR",45
Precinct 30,County Comm Dist. 1 (CW),"NEFF, DAVID E.",12
Precinct 30,County Comm Dist. 3 (CW),"ELLISON, JOHN",47
Precinct 30,County Comm Dist. 5 (CW),"RUSSELL, WARREN",48
Precinct 30,County Comm Dist. 5 (CW),"WEEKS, ZEB",10
Precinct 30,"District Court Judge, District 4, Department  1","MEMEO, MIKE",41
Precinct 30,"District Court Judge, District 4, Department  1","TORVINEN, MARK",17
Precinct 30,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",16
Precinct 30,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",29
Precinct 30,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 30,President and Vice President of the United States,"Barr, Bob",0
Precinct 30,President and Vice President of the United States,"McCain, John",55
Precinct 30,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 30,President and Vice President of the United States,"NADER, RALPH",0
Precinct 30,President and Vice President of the United States,None Of These Candidates,0
Precinct 30,President and Vice President of the United States,"Obama, Barack",7
Precinct 30,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",25
Precinct 30,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",26
Precinct 30,"State Assembly, District 33","CARPENTER, JOHN C.",52
Precinct 30,"State Assembly, District 33","TRIGGS, ZACHARY",6
Precinct 30,"State Senate, Rural Senatorial District","HANSEN, JANINE",12
Precinct 30,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",48
Precinct 30,"Supreme Court Justice, Seat B",None Of These Candidates,12
Precinct 30,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",20
Precinct 30,"Supreme Court Justice, Seat B","Schumacher, Deborah",18
Precinct 30,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",6
Precinct 30,"Supreme Court Justice, Seat D","Gibbons, Mark",25
Precinct 30,"Supreme Court Justice, Seat D",None Of These Candidates,14
Precinct 30,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 30,"U.S. Representative in Congress, District 2","DERBY, JILL",5
Precinct 30,"U.S. Representative in Congress, District 2","Everhart, John",2
Precinct 30,"U.S. Representative in Congress, District 2","HELLER, DEAN",51
Precinct 30,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",0
Precinct 31,County Comm Dist. 1 (CW),"DAHL, DEMAR",42
Precinct 31,County Comm Dist. 1 (CW),"NEFF, DAVID E.",8
Precinct 31,County Comm Dist. 3 (CW),"ELLISON, JOHN",39
Precinct 31,County Comm Dist. 5 (CW),"RUSSELL, WARREN",29
Precinct 31,County Comm Dist. 5 (CW),"WEEKS, ZEB",9
Precinct 31,"District Court Judge, District 4, Department  1","MEMEO, MIKE",20
Precinct 31,"District Court Judge, District 4, Department  1","TORVINEN, MARK",25
Precinct 31,ELKO CONVENTION  AUD BD SEAT A,"GRAVELIN, VICTORIA E.",20
Precinct 31,ELKO CONVENTION  AUD BD SEAT A,"MORFIN, GARY H.",19
Precinct 31,President and Vice President of the United States,"Baldwin, Chuck",0
Precinct 31,President and Vice President of the United States,"Barr, Bob",0
Precinct 31,President and Vice President of the United States,"McCain, John",39
Precinct 31,President and Vice President of the United States,"McKinney, Cynthia",0
Precinct 31,President and Vice President of the United States,"NADER, RALPH",1
Precinct 31,President and Vice President of the United States,None Of These Candidates,0
Precinct 31,President and Vice President of the United States,"Obama, Barack",11
Precinct 31,School Board Trustee Dist. 4 - AL,"FOBES, GORDON L.",27
Precinct 31,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",12
Precinct 31,"State Assembly, District 33","CARPENTER, JOHN C.",42
Precinct 31,"State Assembly, District 33","TRIGGS, ZACHARY",7
Precinct 31,"State Senate, Rural Senatorial District","HANSEN, JANINE",11
Precinct 31,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",35
Precinct 31,"Supreme Court Justice, Seat B",None Of These Candidates,10
Precinct 31,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",25
Precinct 31,"Supreme Court Justice, Seat B","Schumacher, Deborah",9
Precinct 31,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",8
Precinct 31,"Supreme Court Justice, Seat D","Gibbons, Mark",21
Precinct 31,"Supreme Court Justice, Seat D",None Of These Candidates,12
Precinct 31,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 31,"U.S. Representative in Congress, District 2","DERBY, JILL",7
Precinct 31,"U.S. Representative in Congress, District 2","Everhart, John",5
Precinct 31,"U.S. Representative in Congress, District 2","HELLER, DEAN",37
Precinct 31,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",0
Precinct 32,County Comm Dist. 1 (CW),"DAHL, DEMAR",336
Precinct 32,County Comm Dist. 1 (CW),"NEFF, DAVID E.",190
Precinct 32,County Comm Dist. 3 (CW),"ELLISON, JOHN",491
