precinct,office,candidate,votes
PRECINCT 9,County Comm Dist. TWO (CW),"HESS, GREG ""BUM""",0
PRECINCT 9,"District Court Judge, District 1, Department 2","WATERS, NOEL",
PRECINCT 9,"District Court Judge, District 1, Department 2","WILSON, JIM",
PRECINCT 9,President,"Baldwin, Chuck",
PRECINCT 9,President,"Barr, Bob",
PRECINCT 9,President,"McCain, John",
PRECINCT 9,President,"McKinney, Cynthia",
PRECINCT 9,President,"NADER, RALPH",
PRECINCT 9,President,None Of These Candidates,
PRECINCT 9,President,"Obama, Barack",
PRECINCT 9,School Board Trustee Seat 1A,"CHAPMAN, CURTIS J.",
PRECINCT 9,School Board Trustee Seat 1A,"JAMES, CATHYLEE",
PRECINCT 9,School Board Trustee Seat 1B,"CONLEY, COLLEEN",
PRECINCT 9,School Board Trustee Seat 1B,"FIELDING, REBECCA",
PRECINCT 9,"State Assembly, District 38","DALTON, STEVEN J.",
PRECINCT 9,"State Assembly, District 38","GOMEZ, DENNIS C.",
PRECINCT 9,"State Assembly, District 38","Grady, Tom",
PRECINCT 9,"Supreme Court Justice, Seat B",None Of These Candidates,
PRECINCT 9,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",
PRECINCT 9,"Supreme Court Justice, Seat B","Schumacher, Deborah",
PRECINCT 9,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",
PRECINCT 9,"Supreme Court Justice, Seat D","Gibbons, Mark",
PRECINCT 9,"Supreme Court Justice, Seat D",None Of These Candidates,
PRECINCT 9,"U.S. Representative in Congress, District 2","Bergland, Craig",
PRECINCT 9,"U.S. Representative in Congress, District 2","DERBY, JILL",
PRECINCT 9,"U.S. Representative in Congress, District 2","Everhart, John",
PRECINCT 9,"U.S. Representative in Congress, District 2","HELLER, DEAN",
PRECINCT 9,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",
PRECINCT 99,President,"Baldwin, Chuck",
PRECINCT 99,President,"Barr, Bob",
PRECINCT 99,President,"McCain, John",
PRECINCT 99,President,"McKinney, Cynthia",
PRECINCT 99,President,"NADER, RALPH",
PRECINCT 99,President,None Of These Candidates,
PRECINCT 99,President,"Obama, Barack",
PRECINCT 99,"U.S. Representative in Congress, District 2","Bergland, Craig",
PRECINCT 99,"U.S. Representative in Congress, District 2","DERBY, JILL",
PRECINCT 99,"U.S. Representative in Congress, District 2","Everhart, John",
PRECINCT 99,"U.S. Representative in Congress, District 2","HELLER, DEAN",
PRECINCT 99,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",
