precinct,office,candidate,votes
IONE 05,"U.S. Representative in Congress, District 2","Best, Russell",1
IONE 05,"U.S. Representative in Congress, District 2","HELLER, DEAN",5
IONE 05,"U.S. Representative in Congress, District 2","Price, Nancy",11
IONE 05,U.S. Senate,"Angle, Sharron",3
IONE 05,U.S. Senate,"Ashjian, Scott",2
IONE 05,U.S. Senate,"Fasano, Tim",0
IONE 05,U.S. Senate,"Haines, Michael L.",0
IONE 05,U.S. Senate,"Holland, Jesse",0
IONE 05,U.S. Senate,None Of These Candidates,0
IONE 05,U.S. Senate,"Reeves, Jeffrey C.",0
IONE 05,U.S. Senate,"REID, HARRY",11
IONE 05,U.S. Senate,"Stand, Wil",0
IONE 05,"University Board of Regents, District 8","MELCHER, KEVIN C.",8
IONE 05,"University Board of Regents, District 8","PUCCINELLI, MARGARET",8
MANHATTAN 07,Attorney General,"Barrick, Travis",28
MANHATTAN 07,Attorney General,"CORTEZ MASTO, CATHERINE",9
MANHATTAN 07,Attorney General,"Hansen, Joel F.",5
MANHATTAN 07,Attorney General,None Of These Candidates,1
MANHATTAN 07,COUNTY ASSESSOR,"MATSON, SHIRLEY",19
MANHATTAN 07,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",24
MANHATTAN 07,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",37
MANHATTAN 07,COUNTY CLERK,"OPATIK, NORMA JEAN",5
MANHATTAN 07,COUNTY RECORDER,"BEATTY, DEBORAH",24
MANHATTAN 07,COUNTY RECORDER,"FOSTER, BYRON P.",18
MANHATTAN 07,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",12
MANHATTAN 07,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",31
MANHATTAN 07,COUNTY TREASURER,"BUDAHL, GARY S.",15
MANHATTAN 07,COUNTY TREASURER,"MAHER, MICHAEL W.",28
MANHATTAN 07,DISTRICT ATTORNEY,"KENT, RON",31
MANHATTAN 07,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",12
MANHATTAN 07,Governor,"Curtis, David Scott",0
MANHATTAN 07,Governor,"DiSimone, Eugene ""Gino""",0
MANHATTAN 07,Governor,"Fitzgibbons, Floyd",0
MANHATTAN 07,Governor,"Honig, Aaron Y.",1
MANHATTAN 07,Governor,"Lampitt, Jr., Arthur Forest",0
MANHATTAN 07,Governor,None Of These Candidates,0
MANHATTAN 07,Governor,"Reid, Rory",7
MANHATTAN 07,Governor,"Sandoval, Brian",35
MANHATTAN 07,Lieutenant Governor,"Fitzgibbons, Ryan",2
MANHATTAN 07,Lieutenant Governor,"KROLICKI, BRIAN K.",33
MANHATTAN 07,Lieutenant Governor,None Of These Candidates,1
MANHATTAN 07,Lieutenant Governor,"Sferrazza, Jessica",7
MANHATTAN 07,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",27
MANHATTAN 07,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",12
MANHATTAN 07,Secretary Of State,"Lauer, Rob",27
MANHATTAN 07,Secretary Of State,"MILLER, ROSS",13
MANHATTAN 07,Secretary Of State,None Of These Candidates,0
MANHATTAN 07,Secretary Of State,"Wagner, John",3
MANHATTAN 07,"State Assembly, District 36","GOEDHART, ED",33
MANHATTAN 07,"State Assembly, District 36","HIBBLE, RON",8
MANHATTAN 07,"State Assembly, District 36","VANDERBEEK, DAVID",2
MANHATTAN 07,State Controller,"Herr, Barry",31
MANHATTAN 07,State Controller,"Markowitz, Warren",3
MANHATTAN 07,State Controller,None Of These Candidates,0
MANHATTAN 07,State Controller,"WALLIN, KIM R.",9
MANHATTAN 07,State Treasurer,"Hawkins, Mike",1
MANHATTAN 07,State Treasurer,"MARSHALL, KATE",10
MANHATTAN 07,State Treasurer,"Martin, Steven E.",31
MANHATTAN 07,State Treasurer,None Of These Candidates,1
MANHATTAN 07,"Supreme Court Justice, Seat A","Hardesty, James W.",33
MANHATTAN 07,"Supreme Court Justice, Seat A",None Of These Candidates,9
MANHATTAN 07,"Supreme Court Justice, Seat E",None Of These Candidates,6
MANHATTAN 07,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",36
MANHATTAN 07,"U.S. Representative in Congress, District 2","Best, Russell",1
MANHATTAN 07,"U.S. Representative in Congress, District 2","HELLER, DEAN",35
MANHATTAN 07,"U.S. Representative in Congress, District 2","Price, Nancy",7
MANHATTAN 07,U.S. Senate,"Angle, Sharron",30
MANHATTAN 07,U.S. Senate,"Ashjian, Scott",0
MANHATTAN 07,U.S. Senate,"Fasano, Tim",1
MANHATTAN 07,U.S. Senate,"Haines, Michael L.",1
MANHATTAN 07,U.S. Senate,"Holland, Jesse",1
MANHATTAN 07,U.S. Senate,None Of These Candidates,3
MANHATTAN 07,U.S. Senate,"Reeves, Jeffrey C.",0
MANHATTAN 07,U.S. Senate,"REID, HARRY",7
MANHATTAN 07,U.S. Senate,"Stand, Wil",0
MANHATTAN 07,"University Board of Regents, District 8","MELCHER, KEVIN C.",25
MANHATTAN 07,"University Board of Regents, District 8","PUCCINELLI, MARGARET",13
MERCURY 08,Attorney General,"Barrick, Travis",
MERCURY 08,Attorney General,"CORTEZ MASTO, CATHERINE",
MERCURY 08,Attorney General,"Hansen, Joel F.",
MERCURY 08,Attorney General,None Of These Candidates,
MERCURY 08,COUNTY ASSESSOR,"MATSON, SHIRLEY",
MERCURY 08,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",
MERCURY 08,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",
MERCURY 08,COUNTY CLERK,"OPATIK, NORMA JEAN",
MERCURY 08,COUNTY RECORDER,"BEATTY, DEBORAH",
MERCURY 08,COUNTY RECORDER,"FOSTER, BYRON P.",
MERCURY 08,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",
MERCURY 08,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",
MERCURY 08,COUNTY TREASURER,"BUDAHL, GARY S.",
MERCURY 08,COUNTY TREASURER,"MAHER, MICHAEL W.",
MERCURY 08,DISTRICT ATTORNEY,"KENT, RON",
MERCURY 08,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",
MERCURY 08,Governor,"Curtis, David Scott",
MERCURY 08,Governor,"DiSimone, Eugene ""Gino""",
MERCURY 08,Governor,"Fitzgibbons, Floyd",
MERCURY 08,Governor,"Honig, Aaron Y.",
MERCURY 08,Governor,"Lampitt, Jr., Arthur Forest",
MERCURY 08,Governor,None Of These Candidates,
MERCURY 08,Governor,"Reid, Rory",
MERCURY 08,Governor,"Sandoval, Brian",
MERCURY 08,Lieutenant Governor,"Fitzgibbons, Ryan",
MERCURY 08,Lieutenant Governor,"KROLICKI, BRIAN K.",
MERCURY 08,Lieutenant Governor,None Of These Candidates,
MERCURY 08,Lieutenant Governor,"Sferrazza, Jessica",
MERCURY 08,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",
MERCURY 08,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",
MERCURY 08,Secretary Of State,"Lauer, Rob",
MERCURY 08,Secretary Of State,"MILLER, ROSS",
MERCURY 08,Secretary Of State,None Of These Candidates,
MERCURY 08,Secretary Of State,"Wagner, John",
MERCURY 08,"State Assembly, District 36","GOEDHART, ED",
MERCURY 08,"State Assembly, District 36","HIBBLE, RON",
MERCURY 08,"State Assembly, District 36","VANDERBEEK, DAVID",
MERCURY 08,State Controller,"Herr, Barry",
MERCURY 08,State Controller,"Markowitz, Warren",
MERCURY 08,State Controller,None Of These Candidates,
MERCURY 08,State Controller,"WALLIN, KIM R.",
MERCURY 08,State Treasurer,"Hawkins, Mike",
MERCURY 08,State Treasurer,"MARSHALL, KATE",
MERCURY 08,State Treasurer,"Martin, Steven E.",
MERCURY 08,State Treasurer,None Of These Candidates,
MERCURY 08,"Supreme Court Justice, Seat A","Hardesty, James W.",
MERCURY 08,"Supreme Court Justice, Seat A",None Of These Candidates,
MERCURY 08,"Supreme Court Justice, Seat E",None Of These Candidates,
MERCURY 08,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",
MERCURY 08,"U.S. Representative in Congress, District 2","Best, Russell",
MERCURY 08,"U.S. Representative in Congress, District 2","HELLER, DEAN",
MERCURY 08,"U.S. Representative in Congress, District 2","Price, Nancy",
MERCURY 08,U.S. Senate,"Angle, Sharron",
MERCURY 08,U.S. Senate,"Ashjian, Scott",
MERCURY 08,U.S. Senate,"Fasano, Tim",
MERCURY 08,U.S. Senate,"Haines, Michael L.",
MERCURY 08,U.S. Senate,"Holland, Jesse",
MERCURY 08,U.S. Senate,None Of These Candidates,
MERCURY 08,U.S. Senate,"Reeves, Jeffrey C.",
MERCURY 08,U.S. Senate,"REID, HARRY",
MERCURY 08,U.S. Senate,"Stand, Wil",
MERCURY 08,"University Board of Regents, District 8","MELCHER, KEVIN C.",
MERCURY 08,"University Board of Regents, District 8","PUCCINELLI, MARGARET",
PAHRUMP 09,Attorney General,"Barrick, Travis",326
PAHRUMP 09,Attorney General,"CORTEZ MASTO, CATHERINE",305
PAHRUMP 09,Attorney General,"Hansen, Joel F.",155
PAHRUMP 09,Attorney General,None Of These Candidates,29
PAHRUMP 09,COUNTY ASSESSOR,"MATSON, SHIRLEY",492
PAHRUMP 09,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",318
PAHRUMP 09,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",440
PAHRUMP 09,COUNTY CLERK,"OPATIK, NORMA JEAN",346
PAHRUMP 09,COUNTY RECORDER,"BEATTY, DEBORAH",495
PAHRUMP 09,COUNTY RECORDER,"FOSTER, BYRON P.",294
PAHRUMP 09,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",420
PAHRUMP 09,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",392
PAHRUMP 09,COUNTY TREASURER,"BUDAHL, GARY S.",294
PAHRUMP 09,COUNTY TREASURER,"MAHER, MICHAEL W.",521
PAHRUMP 09,DISTRICT ATTORNEY,"KENT, RON",394
PAHRUMP 09,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",423
PAHRUMP 09,Governor,"Curtis, David Scott",4
PAHRUMP 09,Governor,"DiSimone, Eugene ""Gino""",9
PAHRUMP 09,Governor,"Fitzgibbons, Floyd",29
PAHRUMP 09,Governor,"Honig, Aaron Y.",9
PAHRUMP 09,Governor,"Lampitt, Jr., Arthur Forest",11
PAHRUMP 09,Governor,None Of These Candidates,18
PAHRUMP 09,Governor,"Reid, Rory",230
PAHRUMP 09,Governor,"Sandoval, Brian",513
PAHRUMP 09,Lieutenant Governor,"Fitzgibbons, Ryan",83
PAHRUMP 09,Lieutenant Governor,"KROLICKI, BRIAN K.",463
PAHRUMP 09,Lieutenant Governor,None Of These Candidates,32
PAHRUMP 09,Lieutenant Governor,"Sferrazza, Jessica",238
PAHRUMP 09,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",279
PAHRUMP 09,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",361
PAHRUMP 09,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",428
PAHRUMP 09,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",315
PAHRUMP 09,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",237
PAHRUMP 09,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",483
PAHRUMP 09,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",389
PAHRUMP 09,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",384
PAHRUMP 09,Secretary Of State,"Lauer, Rob",373
PAHRUMP 09,Secretary Of State,"MILLER, ROSS",294
PAHRUMP 09,Secretary Of State,None Of These Candidates,43
PAHRUMP 09,Secretary Of State,"Wagner, John",104
PAHRUMP 09,"State Assembly, District 36","GOEDHART, ED",469
PAHRUMP 09,"State Assembly, District 36","HIBBLE, RON",257
PAHRUMP 09,"State Assembly, District 36","VANDERBEEK, DAVID",92
PAHRUMP 09,State Controller,"Herr, Barry",408
PAHRUMP 09,State Controller,"Markowitz, Warren",87
PAHRUMP 09,State Controller,None Of These Candidates,35
PAHRUMP 09,State Controller,"WALLIN, KIM R.",285
PAHRUMP 09,State Treasurer,"Hawkins, Mike",90
PAHRUMP 09,State Treasurer,"MARSHALL, KATE",276
PAHRUMP 09,State Treasurer,"Martin, Steven E.",418
PAHRUMP 09,State Treasurer,None Of These Candidates,32
PAHRUMP 09,"Supreme Court Justice, Seat A","Hardesty, James W.",550
PAHRUMP 09,"Supreme Court Justice, Seat A",None Of These Candidates,212
PAHRUMP 09,"Supreme Court Justice, Seat E",None Of These Candidates,211
PAHRUMP 09,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",544
PAHRUMP 09,"U.S. Representative in Congress, District 2","Best, Russell",57
PAHRUMP 09,"U.S. Representative in Congress, District 2","HELLER, DEAN",515
PAHRUMP 09,"U.S. Representative in Congress, District 2","Price, Nancy",239
PAHRUMP 09,U.S. Senate,"Angle, Sharron",450
PAHRUMP 09,U.S. Senate,"Ashjian, Scott",28
PAHRUMP 09,U.S. Senate,"Fasano, Tim",14
PAHRUMP 09,U.S. Senate,"Haines, Michael L.",10
PAHRUMP 09,U.S. Senate,"Holland, Jesse",5
PAHRUMP 09,U.S. Senate,None Of These Candidates,17
PAHRUMP 09,U.S. Senate,"Reeves, Jeffrey C.",3
PAHRUMP 09,U.S. Senate,"REID, HARRY",296
PAHRUMP 09,U.S. Senate,"Stand, Wil",4
PAHRUMP 09,"University Board of Regents, District 8","MELCHER, KEVIN C.",388
PAHRUMP 09,"University Board of Regents, District 8","PUCCINELLI, MARGARET",336
PAHRUMP 10,Attorney General,"Barrick, Travis",148
PAHRUMP 10,Attorney General,"CORTEZ MASTO, CATHERINE",158
PAHRUMP 10,Attorney General,"Hansen, Joel F.",68
PAHRUMP 10,Attorney General,None Of These Candidates,14
PAHRUMP 10,COUNTY ASSESSOR,"MATSON, SHIRLEY",205
PAHRUMP 10,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",173
PAHRUMP 10,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",230
PAHRUMP 10,COUNTY CLERK,"OPATIK, NORMA JEAN",132
PAHRUMP 10,County Commissioner District IV,"BORASKY, ANDREW ""BUTCH""",194
PAHRUMP 10,County Commissioner District IV,"DARBY, SANDRA",170
PAHRUMP 10,COUNTY RECORDER,"BEATTY, DEBORAH",211
PAHRUMP 10,COUNTY RECORDER,"FOSTER, BYRON P.",146
PAHRUMP 10,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",196
PAHRUMP 10,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",186
PAHRUMP 10,COUNTY TREASURER,"BUDAHL, GARY S.",155
PAHRUMP 10,COUNTY TREASURER,"MAHER, MICHAEL W.",222
PAHRUMP 10,DISTRICT ATTORNEY,"KENT, RON",162
PAHRUMP 10,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",220
PAHRUMP 10,Governor,"Curtis, David Scott",6
PAHRUMP 10,Governor,"DiSimone, Eugene ""Gino""",6
PAHRUMP 10,Governor,"Fitzgibbons, Floyd",14
PAHRUMP 10,Governor,"Honig, Aaron Y.",3
PAHRUMP 10,Governor,"Lampitt, Jr., Arthur Forest",2
PAHRUMP 10,Governor,None Of These Candidates,7
PAHRUMP 10,Governor,"Reid, Rory",139
PAHRUMP 10,Governor,"Sandoval, Brian",213
PAHRUMP 10,Lieutenant Governor,"Fitzgibbons, Ryan",31
PAHRUMP 10,Lieutenant Governor,"KROLICKI, BRIAN K.",212
PAHRUMP 10,Lieutenant Governor,None Of These Candidates,19
PAHRUMP 10,Lieutenant Governor,"Sferrazza, Jessica",124
PAHRUMP 10,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",124
PAHRUMP 10,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",175
PAHRUMP 10,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",194
PAHRUMP 10,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",149
PAHRUMP 10,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",105
PAHRUMP 10,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",222
PAHRUMP 10,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",181
PAHRUMP 10,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",181
PAHRUMP 10,School Board Trustee Area V,"LEWIS, PAMELA",190
PAHRUMP 10,School Board Trustee Area V,"SWANGO, MIKE",150
PAHRUMP 10,Secretary Of State,"Lauer, Rob",157
PAHRUMP 10,Secretary Of State,"MILLER, ROSS",161
PAHRUMP 10,Secretary Of State,None Of These Candidates,16
PAHRUMP 10,Secretary Of State,"Wagner, John",51
PAHRUMP 10,"State Assembly, District 36","GOEDHART, ED",217
PAHRUMP 10,"State Assembly, District 36","HIBBLE, RON",139
PAHRUMP 10,"State Assembly, District 36","VANDERBEEK, DAVID",26
PAHRUMP 10,State Controller,"Herr, Barry",181
PAHRUMP 10,State Controller,"Markowitz, Warren",41
PAHRUMP 10,State Controller,None Of These Candidates,23
PAHRUMP 10,State Controller,"WALLIN, KIM R.",139
PAHRUMP 10,State Treasurer,"Hawkins, Mike",41
PAHRUMP 10,State Treasurer,"MARSHALL, KATE",129
PAHRUMP 10,State Treasurer,"Martin, Steven E.",196
PAHRUMP 10,State Treasurer,None Of These Candidates,19
PAHRUMP 10,"Supreme Court Justice, Seat A","Hardesty, James W.",256
PAHRUMP 10,"Supreme Court Justice, Seat A",None Of These Candidates,102
PAHRUMP 10,"Supreme Court Justice, Seat E",None Of These Candidates,92
PAHRUMP 10,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",260
PAHRUMP 10,"U.S. Representative in Congress, District 2","Best, Russell",33
PAHRUMP 10,"U.S. Representative in Congress, District 2","HELLER, DEAN",234
PAHRUMP 10,"U.S. Representative in Congress, District 2","Price, Nancy",110
PAHRUMP 10,U.S. Senate,"Angle, Sharron",202
PAHRUMP 10,U.S. Senate,"Ashjian, Scott",12
PAHRUMP 10,U.S. Senate,"Fasano, Tim",5
PAHRUMP 10,U.S. Senate,"Haines, Michael L.",2
PAHRUMP 10,U.S. Senate,"Holland, Jesse",6
PAHRUMP 10,U.S. Senate,None Of These Candidates,7
PAHRUMP 10,U.S. Senate,"Reeves, Jeffrey C.",2
PAHRUMP 10,U.S. Senate,"REID, HARRY",155
PAHRUMP 10,U.S. Senate,"Stand, Wil",1
PAHRUMP 10,"University Board of Regents, District 8","MELCHER, KEVIN C.",181
PAHRUMP 10,"University Board of Regents, District 8","PUCCINELLI, MARGARET",149
PAHRUMP 11,Attorney General,"Barrick, Travis",175
PAHRUMP 11,Attorney General,"CORTEZ MASTO, CATHERINE",177
PAHRUMP 11,Attorney General,"Hansen, Joel F.",52
PAHRUMP 11,Attorney General,None Of These Candidates,10
PAHRUMP 11,COUNTY ASSESSOR,"MATSON, SHIRLEY",224
PAHRUMP 11,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",182
PAHRUMP 11,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",250
PAHRUMP 11,COUNTY CLERK,"OPATIK, NORMA JEAN",127
PAHRUMP 11,County Commissioner District IV,"BORASKY, ANDREW ""BUTCH""",253
PAHRUMP 11,County Commissioner District IV,"DARBY, SANDRA",140
PAHRUMP 11,COUNTY RECORDER,"BEATTY, DEBORAH",242
PAHRUMP 11,COUNTY RECORDER,"FOSTER, BYRON P.",130
PAHRUMP 11,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",180
PAHRUMP 11,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",225
PAHRUMP 11,COUNTY TREASURER,"BUDAHL, GARY S.",193
PAHRUMP 11,COUNTY TREASURER,"MAHER, MICHAEL W.",211
PAHRUMP 11,DISTRICT ATTORNEY,"KENT, RON",184
PAHRUMP 11,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",229
PAHRUMP 11,Governor,"Curtis, David Scott",3
PAHRUMP 11,Governor,"DiSimone, Eugene ""Gino""",6
PAHRUMP 11,Governor,"Fitzgibbons, Floyd",7
PAHRUMP 11,Governor,"Honig, Aaron Y.",6
PAHRUMP 11,Governor,"Lampitt, Jr., Arthur Forest",1
PAHRUMP 11,Governor,None Of These Candidates,7
PAHRUMP 11,Governor,"Reid, Rory",138
PAHRUMP 11,Governor,"Sandoval, Brian",249
PAHRUMP 11,Lieutenant Governor,"Fitzgibbons, Ryan",30
PAHRUMP 11,Lieutenant Governor,"KROLICKI, BRIAN K.",229
PAHRUMP 11,Lieutenant Governor,None Of These Candidates,17
PAHRUMP 11,Lieutenant Governor,"Sferrazza, Jessica",135
PAHRUMP 11,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",130
PAHRUMP 11,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",166
PAHRUMP 11,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",184
PAHRUMP 11,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",149
PAHRUMP 11,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",131
PAHRUMP 11,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",237
PAHRUMP 11,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",183
PAHRUMP 11,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",202
PAHRUMP 11,Secretary Of State,"Lauer, Rob",174
PAHRUMP 11,Secretary Of State,"MILLER, ROSS",175
PAHRUMP 11,Secretary Of State,None Of These Candidates,12
PAHRUMP 11,Secretary Of State,"Wagner, John",45
PAHRUMP 11,"State Assembly, District 36","GOEDHART, ED",222
PAHRUMP 11,"State Assembly, District 36","HIBBLE, RON",155
PAHRUMP 11,"State Assembly, District 36","VANDERBEEK, DAVID",31
PAHRUMP 11,State Controller,"Herr, Barry",201
PAHRUMP 11,State Controller,"Markowitz, Warren",32
PAHRUMP 11,State Controller,None Of These Candidates,14
PAHRUMP 11,State Controller,"WALLIN, KIM R.",161
PAHRUMP 11,State Treasurer,"Hawkins, Mike",29
PAHRUMP 11,State Treasurer,"MARSHALL, KATE",152
PAHRUMP 11,State Treasurer,"Martin, Steven E.",211
PAHRUMP 11,State Treasurer,None Of These Candidates,16
PAHRUMP 11,"Supreme Court Justice, Seat A","Hardesty, James W.",282
PAHRUMP 11,"Supreme Court Justice, Seat A",None Of These Candidates,92
PAHRUMP 11,"Supreme Court Justice, Seat E",None Of These Candidates,96
PAHRUMP 11,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",279
PAHRUMP 11,"U.S. Representative in Congress, District 2","Best, Russell",27
PAHRUMP 11,"U.S. Representative in Congress, District 2","HELLER, DEAN",251
PAHRUMP 11,"U.S. Representative in Congress, District 2","Price, Nancy",128
PAHRUMP 11,U.S. Senate,"Angle, Sharron",215
PAHRUMP 11,U.S. Senate,"Ashjian, Scott",8
PAHRUMP 11,U.S. Senate,"Fasano, Tim",5
PAHRUMP 11,U.S. Senate,"Haines, Michael L.",3
PAHRUMP 11,U.S. Senate,"Holland, Jesse",2
PAHRUMP 11,U.S. Senate,None Of These Candidates,7
PAHRUMP 11,U.S. Senate,"Reeves, Jeffrey C.",3
PAHRUMP 11,U.S. Senate,"REID, HARRY",172
PAHRUMP 11,U.S. Senate,"Stand, Wil",2
PAHRUMP 11,"University Board of Regents, District 8","MELCHER, KEVIN C.",173
PAHRUMP 11,"University Board of Regents, District 8","PUCCINELLI, MARGARET",176
PAHRUMP 16,Attorney General,"Barrick, Travis",224
PAHRUMP 16,Attorney General,"CORTEZ MASTO, CATHERINE",239
PAHRUMP 16,Attorney General,"Hansen, Joel F.",80
PAHRUMP 16,Attorney General,None Of These Candidates,27
PAHRUMP 16,COUNTY ASSESSOR,"MATSON, SHIRLEY",319
PAHRUMP 16,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",247
PAHRUMP 16,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",342
PAHRUMP 16,COUNTY CLERK,"OPATIK, NORMA JEAN",190
PAHRUMP 16,County Commissioner District IV,"BORASKY, ANDREW ""BUTCH""",320
PAHRUMP 16,County Commissioner District IV,"DARBY, SANDRA",217
PAHRUMP 16,COUNTY RECORDER,"BEATTY, DEBORAH",334
PAHRUMP 16,COUNTY RECORDER,"FOSTER, BYRON P.",185
PAHRUMP 16,County Sheriff - NYE - NonPartisan,"COBEL, SCOTT",240
PAHRUMP 16,County Sheriff - NYE - NonPartisan,"DEMEO, TONY",309
PAHRUMP 16,COUNTY TREASURER,"BUDAHL, GARY S.",218
PAHRUMP 16,COUNTY TREASURER,"MAHER, MICHAEL W.",337
PAHRUMP 16,DISTRICT ATTORNEY,"KENT, RON",279
PAHRUMP 16,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",289
PAHRUMP 16,Governor,"Curtis, David Scott",7
PAHRUMP 16,Governor,"DiSimone, Eugene ""Gino""",6
PAHRUMP 16,Governor,"Fitzgibbons, Floyd",14
PAHRUMP 16,Governor,"Honig, Aaron Y.",5
PAHRUMP 16,Governor,"Lampitt, Jr., Arthur Forest",3
PAHRUMP 16,Governor,None Of These Candidates,13
PAHRUMP 16,Governor,"Reid, Rory",180
PAHRUMP 16,Governor,"Sandoval, Brian",343
PAHRUMP 16,Lieutenant Governor,"Fitzgibbons, Ryan",46
PAHRUMP 16,Lieutenant Governor,"KROLICKI, BRIAN K.",315
PAHRUMP 16,Lieutenant Governor,None Of These Candidates,19
PAHRUMP 16,Lieutenant Governor,"Sferrazza, Jessica",182
PAHRUMP 16,PAHRUMP TOWN Board - vf 3 - town,"DOLAN, BILL",192
PAHRUMP 16,PAHRUMP TOWN Board - vf 3 - town,"ENDERSBY, CAROLENE",230
PAHRUMP 16,PAHRUMP TOWN Board - vf 3 - town,"KULKIN, HARLEY ZANE",221
PAHRUMP 16,PAHRUMP TOWN Board - vf 3 - town,"RUST, DON",252
PAHRUMP 16,PAHRUMP TOWN Board - vf 3 - town,"SHUPP, NICOLE",169
PAHRUMP 16,PAHRUMP TOWN Board - vf 3 - town,"WATERS, TOM",325
PAHRUMP 16,PUBLIC ADMINISTRATOR,"FINLINSON, FALKON",254
PAHRUMP 16,PUBLIC ADMINISTRATOR,"JOKINEN, DONNA J.",277
PAHRUMP 16,School Board Trustee Area V,"LEWIS, PAMELA",307
PAHRUMP 16,School Board Trustee Area V,"SWANGO, MIKE",189
PAHRUMP 16,Secretary Of State,"Lauer, Rob",257
PAHRUMP 16,Secretary Of State,"MILLER, ROSS",232
PAHRUMP 16,Secretary Of State,None Of These Candidates,19
PAHRUMP 16,Secretary Of State,"Wagner, John",55
PAHRUMP 16,"State Assembly, District 36","GOEDHART, ED",312
PAHRUMP 16,"State Assembly, District 36","HIBBLE, RON",209
PAHRUMP 16,"State Assembly, District 36","VANDERBEEK, DAVID",47
PAHRUMP 16,State Controller,"Herr, Barry",271
PAHRUMP 16,State Controller,"Markowitz, Warren",50
PAHRUMP 16,State Controller,None Of These Candidates,26
PAHRUMP 16,State Controller,"WALLIN, KIM R.",216
PAHRUMP 16,State Treasurer,"Hawkins, Mike",46
PAHRUMP 16,State Treasurer,"MARSHALL, KATE",196
PAHRUMP 16,State Treasurer,"Martin, Steven E.",299
PAHRUMP 16,State Treasurer,None Of These Candidates,24
PAHRUMP 16,"Supreme Court Justice, Seat A","Hardesty, James W.",370
PAHRUMP 16,"Supreme Court Justice, Seat A",None Of These Candidates,148
PAHRUMP 16,"Supreme Court Justice, Seat E",None Of These Candidates,145
PAHRUMP 16,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",375
